"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
15455,3,8829,2024-01-06 12:08:47,NA,73,1005503,1078886,"2024-01-06",12
15455,3,8829,2024-01-06 12:08:47,NA,673,5591977,7667667,"2024-01-06",12
15456,3,5026,2024-01-06 12:22:44,NA,436,4741868,5369223,"2024-01-06",12
15457,3,5928,2024-01-06 12:22:43,NA,437,10817921,11103693,"2024-01-06",12
15458,3,6269,2024-01-06 12:25:45,NA,255,96624972,227471940,"2024-01-06",12
15455,3,8829,2024-01-06 12:08:47,NA,1273,13821934,15016725,"2024-01-06",12
15456,3,5026,2024-01-06 12:22:44,NA,1036,10104770,12259012,"2024-01-06",12
15457,3,5928,2024-01-06 12:22:43,NA,1037,28620261,36982984,"2024-01-06",12
15458,3,6269,2024-01-06 12:25:45,NA,855,284467236,759914895,"2024-01-06",12
15455,3,8829,2024-01-06 12:08:47,NA,1873,27487573,34206577,"2024-01-06",12
15456,3,5026,2024-01-06 12:22:44,NA,1636,11468077,13744786,"2024-01-06",12
15459,3,6736,2024-01-06 12:45:23,NA,277,7206829,8450420,"2024-01-06",12
15457,3,5928,2024-01-06 12:22:43,NA,1637,38405380,41162202,"2024-01-06",12
15460,3,4880,2024-01-06 12:48:16,NA,104,6239141,7876203,"2024-01-06",12
15458,3,6269,2024-01-06 12:25:45,NA,1455,577699369,1196274605,"2024-01-06",12
15455,3,8829,2024-01-06 12:08:47,NA,2473,28033654,30266721,"2024-01-06",12
15461,3,8784,2024-01-06 12:46:30,NA,210,17273595,21817607,"2024-01-06",12
15456,3,5026,2024-01-06 12:22:44,NA,2236,17129994,24736267,"2024-01-06",12
15462,3,4707,2024-01-06 12:54:45,NA,315,5642427,6432796,"2024-01-06",12
15459,3,6736,2024-01-06 12:45:23,NA,877,23963091,29858616,"2024-01-06",12
15457,3,5928,2024-01-06 12:22:43,NA,2237,62311263,74880680,"2024-01-06",12
15460,3,4880,2024-01-06 12:48:16,NA,704,46592036,53559198,"2024-01-06",12
15463,3,6892,2024-01-06 12:53:14,NA,406,28326723,36702213,"2024-01-06",12
15458,3,6269,2024-01-06 12:25:45,NA,2055,779950151,1922064269,"2024-01-06",12
15455,3,8829,2024-01-06 12:08:47,NA,3073,55157578,61871795,"2024-01-06",12
15461,3,8784,2024-01-06 12:46:30,NA,810,63698392,71252201,"2024-01-06",12
15456,3,5026,2024-01-06 12:22:44,NA,2836,25861236,26853983,"2024-01-06",12
15462,3,4707,2024-01-06 12:54:45,NA,915,3911651,3946634,"2024-01-06",12
15459,3,6736,2024-01-06 12:45:23,NA,1477,48009116,53749058,"2024-01-06",12
15457,3,5928,2024-01-06 12:22:43,NA,2837,74771038,97079877,"2024-01-06",12
15460,3,4880,2024-01-06 12:48:16,NA,1304,72695430,86309230,"2024-01-06",12
15463,3,6892,2024-01-06 12:53:14,NA,1006,93889426,94461247,"2024-01-06",12
15458,3,6269,2024-01-06 12:25:45,NA,2655,1160707925,2550363430,"2024-01-06",12
