"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
15436,3,8929,2024-01-06 10:05:42,NA,258,15332540,20716541,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,140,329025,467310,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,63,2621302,2799448,"2024-01-06",10
15436,3,8929,2024-01-06 10:05:42,NA,858,54168790,76485313,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,740,4815051,6974507,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,663,39068358,39587267,"2024-01-06",10
15436,3,8929,2024-01-06 10:05:42,NA,1458,90432934,130602206,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,1340,15804139,17238895,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,1263,50686782,63418560,"2024-01-06",10
15436,3,8929,2024-01-06 10:05:42,NA,2058,130144297,155713061,"2024-01-06",10
15439,3,8290,2024-01-06 10:39:49,NA,11,229795,317506,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,1940,29796481,37863565,"2024-01-06",10
15440,3,6970,2024-01-06 10:46:03,NA,237,7864533,9014641,"2024-01-06",10
15441,3,8624,2024-01-06 10:40:39,NA,561,26129050,38741578,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,1863,69762754,93832812,"2024-01-06",10
15436,3,8929,2024-01-06 10:05:42,NA,2658,170533220,252912911,"2024-01-06",10
15439,3,8290,2024-01-06 10:39:49,NA,611,10222020,11543031,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,2540,27964750,29370595,"2024-01-06",10
15442,3,5925,2024-01-06 10:55:43,NA,257,10379581,12930017,"2024-01-06",10
15443,3,6646,2024-01-06 10:57:11,NA,169,14252117,14498991,"2024-01-06",10
15440,3,6970,2024-01-06 10:46:03,NA,837,36351867,46692752,"2024-01-06",10
15441,3,8624,2024-01-06 10:40:39,NA,1161,50466768,60145479,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,2463,85206488,119371311,"2024-01-06",10
15444,3,8555,2024-01-06 10:51:25,NA,515,2871778,3005869,"2024-01-06",10
15436,3,8929,2024-01-06 10:05:42,NA,3258,242660289,252161441,"2024-01-06",10
15439,3,8290,2024-01-06 10:39:49,NA,1211,22159061,32815972,"2024-01-06",10
15437,3,5483,2024-01-06 10:07:40,NA,3140,19051751,20211877,"2024-01-06",10
15442,3,5925,2024-01-06 10:55:43,NA,857,35929749,48429235,"2024-01-06",10
15443,3,6646,2024-01-06 10:57:11,NA,769,49702240,69917334,"2024-01-06",10
15440,3,6970,2024-01-06 10:46:03,NA,1437,47848586,63303403,"2024-01-06",10
15441,3,8624,2024-01-06 10:40:39,NA,1761,87690860,88500252,"2024-01-06",10
15438,3,5972,2024-01-06 10:18:57,NA,3063,113080392,134141186,"2024-01-06",10
