"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14366,3,7795,2024-01-02 04:08:40,NA,80,801766,924708,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,235,2741963,4025792,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,680,-4828045,-5750568,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,132,1710750,1942549,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,835,2491891,3732191,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,1280,5196520,6499326,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,600,11130623,13060767,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,732,14636517,20553594,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,143,7397560,10293325,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,552,1132805,1275502,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,1435,30532097,43363813,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,1880,17179015,24583882,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,1200,6380153,6709284,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,294,3146896,4183410,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,1332,7517905,9929285,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,743,37221563,41348597,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,1152,3331812,3541075,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,2035,6412050,7209694,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,462,1079563,1556602,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,2480,6687747,8668856,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,1800,26470724,37271422,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,894,7947913,9728302,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,1932,10368596,13667242,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,1343,73869159,81339080,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,1752,4683332,6859092,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,2635,6053875,7807661,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,278,7559874,8745580,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,1062,10821565,14771825,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,3080,11568483,15196541,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,2400,20507931,21397785,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,1494,12197904,12943186,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,2532,20522722,22999419,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,1943,85448495,101700825,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,2352,20177046,25571904,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,593,6037888,7298301,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,3235,11299496,16781613,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,878,34837953,41232304,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,1662,8727188,9389558,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,3680,11554760,13257081,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,3000,13400521,14727146,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,2094,18697622,20001207,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,3132,2856116,3301322,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,2543,116207827,138486074,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,2952,11287659,12273965,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,1193,6579359,7393736,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,3835,8718201,12307032,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,1478,39419602,42313670,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,2262,31862481,39705438,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,4280,14675526,20628798,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,3600,36001038,51214363,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,2694,25414354,35025849,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,3732,80799924,80848074,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,3143,127780497,165704864,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,3552,28496637,29550189,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,1793,19292050,20732704,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,4435,61941752,67001148,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,2078,54541197,69623477,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,2862,16423756,24036056,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,4880,30118704,44767337,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,4200,14768835,20513890,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,3294,31333035,33559620,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,4332,4675613,5319014,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,3743,166697224,243877798,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,4152,26529900,36253464,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,2393,14096165,18886221,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,5035,69407397,96158200,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,2678,90405262,98198674,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,3462,44831346,46508493,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,5480,33558061,43963827,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,4800,30766467,43470739,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,3894,28482210,31674577,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,4932,27461359,36701654,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,4343,169537225,249516323,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,4752,13450570,18049589,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,2993,19507506,24118325,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,5635,89140002,90248963,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,3278,89702065,129680044,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,4062,55690699,66174030,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,6080,55386588,62055690,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,NA,5400,17101118,18879066,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,4494,36329533,47488310,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,5532,41019064,49169970,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,4943,196553862,248199168,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,5352,33857276,38986930,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,3593,18817510,20180149,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,6235,30274847,43011770,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,3878,109172386,149946210,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,4662,22753155,27728718,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,6680,34224573,43585390,"2024-01-02",4
14369,3,7065,2024-01-02 04:20:00,"02-01-2024 08:55:45",5745,56975150,80674297,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,5094,55629781,58478508,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,6132,32558399,46713159,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,5543,275531161,379297697,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,5952,13757959,16250712,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,4193,72458693,81691541,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,6835,19703384,21065908,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,4478,133577312,166821261,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,5262,41207407,50065028,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,7280,52145090,72212640,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,5694,61842378,65847563,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,6732,25011897,25637405,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,6143,243186596,266924122,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,6552,45860401,46004830,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,4793,103649308,115249639,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,7435,123491908,135063192,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,5078,156325421,195757209,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,5862,129746335,162004054,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,7880,41055251,49293846,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,6294,75774861,83813288,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,7332,70101180,72733143,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,6743,359376156,404089923,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,7152,28634186,37808706,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,5393,34792426,42851778,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,8035,84557268,118507682,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,5678,182702597,266073849,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,6462,46219034,65485858,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,8480,76814905,89993279,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,6894,76094323,96001635,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,NA,7932,14979470,20184537,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,7343,328074790,412070268,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,7752,22616356,32373543,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,5993,54041557,57112622,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,8635,85320229,125251799,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,6278,241687837,250037086,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,7062,81821382,110953880,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,9080,82641014,106842377,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,7494,93840804,96491260,"2024-01-02",4
14368,3,4731,2024-01-02 04:17:48,"02-01-2024 09:37:38",8390,25168121,34440704,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,7943,280722265,345397506,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,8352,15808299,18539446,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,6593,34801070,36390256,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,9235,46690642,61604558,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,6878,223782885,302088935,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,7662,196411515,207671037,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,9680,17664810,20086986,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,8094,88895504,101450744,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,8543,456013357,511908317,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,8952,30512843,41004900,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,7193,70568362,84119008,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,9835,155578058,228450035,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,7478,422017391,438345842,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,8262,140977279,172584182,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,10280,163604324,196075408,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,8694,79316760,92961185,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,9143,348280873,488895258,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,9552,14353760,20301923,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,7793,80837464,88585009,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,10435,66448608,71602264,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,8078,375519651,398057125,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,8862,193714249,210260220,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,10880,20955040,23928788,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,9294,80953793,90737747,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,9743,388817605,511740024,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,10152,29101701,39886920,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,8393,38344303,46955623,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,11035,133201594,189790296,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,8678,317829717,374912982,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,9462,206618094,240861919,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,11480,20998908,31274687,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,9894,96307073,119374105,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,10343,411849585,413644834,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,10752,46269998,54971185,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,8993,46511954,66726083,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,11635,51178633,72377549,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,9278,357224851,410021162,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,10062,161141219,211204040,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,12080,36333962,41413514,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,10494,96603883,111317736,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,10943,471426962,701071483,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,11352,15913433,22307789,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,9593,101818562,105576838,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,12235,204542007,264439907,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,9878,336181850,412571055,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,10662,164702081,234776746,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,12680,99373942,112437918,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,11094,119795984,139415514,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,11543,443996986,502235248,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,11952,12601570,15619932,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,10193,61617326,78837882,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,12835,158205432,190328282,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,10478,392884270,439232843,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,11262,208058002,248996150,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,13280,261334254,310081677,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,11694,109388352,159762806,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,12143,482098986,561327593,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,12552,85310877,124814983,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,10793,55387109,65412626,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,13435,115479962,155282797,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,11078,370994419,450446237,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,11862,291255027,327365031,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,13880,89063500,108506469,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,12294,108960932,139658641,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,12743,663286560,738182143,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,13152,18534093,23221816,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,11393,149818467,178234134,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,14035,236501063,286002329,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,11678,431121211,490193663,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,12462,264332308,343350279,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,14480,61039868,70780856,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,12894,123689522,137100443,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,13343,622685147,628790777,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,13752,48168653,57627895,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,11993,163626800,192068364,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,14635,56311991,76575110,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,12278,512013523,565300916,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,13062,528798682,652858013,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,15080,223583923,249260691,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,13494,138160568,189618010,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,13943,515848385,714995101,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,14352,76205126,104592814,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,12593,114504964,165516290,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,15235,85672378,120678770,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,12878,560717073,674747722,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,13662,486728293,625536363,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,15680,93998257,110506694,"2024-01-02",4
14372,3,9878,2024-01-02 04:35:06,NA,14094,133731840,194047895,"2024-01-02",4
14370,3,6454,2024-01-02 04:27:37,NA,14543,734108379,771271274,"2024-01-02",4
14371,3,3970,2024-01-02 04:20:48,NA,14952,26555179,36434796,"2024-01-02",4
14375,3,8290,2024-01-02 04:50:07,NA,13193,96060968,134792800,"2024-01-02",4
14367,3,9634,2024-01-02 04:16:05,NA,15835,95714677,130619838,"2024-01-02",4
14374,3,4880,2024-01-02 04:55:22,NA,13478,487810512,522921218,"2024-01-02",4
14373,3,8160,2024-01-02 04:42:18,NA,14262,346392229,412114696,"2024-01-02",4
14366,3,7795,2024-01-02 04:08:40,NA,16280,77278001,92767815,"2024-01-02",4
