"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14337,3,5856,2024-01-02 01:09:39,NA,21,1181774,1553880,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,224,3320985,4830615,"2024-01-02",1
14337,3,5856,2024-01-02 01:09:39,NA,621,42355240,43128467,"2024-01-02",1
14339,3,8483,2024-01-02 01:17:18,NA,162,868501,898005,"2024-01-02",1
14340,3,6705,2024-01-02 01:19:38,NA,22,2190569,3266735,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,824,12568778,14726788,"2024-01-02",1
14337,3,5856,2024-01-02 01:09:39,NA,1221,89018099,91784815,"2024-01-02",1
14339,3,8483,2024-01-02 01:17:18,NA,762,7177266,10155070,"2024-01-02",1
14340,3,6705,2024-01-02 01:19:38,NA,622,75139102,81393115,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,1424,24531938,27167119,"2024-01-02",1
14341,3,8724,2024-01-02 01:28:41,NA,79,1914302,2454524,"2024-01-02",1
14337,3,5856,2024-01-02 01:09:39,NA,1821,127249330,168659494,"2024-01-02",1
14342,3,8953,2024-01-02 01:39:36,NA,24,1155680,1309183,"2024-01-02",1
14339,3,8483,2024-01-02 01:17:18,NA,1362,1971833,2557475,"2024-01-02",1
14340,3,6705,2024-01-02 01:19:38,NA,1222,149834077,163322952,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,2024,38492845,46219676,"2024-01-02",1
14343,3,9111,2024-01-02 01:30:38,NA,562,55965499,65312421,"2024-01-02",1
14341,3,8724,2024-01-02 01:28:41,NA,679,21822358,31945279,"2024-01-02",1
14344,3,7085,2024-01-02 01:36:32,NA,208,690428,982770,"2024-01-02",1
14345,3,8143,2024-01-02 01:49:42,NA,18,605038,813026,"2024-01-02",1
14337,3,5856,2024-01-02 01:09:39,NA,2421,175952311,200550705,"2024-01-02",1
14342,3,8953,2024-01-02 01:39:36,NA,624,27881085,37002028,"2024-01-02",1
14339,3,8483,2024-01-02 01:17:18,NA,1962,54749795,56973881,"2024-01-02",1
14346,3,7587,2024-01-02 01:42:08,NA,472,11698760,14930340,"2024-01-02",1
14340,3,6705,2024-01-02 01:19:38,NA,1822,217124988,249871768,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,2624,47167616,61978894,"2024-01-02",1
14343,3,9111,2024-01-02 01:30:38,NA,1162,96538507,129975557,"2024-01-02",1
14341,3,8724,2024-01-02 01:28:41,NA,1279,44358168,45195935,"2024-01-02",1
14344,3,7085,2024-01-02 01:36:32,NA,808,11504942,14344969,"2024-01-02",1
14347,3,8862,2024-01-02 01:52:17,NA,463,25336469,26855017,"2024-01-02",1
14345,3,8143,2024-01-02 01:49:42,NA,618,40821113,44238796,"2024-01-02",1
14337,3,5856,2024-01-02 01:09:39,NA,3021,226238034,232753676,"2024-01-02",1
14348,3,8417,2024-01-02 01:51:48,NA,492,1817402,1894515,"2024-01-02",1
14342,3,8953,2024-01-02 01:39:36,NA,1224,60080930,61552949,"2024-01-02",1
14339,3,8483,2024-01-02 01:17:18,NA,2562,21818224,32267974,"2024-01-02",1
14346,3,7587,2024-01-02 01:42:08,NA,1072,-1062803,-1505462,"2024-01-02",1
14340,3,6705,2024-01-02 01:19:38,NA,2422,312785706,349816613,"2024-01-02",1
14338,3,5597,2024-01-02 01:06:16,NA,3224,69749330,76605668,"2024-01-02",1
14343,3,9111,2024-01-02 01:30:38,NA,1762,176156805,229642663,"2024-01-02",1
14341,3,8724,2024-01-02 01:28:41,NA,1879,97776262,108292657,"2024-01-02",1
