"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14954,3,6208,2024-01-04 12:10:57,NA,543,18434111,24861399,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,111,5403883,6130597,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,1143,43591392,58837547,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,434,7622643,10303731,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,564,4233031,4470802,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,98,1595786,1982891,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,711,40406000,51459154,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,1743,40917857,50529497,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,1034,24499218,24552556,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,1164,9489005,9946670,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,698,16156269,21864088,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,1311,58732857,82233464,"2024-01-04",12
14959,3,4222,2024-01-04 12:30:26,NA,574,6741419,6846979,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,2343,56455280,75820536,"2024-01-04",12
14960,3,4817,2024-01-04 12:41:46,NA,494,61145889,83480859,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,1634,30529676,42729523,"2024-01-04",12
14961,3,5354,2024-01-04 12:43:12,NA,408,3342888,3350489,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,1764,20834373,29326957,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,1298,42996359,47444556,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,1911,122610774,142198685,"2024-01-04",12
14959,3,4222,2024-01-04 12:30:26,NA,1174,12093279,14996821,"2024-01-04",12
14962,3,4989,2024-01-04 12:41:10,NA,530,39307588,108225000,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,2943,93650213,97629998,"2024-01-04",12
14960,3,4817,2024-01-04 12:41:46,NA,1094,129794107,162197590,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,2234,47069434,55126941,"2024-01-04",12
14963,3,9997,2024-01-04 12:59:01,NA,59,1456999,2055495,"2024-01-04",12
14961,3,5354,2024-01-04 12:43:12,NA,1008,13325315,16446577,"2024-01-04",12
14964,3,8923,2024-01-04 12:51:17,NA,523,1195782,1302825,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,2364,57780699,70940851,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,1898,44096543,49096678,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,2511,147347305,213895212,"2024-01-04",12
14959,3,4222,2024-01-04 12:30:26,NA,1774,19573981,27620473,"2024-01-04",12
14965,3,8211,2024-01-04 12:53:30,NA,390,6172751,9011031,"2024-01-04",12
14962,3,4989,2024-01-04 12:41:10,NA,1130,127491394,279199814,"2024-01-04",12
14966,3,9377,2024-01-04 12:57:33,NA,147,64862984,143200194,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,3543,115829530,138240499,"2024-01-04",12
14960,3,4817,2024-01-04 12:41:46,NA,1694,194027704,245403981,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,2834,101038244,108154195,"2024-01-04",12
14963,3,9997,2024-01-04 12:59:01,NA,659,24742855,35875720,"2024-01-04",12
14961,3,5354,2024-01-04 12:43:12,NA,1608,21285007,25667289,"2024-01-04",12
14964,3,8923,2024-01-04 12:51:17,NA,1123,2708172,2807990,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,2964,38469237,45692455,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,2498,52066773,71238900,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,3111,126793756,170804700,"2024-01-04",12
14959,3,4222,2024-01-04 12:30:26,NA,2374,22493400,30895648,"2024-01-04",12
14965,3,8211,2024-01-04 12:53:30,NA,990,5358634,6732321,"2024-01-04",12
14962,3,4989,2024-01-04 12:41:10,NA,1730,183934564,346188651,"2024-01-04",12
14966,3,9377,2024-01-04 12:57:33,NA,747,353539510,791450086,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,4143,133199528,144842032,"2024-01-04",12
14960,3,4817,2024-01-04 12:41:46,NA,2294,282951819,363976992,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,3434,64786780,87274492,"2024-01-04",12
14963,3,9997,2024-01-04 12:59:01,NA,1259,40705587,48406628,"2024-01-04",12
14961,3,5354,2024-01-04 12:43:12,NA,2208,36221872,47607440,"2024-01-04",12
14964,3,8923,2024-01-04 12:51:17,NA,1723,7354375,10677968,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,3564,49620160,65365963,"2024-01-04",12
14958,3,9294,2024-01-04 12:28:22,NA,3098,49206604,67346104,"2024-01-04",12
14955,3,8724,2024-01-04 12:18:09,NA,3711,247831595,288885181,"2024-01-04",12
14959,3,4222,2024-01-04 12:30:26,NA,2974,25510079,25761710,"2024-01-04",12
14965,3,8211,2024-01-04 12:53:30,NA,1590,51898519,54242899,"2024-01-04",12
14962,3,4989,2024-01-04 12:41:10,NA,2330,235751495,533898020,"2024-01-04",12
14966,3,9377,2024-01-04 12:57:33,NA,1347,490989565,1245892766,"2024-01-04",12
14954,3,6208,2024-01-04 12:10:57,NA,4743,117617880,174637900,"2024-01-04",12
14960,3,4817,2024-01-04 12:41:46,NA,2894,311976522,456506064,"2024-01-04",12
14956,3,7890,2024-01-04 12:22:46,NA,4034,65613423,90595189,"2024-01-04",12
14963,3,9997,2024-01-04 12:59:01,NA,1859,45848452,58323801,"2024-01-04",12
14961,3,5354,2024-01-04 12:43:12,NA,2808,36915220,44267648,"2024-01-04",12
14964,3,8923,2024-01-04 12:51:17,NA,2323,4810693,4961097,"2024-01-04",12
14957,3,9831,2024-01-04 12:20:36,NA,4164,120920619,129204206,"2024-01-04",12
