"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
15656,3,6453,2024-01-07 09:09:27,NA,33,36647,54233,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,262,546520,628341,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,633,2368038,2552921,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,468,5462880,8057910,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,862,4651625,4691297,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,83,3058926,3308174,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,1233,1607629,2341436,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,1068,16365834,23906679,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,1462,5747552,6336318,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,495,2060535,2773461,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,683,12660850,15422880,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,1833,5309093,6841505,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,1668,19437794,26944596,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,528,3477148,5189417,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,2062,38289979,51105785,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,1095,2852994,2883776,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,1283,2670158,3440836,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,102,11539146,30545622,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,2433,2881802,4001596,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,2268,41330700,57510948,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,514,18213111,24447101,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,1128,3554184,4934904,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,2662,54514851,61618872,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,1695,4546467,5745864,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,1883,16526235,17618263,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,702,73887510,206646876,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,3033,4388661,5653985,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,2868,57192539,60512893,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,1114,36444611,52084037,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,1728,4277399,5130081,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,3262,24167643,24781242,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,2295,18677777,22248255,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,2483,46806686,52889894,"2024-01-07",9
15664,3,6383,2024-01-07 09:54:23,NA,337,6101345,7373110,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,1302,174030667,389038305,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,3633,2997494,4336712,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,3468,42210835,51420745,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,1714,92674429,113828408,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,2328,9037894,10962679,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,3862,39112509,42528975,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,2895,34682727,40395297,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,3083,31854361,34597440,"2024-01-07",9
15664,3,6383,2024-01-07 09:54:23,NA,937,5435927,7128481,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,1902,203240478,589885117,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,4233,7365711,11006411,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,4068,51003139,61079973,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,2314,94402349,113296440,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,2928,34697531,35457352,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,4462,65665705,82190736,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,3495,11982466,17248439,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,3683,107920985,116701522,"2024-01-07",9
15664,3,6383,2024-01-07 09:54:23,NA,1537,20744458,21436286,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,2502,385989008,857742378,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,4833,8335633,8514398,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,4668,53375984,75278936,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,2914,130646245,154666623,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,3528,25844959,27296104,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,NA,5062,46930864,58743406,"2024-01-07",9
15660,3,4250,2024-01-07 09:21:45,NA,4095,2894634,2895154,"2024-01-07",9
15659,3,5552,2024-01-07 09:18:37,NA,4283,53891005,80047070,"2024-01-07",9
15664,3,6383,2024-01-07 09:54:23,NA,2137,22259742,27440388,"2024-01-07",9
15662,3,4989,2024-01-07 09:38:18,NA,3102,373564138,1027814768,"2024-01-07",9
15656,3,6453,2024-01-07 09:09:27,NA,5433,4022040,4070556,"2024-01-07",9
15658,3,4564,2024-01-07 09:12:12,NA,5268,103213569,114318096,"2024-01-07",9
15663,3,6892,2024-01-07 09:41:26,NA,3514,162690307,219784740,"2024-01-07",9
15661,3,6091,2024-01-07 09:31:12,NA,4128,13831008,19821742,"2024-01-07",9
15657,3,4573,2024-01-07 09:05:38,"07-01-2024 13:36:57",5479,32230624,37692257,"2024-01-07",9
