"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14935,3,6137,2024-01-04 10:05:00,NA,300,29153588,40011690,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,557,54829463,63085817,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,900,97335566,109272782,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,458,18522392,22881325,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,1157,116393104,141479273,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,1500,155101619,189777525,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,293,1920825,2629869,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,1058,49748732,56322537,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,1757,175613740,187524715,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,359,9033502,12235147,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,2100,251120491,298073113,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,893,4450123,5011007,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,1658,69086297,94845353,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,161,17300711,25792314,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,2357,213556541,273098885,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,172,3785287,5623348,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,230,603876,857292,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,959,36670412,53288726,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,2700,276272735,359838353,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,1493,9344847,10149521,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,2258,94026355,118433173,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,761,95460599,124592482,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,577,6523556,8289606,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,2957,340786958,382280175,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,772,18057271,20716214,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,830,2316806,2767589,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,1559,49053007,70759802,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,216,24290664,31706821,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,3300,377992175,456518821,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,2093,14461590,16485510,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,2858,145435860,165473815,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,1361,166441414,187109853,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,1177,6542909,6865555,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,3557,375521512,448463470,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,1372,38498014,50254646,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,1430,4146774,6157910,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,2159,63961487,72754742,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,816,119725323,135559921,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,3900,459879573,518411811,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,2693,12186951,17212982,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,3458,203011984,225264582,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,1961,242307347,333073410,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,1777,9562049,12063825,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,4157,394040419,471646854,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,1972,49082938,57775060,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,2030,6406101,6510076,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,2759,104243143,139935640,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,1416,184193383,198181040,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,4500,487171157,555454566,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,3293,26381527,28962252,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,4058,166047825,222247702,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,2561,310548497,366168463,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,2377,34948759,40279835,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,4757,456557760,483343415,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,2572,52909833,70213104,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,2630,7919420,8956660,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,3359,75959181,100772172,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,2016,230319664,301125573,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,5100,551899796,593385079,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,3893,19359525,23946255,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,4658,173405595,253922826,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,3161,344972317,446325427,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,2977,18302337,20853474,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,5357,554787415,650321744,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,3172,98765509,117750141,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,3230,8605983,10830886,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,3959,139239068,146844514,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,2616,305231804,396069439,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,5700,586482805,785926904,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,4493,21289193,23110664,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,5258,233328302,337026804,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,3761,469144434,606170585,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,3577,71909231,83369545,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,5957,557157322,721098175,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,3772,135200075,173064906,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,3830,11398660,14262942,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,4559,131910074,167373067,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,3216,346636465,507231730,"2024-01-04",10
14935,3,6137,2024-01-04 10:05:00,NA,6300,700415872,874880948,"2024-01-04",10
14938,3,6453,2024-01-04 10:35:07,NA,5093,33965954,39425157,"2024-01-04",10
14937,3,9919,2024-01-04 10:22:22,NA,5858,301334416,324905578,"2024-01-04",10
14940,3,4008,2024-01-04 10:47:19,NA,4361,472493736,686316046,"2024-01-04",10
14943,3,9403,2024-01-04 10:50:23,NA,4177,18287284,26785190,"2024-01-04",10
14936,3,6065,2024-01-04 10:10:43,NA,6557,550546730,811261492,"2024-01-04",10
14941,3,8188,2024-01-04 10:47:08,NA,4372,164617115,186666567,"2024-01-04",10
14942,3,7009,2024-01-04 10:46:10,NA,4430,14026161,17037631,"2024-01-04",10
14939,3,8784,2024-01-04 10:34:01,NA,5159,180111247,182992323,"2024-01-04",10
14944,3,5168,2024-01-04 10:56:24,NA,3816,437080349,600519735,"2024-01-04",10
