"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
15346,3,5424,2024-01-06 01:04:47,NA,313,10156457,13343667,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,165,4342613,5008447,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,913,24891904,35466384,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,120,1383508,1583597,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,765,27071875,29690527,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,375,21064879,28219772,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,1513,58587829,77782810,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,720,14522287,14657667,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,1365,37631121,47134238,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,975,51092368,68178546,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,2113,56493908,67882702,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,1320,7259324,7722439,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,1965,67609783,77370187,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,1575,80909734,110545763,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,2713,97132754,123803031,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,264,5873672,6905013,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,1920,11098408,11921996,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,68,4725060,7081822,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,2565,98067241,108620849,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,2175,123799238,129579410,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,3313,128485164,142374179,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,864,23757574,25513841,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,570,151274462,293758149,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,2520,15433334,16952948,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,668,45825977,68053113,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,3165,119854432,151776191,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,2775,151044904,210115129,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,3913,140523159,196152950,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,1464,33241061,35140498,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,1170,298264604,867619701,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,3120,17298700,22284663,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,1268,105599045,136015456,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,3765,134204929,181280392,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,3375,160591113,237259466,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,4513,183436540,219536647,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,2064,52923257,67009843,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,1770,373243913,926423113,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,3720,14038769,19072911,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,1868,127308499,178924159,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,4365,159712105,203272324,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,3975,219570691,285564074,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,5113,184061460,273563186,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,2664,79108921,79409762,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,2370,584874836,1474765825,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,4320,28195020,41024336,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,2468,182163381,252854937,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,4965,182760335,247972327,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,4575,243936045,356079173,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,5713,244662034,322073180,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,3264,67815356,92832635,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,2970,607994953,1735637200,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,4920,25327444,32565063,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,3068,243656816,275542877,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,5565,215001086,263947598,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,5175,328946393,332885452,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,6313,274232805,350055151,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,3864,76089887,99786294,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,3570,1019077798,2149038833,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,5520,95847817,121310467,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,3668,311249641,361662516,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,6165,229137474,310870507,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,5775,308448879,411048350,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,6913,306294766,391954030,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,4464,76654172,84803390,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,4170,1253897608,2520169845,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,6120,127106902,139629367,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,4268,336859555,431258815,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,6765,277776076,360339086,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,6375,376975650,420940473,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,7513,339140999,489209887,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,5064,95090312,123881611,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,NA,4770,874373368,2444340229,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,6720,69182234,83338665,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,4868,458195204,494141163,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,7365,274812993,384584453,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,NA,6975,455116001,507364798,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,8113,364574532,473995340,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,5664,131075915,131299025,"2024-01-06",1
15352,3,3904,2024-01-06 01:50:30,"06-01-2024 06:12:45",4935,1117284176,3196721860,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,7320,59630280,72074815,"2024-01-06",1
15351,3,8719,2024-01-06 01:48:52,NA,5468,476930948,603027127,"2024-01-06",1
15347,3,7959,2024-01-06 01:07:15,NA,7965,388784866,390219484,"2024-01-06",1
15349,3,4487,2024-01-06 01:13:45,"06-01-2024 06:11:08",7043,373390294,451202355,"2024-01-06",1
15346,3,5424,2024-01-06 01:04:47,NA,8713,502841439,527671616,"2024-01-06",1
15350,3,9316,2024-01-06 01:45:36,NA,6264,147048568,158779185,"2024-01-06",1
15348,3,4723,2024-01-06 01:18:00,NA,7920,71485279,92712157,"2024-01-06",1
