"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14384,3,8616,2024-01-02 06:13:55,NA,365,45092706,58844472,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,31,478793,623402,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,198,33187100,89333382,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,138,3490678,3932485,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,965,120726993,146674427,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,141,5608465,6606345,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,631,12644527,14665762,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,798,213912708,422279399,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,147,7488060,9086879,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,160,2411925,2793857,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,738,19563376,22657471,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,1565,180340861,252921727,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,741,53818030,56177578,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,1231,2872014,4028262,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,98,258168,307377,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,1398,323562448,641139843,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,281,4703546,5211656,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,747,42563272,49952086,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,309,89442470,179873880,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,760,2122517,2318113,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,1338,32140832,38758503,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,2165,259242753,335325214,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,1341,58520589,81041415,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,1831,13069792,13215844,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,698,3145960,3823076,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,457,35212593,45334912,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,1998,440126348,1228791513,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,881,5659791,6904773,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,1347,71160139,90370314,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,46,83137,99350,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,909,280330744,536842067,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,449,14454163,19978877,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,1360,3906958,5181596,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,1938,69719298,73271828,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,2765,335891243,348823003,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,339,44075746,93315804,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,1941,78494440,81736002,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,2431,3722745,4989353,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,1298,2628899,2954895,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,1057,84533150,94994127,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,2598,548618354,1316579276,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,1481,44735729,62861895,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,1947,121989388,132126682,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,646,3072293,4500793,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,1509,417488221,1170769879,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,1049,33571849,44016605,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,1960,6580024,9051305,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,2538,67941015,80470161,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,3365,369067974,475292748,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,939,132720870,253353754,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,2541,102184732,140371931,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,3031,8486700,9079916,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,1898,4194512,5651795,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,1657,135028386,147137092,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,3198,927591544,2009301028,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,2081,15126477,15213899,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,2547,140069603,167360996,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,1246,3911737,5599943,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,2109,565673206,1380689555,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,1649,56360701,63706716,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,2560,23290409,25985216,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,3138,100329127,114282555,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,3965,564429029,596757614,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,1539,167382134,428897472,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,3141,201960855,253818657,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,3631,17716928,26316170,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,2498,16913131,17262360,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,2257,152821949,203819798,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,3798,710631732,1868058075,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,2681,33281779,37402164,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,3147,163090621,208419153,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,1846,6554652,7423732,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,2709,645380082,1813301063,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,2249,86509457,104161134,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,3160,19807501,23250848,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,3738,101283882,106463992,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,4565,487642440,682869617,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,2139,274276172,596494097,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,3741,183893296,221289137,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,4231,64235690,76379457,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,3098,13095975,17418692,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,2857,212776313,231411032,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,4398,997266598,2496915954,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,3281,108104580,135612388,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,3747,213471186,256325011,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,2446,3790025,4350620,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,3309,913478091,2110796099,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,2849,90212719,102094951,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,3760,47707868,54493986,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,4338,197987500,295884781,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,5165,609254059,636770116,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,2739,291968035,686596348,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,4341,324036064,432592797,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,4831,46233375,48880437,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,3698,23914499,26274844,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,3457,241530700,309336576,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,4998,1250624772,2991088743,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,3881,34728625,48044502,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,4347,226984365,304146927,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,3046,13787780,14777580,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,3909,1276856038,3077085644,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,3449,112013268,112642421,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,NA,4360,11093443,13001951,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,4938,83015459,86361532,"2024-01-02",6
14384,3,8616,2024-01-02 06:13:55,NA,5765,590523253,840940394,"2024-01-02",6
14397,3,7593,2024-01-02 06:54:21,NA,3339,350557939,856900677,"2024-01-02",6
14388,3,6516,2024-01-02 06:27:39,NA,4941,188971955,241427952,"2024-01-02",6
14385,3,7971,2024-01-02 06:19:29,NA,5431,69322695,69401500,"2024-01-02",6
14391,3,4293,2024-01-02 06:48:22,NA,4298,17720035,18076350,"2024-01-02",6
14394,3,9583,2024-01-02 06:52:23,NA,4057,249805489,277928701,"2024-01-02",6
14386,3,8739,2024-01-02 06:26:42,NA,5598,1325198846,2752207179,"2024-01-02",6
14392,3,5241,2024-01-02 06:45:19,NA,4481,58905554,61348202,"2024-01-02",6
14389,3,7719,2024-01-02 06:37:33,NA,4947,326460382,383205829,"2024-01-02",6
14395,3,7861,2024-01-02 06:59:14,NA,3646,33206163,43099490,"2024-01-02",6
14393,3,8841,2024-01-02 06:44:51,NA,4509,1192010716,3142862909,"2024-01-02",6
14396,3,6998,2024-01-02 06:52:31,NA,4049,124923825,152773549,"2024-01-02",6
14390,3,4573,2024-01-02 06:37:20,"02-01-2024 10:59:38",4938,12071256,16941196,"2024-01-02",6
14387,3,9428,2024-01-02 06:27:42,NA,5538,116923176,163419416,"2024-01-02",6
