"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
15268,3,8923,2024-01-05 18:06:16,NA,224,362439,433315,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,263,636537,835353,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,546,9217441,9546708,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,824,1498367,1568119,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,863,2344147,2719330,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,1146,9789752,10466501,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,414,11240428,13392094,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,92,1281066,1414083,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,164,2119043,2551037,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,41,618748,654902,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,1424,4624938,5576198,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,1463,4410837,5307259,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,1746,28642368,34328348,"2024-01-05",18
15275,3,9716,2024-01-05 18:29:35,NA,25,255977,356869,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,1014,30515655,37746108,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,692,1813412,1911097,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,764,25615122,31532238,"2024-01-05",18
15276,3,6892,2024-01-05 18:31:04,NA,536,16022238,21982233,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,641,8688335,12119992,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,2024,6865464,7756369,"2024-01-05",18
15277,3,8983,2024-01-05 18:34:09,NA,351,62121896,115702681,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,2063,5701298,8084041,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,2346,41254130,61006395,"2024-01-05",18
15278,3,6954,2024-01-05 18:37:12,NA,168,4557810,5087532,"2024-01-05",18
15275,3,9716,2024-01-05 18:29:35,NA,625,11994543,16482716,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,1614,38684092,57107325,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,1292,7808304,11060872,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,1364,4770815,5682895,"2024-01-05",18
15276,3,6892,2024-01-05 18:31:04,NA,1136,40218745,56160519,"2024-01-05",18
15279,3,6269,2024-01-05 18:46:33,NA,207,104255774,232805358,"2024-01-05",18
15280,3,3927,2024-01-05 18:41:46,NA,494,47913485,70052186,"2024-01-05",18
15281,3,6430,2024-01-05 18:44:42,NA,318,17887210,18224765,"2024-01-05",18
15282,3,6239,2024-01-05 18:41:17,NA,523,15286947,18884993,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,1241,36107599,42951710,"2024-01-05",18
15283,3,7738,2024-01-05 18:47:39,NA,141,21371091,60160791,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,2624,5083123,6378619,"2024-01-05",18
15277,3,8983,2024-01-05 18:34:09,NA,951,188832204,366806293,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,2663,8504956,10601688,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,2946,78562807,110659758,"2024-01-05",18
15278,3,6954,2024-01-05 18:37:12,NA,768,1926694,2027248,"2024-01-05",18
15275,3,9716,2024-01-05 18:29:35,NA,1225,22229923,26809173,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,2214,51041385,74641340,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,1892,4650657,6601443,"2024-01-05",18
15284,3,4433,2024-01-05 18:55:12,NA,288,80223090,213703748,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,1964,40723066,55064587,"2024-01-05",18
15276,3,6892,2024-01-05 18:31:04,NA,1736,122887422,136728605,"2024-01-05",18
15279,3,6269,2024-01-05 18:46:33,NA,807,520270032,1099448491,"2024-01-05",18
15280,3,3927,2024-01-05 18:41:46,NA,1094,109050777,156890158,"2024-01-05",18
15281,3,6430,2024-01-05 18:44:42,NA,918,58438590,72080880,"2024-01-05",18
15282,3,6239,2024-01-05 18:41:17,NA,1123,34048266,39940423,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,1841,54464378,62315582,"2024-01-05",18
15283,3,7738,2024-01-05 18:47:39,NA,741,151965143,292628448,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,3224,19344859,19922588,"2024-01-05",18
15277,3,8983,2024-01-05 18:34:09,NA,1551,271169690,539645316,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,3263,8354406,11469893,"2024-01-05",18
15285,3,6848,2024-01-05 18:57:37,NA,143,199591,283094,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,3546,10757152,13332512,"2024-01-05",18
15278,3,6954,2024-01-05 18:37:12,NA,1368,2219121,3208224,"2024-01-05",18
15275,3,9716,2024-01-05 18:29:35,NA,1825,23344784,24538184,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,2814,76246802,104278533,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,2492,3377143,4173416,"2024-01-05",18
15284,3,4433,2024-01-05 18:55:12,NA,888,218082502,563406212,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,2564,50732590,75259148,"2024-01-05",18
15276,3,6892,2024-01-05 18:31:04,NA,2336,243135946,342389631,"2024-01-05",18
15279,3,6269,2024-01-05 18:46:33,NA,1407,716222983,1640903823,"2024-01-05",18
15280,3,3927,2024-01-05 18:41:46,NA,1694,206475399,235743538,"2024-01-05",18
15281,3,6430,2024-01-05 18:44:42,NA,1518,108030798,118748616,"2024-01-05",18
15282,3,6239,2024-01-05 18:41:17,NA,1723,52764271,57922012,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,2441,31185650,45298161,"2024-01-05",18
15283,3,7738,2024-01-05 18:47:39,NA,1341,270296691,611204034,"2024-01-05",18
15268,3,8923,2024-01-05 18:06:16,NA,3824,19759087,29189412,"2024-01-05",18
15277,3,8983,2024-01-05 18:34:09,NA,2151,331921453,988046588,"2024-01-05",18
15269,3,7009,2024-01-05 18:05:37,NA,3863,11382825,13701804,"2024-01-05",18
15285,3,6848,2024-01-05 18:57:37,NA,743,5760283,6155830,"2024-01-05",18
15270,3,8211,2024-01-05 18:00:54,NA,4146,106816419,123677932,"2024-01-05",18
15278,3,6954,2024-01-05 18:37:12,NA,1968,23520286,25112285,"2024-01-05",18
15275,3,9716,2024-01-05 18:29:35,NA,2425,28366809,39240258,"2024-01-05",18
15271,3,4926,2024-01-05 18:13:06,NA,3414,111666393,142033338,"2024-01-05",18
15272,3,5482,2024-01-05 18:18:28,NA,3092,17722331,23462919,"2024-01-05",18
15284,3,4433,2024-01-05 18:55:12,NA,1488,488345176,1114159529,"2024-01-05",18
15273,3,7595,2024-01-05 18:27:16,NA,3164,43054269,48491607,"2024-01-05",18
15276,3,6892,2024-01-05 18:31:04,NA,2936,77982502,103271478,"2024-01-05",18
15279,3,6269,2024-01-05 18:46:33,NA,2007,903338623,2687955316,"2024-01-05",18
15280,3,3927,2024-01-05 18:41:46,NA,2294,233393427,332663633,"2024-01-05",18
15281,3,6430,2024-01-05 18:44:42,NA,2118,139408911,179106310,"2024-01-05",18
15282,3,6239,2024-01-05 18:41:17,NA,2323,91946565,92800742,"2024-01-05",18
15274,3,8029,2024-01-05 18:29:19,NA,3041,72146687,102035877,"2024-01-05",18
