"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14190,3,6454,2024-01-01 08:17:56,NA,124,6330432,8880345,"2024-01-01",8
14191,3,8211,2024-01-01 08:16:38,NA,202,2827004,2831197,"2024-01-01",8
14192,3,5925,2024-01-01 08:20:16,NA,584,15116518,21773368,"2024-01-01",8
14193,3,4433,2024-01-01 08:28:59,NA,61,11937612,33904654,"2024-01-01",8
14194,3,9919,2024-01-01 08:25:39,NA,261,23312355,24338793,"2024-01-01",8
14190,3,6454,2024-01-01 08:17:56,NA,724,38956500,41018536,"2024-01-01",8
14191,3,8211,2024-01-01 08:16:38,NA,802,13258144,15061721,"2024-01-01",8
14195,3,4709,2024-01-01 08:21:01,NA,539,8457274,11870485,"2024-01-01",8
14196,3,7959,2024-01-01 08:29:01,NA,59,2353308,2674618,"2024-01-01",8
14192,3,5925,2024-01-01 08:20:16,NA,1184,46853553,55355036,"2024-01-01",8
14193,3,4433,2024-01-01 08:28:59,NA,661,129867816,363007641,"2024-01-01",8
14194,3,9919,2024-01-01 08:25:39,NA,861,92053667,93027904,"2024-01-01",8
14190,3,6454,2024-01-01 08:17:56,NA,1324,55458917,61925270,"2024-01-01",8
14197,3,8616,2024-01-01 08:30:00,NA,600,64362238,94534486,"2024-01-01",8
14191,3,8211,2024-01-01 08:16:38,NA,1402,15937327,23759481,"2024-01-01",8
14195,3,4709,2024-01-01 08:21:01,NA,1139,27758401,28832649,"2024-01-01",8
14196,3,7959,2024-01-01 08:29:01,NA,659,28615150,38085993,"2024-01-01",8
14192,3,5925,2024-01-01 08:20:16,NA,1784,49033012,53880725,"2024-01-01",8
14193,3,4433,2024-01-01 08:28:59,NA,1261,247466194,731920034,"2024-01-01",8
14194,3,9919,2024-01-01 08:25:39,NA,1461,119830694,156596843,"2024-01-01",8
14190,3,6454,2024-01-01 08:17:56,NA,1924,110766596,115388996,"2024-01-01",8
14198,3,3970,2024-01-01 08:46:41,NA,199,346503,434537,"2024-01-01",8
14197,3,8616,2024-01-01 08:30:00,NA,1200,134042628,198660435,"2024-01-01",8
14199,3,6788,2024-01-01 08:49:27,NA,33,718640,770568,"2024-01-01",8
14191,3,8211,2024-01-01 08:16:38,NA,2002,18267605,18488641,"2024-01-01",8
14195,3,4709,2024-01-01 08:21:01,NA,1739,33101831,38466988,"2024-01-01",8
14196,3,7959,2024-01-01 08:29:01,NA,1259,66958319,81377279,"2024-01-01",8
14192,3,5925,2024-01-01 08:20:16,NA,2384,68174272,101070524,"2024-01-01",8
14193,3,4433,2024-01-01 08:28:59,NA,1861,476573218,1391679311,"2024-01-01",8
14194,3,9919,2024-01-01 08:25:39,NA,2061,169507201,217795411,"2024-01-01",8
14200,3,4817,2024-01-01 08:54:23,NA,337,16412364,18897585,"2024-01-01",8
14201,3,4355,2024-01-01 08:54:18,NA,342,1112158,1330921,"2024-01-01",8
14190,3,6454,2024-01-01 08:17:56,NA,2524,114250761,129182574,"2024-01-01",8
14198,3,3970,2024-01-01 08:46:41,NA,799,2037680,3007222,"2024-01-01",8
