"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14287,3,5548,2024-01-01 19:04:14,NA,346,3520624,4938740,"2024-01-01",19
14288,3,7009,2024-01-01 19:06:23,NA,217,25334,32467,"2024-01-01",19
14289,3,8434,2024-01-01 19:15:01,NA,299,10455122,11099438,"2024-01-01",19
14287,3,5548,2024-01-01 19:04:14,NA,946,7415188,7536652,"2024-01-01",19
14288,3,7009,2024-01-01 19:06:23,NA,817,124714,140463,"2024-01-01",19
14289,3,8434,2024-01-01 19:15:01,NA,899,16641617,23410770,"2024-01-01",19
14287,3,5548,2024-01-01 19:04:14,NA,1546,13332279,15492664,"2024-01-01",19
14290,3,7098,2024-01-01 19:24:12,NA,348,2567974,3517114,"2024-01-01",19
14291,3,7595,2024-01-01 19:22:41,NA,439,5760702,6842390,"2024-01-01",19
14292,3,6243,2024-01-01 19:20:41,NA,559,3065207,3216068,"2024-01-01",19
14293,3,6869,2024-01-01 19:27:15,NA,165,1120388,1678181,"2024-01-01",19
14288,3,7009,2024-01-01 19:06:23,NA,1417,613954,768212,"2024-01-01",19
14289,3,8434,2024-01-01 19:15:01,NA,1499,22361273,27226727,"2024-01-01",19
14294,3,9080,2024-01-01 19:38:33,NA,87,1900994,2649466,"2024-01-01",19
14287,3,5548,2024-01-01 19:04:14,NA,2146,18674955,21528242,"2024-01-01",19
14295,3,7141,2024-01-01 19:30:35,NA,565,6014818,8564522,"2024-01-01",19
14290,3,7098,2024-01-01 19:24:12,NA,948,9316343,11354957,"2024-01-01",19
14291,3,7595,2024-01-01 19:22:41,NA,1039,5343359,6143660,"2024-01-01",19
14292,3,6243,2024-01-01 19:20:41,NA,1159,5017261,5502137,"2024-01-01",19
14293,3,6869,2024-01-01 19:27:15,NA,765,6194410,7713335,"2024-01-01",19
14288,3,7009,2024-01-01 19:06:23,NA,2017,1182135,1200757,"2024-01-01",19
