"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14141,3,7493,2024-01-01 05:04:42,NA,318,1536094,1694987,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,142,5190007,7254899,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,918,3559125,3924684,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,742,31779602,36080920,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,345,14917778,21040046,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,1518,2945130,3035621,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,1342,69617132,101008932,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,567,11590770,13637410,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,945,52777273,62195674,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,2118,9379928,13438320,"2024-01-01",5
14145,3,7719,2024-01-01 05:30:40,NA,560,14129493,18305587,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,1942,79384004,111685966,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,1167,24220459,27710459,"2024-01-01",5
14146,3,8029,2024-01-01 05:31:22,NA,518,9693615,10639815,"2024-01-01",5
14147,3,7156,2024-01-01 05:39:08,NA,52,1540543,2043445,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,1545,79721125,104701029,"2024-01-01",5
14148,3,8354,2024-01-01 05:39:23,NA,37,11566890,27340358,"2024-01-01",5
14149,3,4658,2024-01-01 05:35:05,NA,295,183000077,412844329,"2024-01-01",5
14150,3,4343,2024-01-01 05:48:33,NA,87,1434076,1995412,"2024-01-01",5
14151,3,6453,2024-01-01 05:45:46,NA,254,1957297,2220951,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,2718,10747216,13095836,"2024-01-01",5
14145,3,7719,2024-01-01 05:30:40,NA,1160,30581529,39270067,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,2542,93626471,111023375,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,1767,28771225,42699978,"2024-01-01",5
14146,3,8029,2024-01-01 05:31:22,NA,1118,20046857,21756125,"2024-01-01",5
14147,3,7156,2024-01-01 05:39:08,NA,652,16738957,24785613,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,2145,122833915,141945970,"2024-01-01",5
14148,3,8354,2024-01-01 05:39:23,NA,637,255566393,629186351,"2024-01-01",5
14149,3,4658,2024-01-01 05:35:05,NA,895,466601946,939111638,"2024-01-01",5
14150,3,4343,2024-01-01 05:48:33,NA,687,22234343,23483301,"2024-01-01",5
14152,3,7505,2024-01-01 05:53:13,NA,407,28704702,37650456,"2024-01-01",5
14151,3,6453,2024-01-01 05:45:46,NA,854,6385319,6496688,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,3318,7739800,10839974,"2024-01-01",5
14145,3,7719,2024-01-01 05:30:40,NA,1760,42590783,56648006,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,3142,119286543,153598985,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,2367,38530414,49885462,"2024-01-01",5
14146,3,8029,2024-01-01 05:31:22,NA,1718,36578119,46196308,"2024-01-01",5
14153,3,6294,2024-01-01 05:58:19,NA,101,2207253,2366575,"2024-01-01",5
14147,3,7156,2024-01-01 05:39:08,NA,1252,33204470,45509507,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,2745,159934081,203313126,"2024-01-01",5
14148,3,8354,2024-01-01 05:39:23,NA,1237,443876103,1092603278,"2024-01-01",5
14149,3,4658,2024-01-01 05:35:05,NA,1495,678484253,2028053796,"2024-01-01",5
14150,3,4343,2024-01-01 05:48:33,NA,1287,36997298,47083049,"2024-01-01",5
14152,3,7505,2024-01-01 05:53:13,NA,1007,82787628,107819013,"2024-01-01",5
14151,3,6453,2024-01-01 05:45:46,NA,1454,10039109,13937579,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,3918,21336302,22035785,"2024-01-01",5
14145,3,7719,2024-01-01 05:30:40,NA,2360,70931898,77587800,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,3742,173486531,177979665,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,2967,56102898,60488852,"2024-01-01",5
14146,3,8029,2024-01-01 05:31:22,NA,2318,64813358,73466040,"2024-01-01",5
14153,3,6294,2024-01-01 05:58:19,NA,701,11843036,17230942,"2024-01-01",5
14147,3,7156,2024-01-01 05:39:08,NA,1852,47288914,63763625,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,3345,194842434,225138691,"2024-01-01",5
14148,3,8354,2024-01-01 05:39:23,NA,1837,804887685,1710083724,"2024-01-01",5
14149,3,4658,2024-01-01 05:35:05,NA,2095,1059421638,2346326914,"2024-01-01",5
14150,3,4343,2024-01-01 05:48:33,NA,1887,40542370,54609856,"2024-01-01",5
14152,3,7505,2024-01-01 05:53:13,NA,1607,109779223,163395060,"2024-01-01",5
14151,3,6453,2024-01-01 05:45:46,NA,2054,15544911,15580015,"2024-01-01",5
14141,3,7493,2024-01-01 05:04:42,NA,4518,19728837,29481796,"2024-01-01",5
14145,3,7719,2024-01-01 05:30:40,NA,2960,88120651,99555375,"2024-01-01",5
14142,3,4072,2024-01-01 05:07:38,NA,4342,161484540,212346349,"2024-01-01",5
14144,3,4968,2024-01-01 05:20:33,NA,3567,58851265,77782125,"2024-01-01",5
14146,3,8029,2024-01-01 05:31:22,NA,2918,42467207,62923490,"2024-01-01",5
14153,3,6294,2024-01-01 05:58:19,NA,1301,21962952,27098227,"2024-01-01",5
14147,3,7156,2024-01-01 05:39:08,NA,2452,66564651,82317736,"2024-01-01",5
14143,3,8724,2024-01-01 05:14:15,NA,3945,179714637,248133577,"2024-01-01",5
14148,3,8354,2024-01-01 05:39:23,NA,2437,991775053,2053204986,"2024-01-01",5
14149,3,4658,2024-01-01 05:35:05,NA,2695,1230929973,3388225942,"2024-01-01",5
