"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14299,3,4080,2024-01-01 20:20:26,NA,574,46862595,56563623,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,388,5585124,6250952,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,104,984459,1235604,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,374,36270805,37741734,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,1174,86171846,111589378,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,988,17468794,18365995,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,704,7671077,9216321,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,974,91798490,108691256,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,1774,152241286,200153148,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,1588,16326013,18408923,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,325,10479680,15363239,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,1304,7503473,8169833,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,556,6254512,6891199,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,1574,181950688,202914865,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,513,26373604,30211959,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,2374,254621109,262041281,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,423,5436810,6961844,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,2188,26759213,30214524,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,925,17172276,21702750,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,1904,10318689,14299920,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,1156,16199368,22304664,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,2174,211335260,250653399,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,1113,35475010,42209525,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,2974,233716688,340541917,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,1023,9595292,14161194,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,2788,30237700,39790073,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,1525,38845203,39023345,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,2504,9485073,11697822,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,1756,18339016,27387560,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,2774,275874125,346544294,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,1713,68273352,101058602,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,3574,366862796,370202030,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,1623,16571709,17300005,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,3388,32215586,44084998,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,2125,57210354,82089397,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,3104,41786840,53685228,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,2356,72173420,72265882,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,3374,357951055,446923727,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,2313,63028666,66392601,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,4174,435687602,463738141,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,2223,18170592,26778527,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,3988,42691779,46320751,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,2725,129040326,142947954,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,3704,13410174,19038546,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,2956,27099618,36544308,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,3974,362261240,500803848,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,2913,124278080,143991351,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,4774,418099662,616539282,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,2823,22696307,27792481,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,4588,72778532,86749084,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,3325,127747945,160031469,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,4304,28803310,34736478,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,3556,49629275,57219410,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,4574,370313987,524826890,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,3513,61812010,76429296,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,5374,541355613,587856028,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,3423,17882616,22455677,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,5188,40626522,58927027,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,3925,112907404,141782643,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,4904,11878928,17310400,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,4156,41123664,59596170,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,5174,461871793,535126574,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,4113,101299374,136772869,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,5974,645010160,707038186,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,4023,28039626,40209476,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,5788,73860599,110486172,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,4525,85616914,111367272,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,5504,14864020,21276841,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,4756,180344068,211064672,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,5774,531056499,585156957,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,4713,81072994,111017266,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,6574,571281623,765545737,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,4623,32549644,34306817,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,6388,90461836,90993128,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,5125,102411855,122617819,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,6104,23579963,30100831,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,5356,83780715,89835681,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,6374,522007647,744651700,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,5313,183791627,221919553,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,7174,622511632,930938432,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,5223,23886075,29855390,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,6988,91933654,127271390,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,5725,165809314,176599352,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,6704,68741148,101058401,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,5956,75287437,101051092,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,6974,659758371,779410161,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,5913,179732824,227574624,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,7774,823941164,834294743,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,5823,40902182,43652633,"2024-01-01",20
14300,3,5876,2024-01-01 20:23:32,NA,7588,86807169,90782465,"2024-01-01",20
14303,3,8434,2024-01-01 20:54:35,NA,6325,96375828,112337568,"2024-01-01",20
14301,3,7987,2024-01-01 20:38:16,NA,7304,37042895,45304122,"2024-01-01",20
14304,3,8029,2024-01-01 20:50:44,NA,6556,82745869,94812221,"2024-01-01",20
14302,3,8216,2024-01-01 20:33:46,NA,7574,770472763,773484211,"2024-01-01",20
14305,3,8193,2024-01-01 20:51:27,NA,6513,130505211,136462639,"2024-01-01",20
14299,3,4080,2024-01-01 20:20:26,NA,8374,916968812,982791431,"2024-01-01",20
14306,3,6160,2024-01-01 20:52:57,NA,6423,56372628,77436858,"2024-01-01",20
