IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14228,3,5026,01-01-2024 15:03:55,,35765,231465592,345608191
14192,3,5925,01-01-2024 11:20:16,,49184,1080286550,1146931597
14163,3,3817,01-01-2024 09:41:34,,55106,1823052115,2353056456
14303,3,8434,01-01-2024 23:54:35,,3925,112907404,141782643
14294,3,9080,01-01-2024 22:38:33,,8487,337238955,407195650
14287,3,5548,01-01-2024 22:04:14,,10546,112116570,159999305
14307,3,7687,02-01-2024 00:07:34,,3146,107354721,111298252
14165,3,4707,01-01-2024 09:53:00,,54420,295263950,316133401
14295,3,7141,01-01-2024 22:30:35,,8965,227815389,271165456
14172,3,7392,01-01-2024 10:02:22,,53858,3370708231,3897643619
14245,3,4293,01-01-2024 17:00:50,,28750,192857004,251756079
14313,3,3995,02-01-2024 00:14:10,,2750,4848196,5701900
14266,3,6736,01-01-2024 20:17:47,,16933,277197491,382850254
14278,3,5928,01-01-2024 21:40:51,,11949,34255520,39412329
14254,3,9419,01-01-2024 18:14:51,,24309,193005177,225399532
14290,3,7098,01-01-2024 22:24:12,,9348,70599952,95502885
14216,3,7037,01-01-2024 13:26:08,,41632,459723877,606646243
14308,3,4433,02-01-2024 00:03:34,,3386,953012093,2062718498
14298,3,9718,01-01-2024 22:55:50,,7450,403506281,600907921
14309,3,9108,02-01-2024 00:06:32,,3208,44971304,47430958
14291,3,7595,01-01-2024 22:22:41,,9439,295599395,324640637
14150,3,4343,01-01-2024 08:48:33,,58287,3168458052,3664391545
14155,3,7007,01-01-2024 09:18:38,,56482,1670630938,2241394270
14296,3,7505,01-01-2024 22:49:54,,7806,626989074,703925577
14261,3,4992,01-01-2024 19:07:03,,21177,160542945,199930519
14179,3,7938,01-01-2024 10:23:40,,52580,1590633834,1783335622
14310,3,6213,02-01-2024 00:05:25,,3275,6485280,8136613
14206,3,8160,01-01-2024 12:34:42,,44718,2386543264,2769692763
14273,3,7493,01-01-2024 21:04:29,,14131,46459468,58015086
14311,3,8739,02-01-2024 00:04:26,,3334,754505397,1760638528
14205,3,5241,01-01-2024 12:25:01,,45299,3754872210,3784197595
14217,3,6579,01-01-2024 13:31:37,02-01-2024 00:55:19,41022,182404937,197671348
14158,3,8143,01-01-2024 09:21:34,,56306,1599335303,2088169971
14200,3,4817,01-01-2024 11:54:23,,47137,2670668072,3429147616
14270,3,5570,01-01-2024 20:56:54,,14586,203212920,276374071
14237,3,8818,01-01-2024 16:12:02,,31678,537726609,551553257
14156,3,6439,01-01-2024 09:19:08,,56452,988393135,1396208801
14279,3,8569,01-01-2024 21:40:15,,11985,64021797,83700643
14274,3,8902,01-01-2024 21:06:14,,14026,781939803,941895817
14233,3,4072,01-01-2024 15:50:48,,32952,2653993777,2983227203
14312,3,8624,02-01-2024 00:02:33,,3447,44187328,55308422
14127,3,8770,01-01-2024 07:04:52,,64508,1426707685,1448569809
14229,3,6851,01-01-2024 15:06:57,,35583,341534048,370823715
14207,3,9225,01-01-2024 12:36:04,,44636,6587616640,18467582055
14250,3,8953,01-01-2024 17:50:03,,25797,3836449493,4960521333
14249,3,9878,01-01-2024 17:44:33,,26127,255595423,277714705
14201,3,4355,01-01-2024 11:54:18,,47142,500372102,512300074
14314,3,6789,02-01-2024 00:16:49,,2591,27453085,35420817
14262,3,5972,01-01-2024 19:05:55,,21245,389158175,577004823
14230,3,8841,01-01-2024 15:06:45,,35595,7409008322,17755690358
14267,3,6998,01-01-2024 20:31:04,,16136,400831806,564781381
14292,3,6243,01-01-2024 22:20:41,,9559,25078361,32787169
14211,3,6454,01-01-2024 13:00:35,,43165,1611192009,1948711386
14246,3,6126,01-01-2024 17:20:23,,27577,1336339592,1927051698
14263,3,6927,01-01-2024 19:59:24,,18036,4477240,6687641
14268,3,7587,01-01-2024 20:39:44,,15616,58684809,64586331
14282,3,8271,01-01-2024 21:50:28,,11372,230138736,300553810
14243,3,6239,01-01-2024 16:31:26,,30514,728882767,946760548
14248,3,6245,01-01-2024 17:36:16,,26624,582793524,674541199
14271,3,9223,01-01-2024 20:51:34,,14906,1097555936,1321807258
14301,3,7987,01-01-2024 23:38:16,,4904,11878928,17310400
14304,3,8029,01-01-2024 23:50:44,,4156,41123664,59596170
14293,3,6869,01-01-2024 22:27:15,02-01-2024 00:58:49,9094,284835459,310329899
14318,3,6869,02-01-2024 00:59:09,,51,1518343,1520537
14160,3,9997,01-01-2024 09:22:44,,56236,1047196191,1113317415
14219,3,8651,01-01-2024 13:35:50,,41050,401781282,555465091
14275,3,9428,01-01-2024 21:19:12,,13248,381427700,500907687
14316,3,8454,02-01-2024 00:31:29,,1711,66893499,75881913
14283,3,9057,01-01-2024 21:54:20,,11140,3710503908,8127513988
14284,3,9573,01-01-2024 21:54:31,,11129,75624701,94679224
14265,3,8923,01-01-2024 20:04:16,,17744,61031985,65670420
14252,3,4689,01-01-2024 18:04:29,,24931,518889163,617087407
14235,3,5217,01-01-2024 16:01:18,,32322,1223504982,1346632782
14285,3,8983,01-01-2024 21:54:07,,11153,1193518149,2828406991
14277,3,9831,01-01-2024 21:37:48,,12132,975075623,1419732605
14153,3,6294,01-01-2024 08:58:19,,57701,990690894,1005219215
14258,3,8829,01-01-2024 18:57:21,,21759,173385290,212768008
14139,3,5955,01-01-2024 07:33:49,,62771,328748839,489089250
14302,3,8216,01-01-2024 23:33:46,,5174,461871793,535126574
14288,3,7009,01-01-2024 22:06:23,,10417,2750453,3393624
14244,3,8784,01-01-2024 16:40:04,,29996,712271428,746212889
14305,3,8193,01-01-2024 23:51:27,,4113,101299374,136772869
14225,3,9345,01-01-2024 14:43:48,,36972,1097608463,1348531934
14297,3,6383,01-01-2024 22:42:39,,8241,201512732,272758900
14264,3,7593,01-01-2024 19:50:32,,18568,1532522284,4577120450
14170,3,6498,01-01-2024 09:51:47,,54493,1135513634,1138891273
14226,3,8355,01-01-2024 14:47:57,,36723,66737745,69432012
14299,3,4080,01-01-2024 23:20:26,,5974,645010160,707038186
14253,3,7085,01-01-2024 18:01:38,,25102,650040504,835343945
14191,3,8211,01-01-2024 11:16:38,,49402,639282903,758766336
14223,3,8875,01-01-2024 14:34:20,,37540,202906140,267750190
14221,3,4626,01-01-2024 14:15:57,,38643,158679309,213782537
14247,3,6371,01-01-2024 17:24:05,,27355,57649357,58490198
14188,3,8641,01-01-2024 10:50:18,,50982,1930671892,1939967080
14306,3,6160,01-01-2024 23:52:57,,4023,28039626,40209476
14251,3,5814,01-01-2024 17:54:05,,25555,1140447656,1449515222
14148,3,8354,01-01-2024 08:39:23,,58837,19023187320,45384686491
14269,3,4705,01-01-2024 20:37:42,,15738,700731793,989969906
14315,3,5902,02-01-2024 00:27:37,,1943,53603028,57346544
14259,3,4989,01-01-2024 18:52:57,,22023,3829584460,7893907424
14204,3,7911,01-01-2024 12:06:21,,46419,1792224539,1801891003
14317,3,4586,02-01-2024 00:43:09,,1011,3325252,3956639
14189,3,8153,01-01-2024 10:56:03,,50637,3794117985,4754155247
14241,3,5482,01-01-2024 16:21:28,,31112,188220326,208086405
14215,3,5483,01-01-2024 13:14:00,,42360,718098496,756659571
14286,3,9132,01-01-2024 21:54:08,,11152,230195588,259766660
14300,3,5876,01-01-2024 23:23:32,,5788,73860599,110486172
14257,3,7726,01-01-2024 18:40:16,,22784,1535469850,2000024387
14280,3,9377,01-01-2024 21:48:58,,11462,8615335175,18118288295
14281,3,7430,01-01-2024 21:48:57,,11463,781058837,1105466729
IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14228,3,5026,01-01-2024 15:03:55,,36365,215919034,279688279
14192,3,5925,01-01-2024 11:20:16,,49784,1138332545,1159881010
14163,3,3817,01-01-2024 09:41:34,,55706,2404665857,2471453813
14303,3,8434,01-01-2024 23:54:35,,4525,85616914,111367272
14294,3,9080,01-01-2024 22:38:33,,9087,361339815,382090481
14287,3,5548,01-01-2024 22:04:14,,11146,118445644,132825347
14307,3,7687,02-01-2024 00:07:34,,3746,116838742,146932662
14165,3,4707,01-01-2024 09:53:00,,55020,342169510,353692089
14295,3,7141,01-01-2024 22:30:35,,9565,230621676,323445522
14172,3,7392,01-01-2024 10:02:22,,54458,2523615667,3182740831
14245,3,4293,01-01-2024 17:00:50,,29350,200777345,275880613
14313,3,3995,02-01-2024 00:14:10,,3350,21466175,26753650
14266,3,6736,01-01-2024 20:17:47,,17533,402307916,433811838
14278,3,5928,01-01-2024 21:40:51,,12549,41484948,49981915
14254,3,9419,01-01-2024 18:14:51,,24909,412030896,414575309
14290,3,7098,01-01-2024 22:24:12,,9948,101180888,106354501
14216,3,7037,01-01-2024 13:26:08,,42232,501441280,652342549
14308,3,4433,02-01-2024 00:03:34,,3986,1085124767,2763987944
14298,3,9718,01-01-2024 22:55:50,,8050,386934799,511768646
14309,3,9108,02-01-2024 00:06:32,,3808,50362094,59709924
14291,3,7595,01-01-2024 22:22:41,,10039,34496392,49238127
14150,3,4343,01-01-2024 08:48:33,,58887,4143676019,4565682359
14155,3,7007,01-01-2024 09:18:38,,57082,2078776946,2187945043
14296,3,7505,01-01-2024 22:49:54,,8406,616056372,627211048
14261,3,4992,01-01-2024 19:07:03,,21777,406231769,433627685
14179,3,7938,01-01-2024 10:23:40,,53180,1047377722,1165398250
14310,3,6213,02-01-2024 00:05:25,,3875,45676883,63180038
14206,3,8160,01-01-2024 12:34:42,,45318,2180875104,3237817984
14273,3,7493,01-01-2024 21:04:29,,14731,70620518,71511076
14311,3,8739,02-01-2024 00:04:26,,3934,717539578,1900659921
14205,3,5241,01-01-2024 12:25:01,,45899,3185873528,3667219491
14158,3,8143,01-01-2024 09:21:34,,56906,1837915082,1842581139
14200,3,4817,01-01-2024 11:54:23,,47737,2148427384,2279372572
14270,3,5570,01-01-2024 20:56:54,,15186,171132230,203757117
14237,3,8818,01-01-2024 16:12:02,,32278,289453729,336331023
