IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15290,3,6906,05-01-2024 22:45:44,,11656,97995458,104212703
15232,3,3866,05-01-2024 17:31:47,,30493,504377290,554993951
15287,3,4707,05-01-2024 22:25:12,,12888,144798537,164889549
15161,3,8998,05-01-2024 11:48:44,,51076,1789477462,1850793341
15257,3,7392,05-01-2024 19:40:59,,22741,1077326114,1275354611
15218,3,6389,05-01-2024 16:20:29,,34771,16889138758,44905602905
15242,3,9588,05-01-2024 18:23:29,,27391,674440941,874446070
15303,3,5195,06-01-2024 00:12:05,,6475,42911998,45184649
15258,3,3995,05-01-2024 19:44:53,,22507,171219040,210575786
15248,3,4054,05-01-2024 18:44:58,,26102,1367579325,1511145750
15315,3,5928,06-01-2024 01:24:11,,2149,90619954,117539779
15238,3,5903,05-01-2024 18:00:24,,28776,1588972668,2338925026
15296,3,9583,05-01-2024 23:04:35,,10525,346697524,517467961
15294,3,4433,05-01-2024 22:58:50,,10870,1973005301,4941868337
15309,3,6680,06-01-2024 00:42:53,,4627,291726445,360468025
15206,3,8862,05-01-2024 15:25:22,,38078,1524946293,1830003859
15264,3,8053,05-01-2024 20:21:23,,20317,287411429,368885663
15255,3,9634,05-01-2024 19:34:04,06-01-2024 01:56:04,22920,356633325,500230170
15310,3,7595,06-01-2024 00:40:47,,4753,39029774,46875675
15291,3,9601,05-01-2024 22:45:01,,11699,884368317,1199364811
15202,3,7145,05-01-2024 14:44:45,,40515,2050809631,2756699141
15317,3,9840,06-01-2024 01:36:25,,1415,24522549,25041772
15243,3,8465,05-01-2024 18:23:13,,27407,1352058615,1882905357
15247,3,7938,05-01-2024 18:35:33,,26667,419295159,500036566
15227,3,4880,05-01-2024 17:05:08,,32092,745006805,1104903686
15234,3,8160,05-01-2024 17:47:46,,29534,1530122187,1710763295
15276,3,6892,05-01-2024 21:31:04,,16136,645122097,946853555
15228,3,5241,05-01-2024 17:02:50,,32230,1386620496,1507625854
15163,3,6579,05-01-2024 11:42:35,,51445,190427514,252970586
15170,3,7795,05-01-2024 12:28:51,,48669,380360128,494423486
15320,3,7013,06-01-2024 01:45:46,,854,38542526,44581673
15267,3,4817,05-01-2024 20:38:17,,19303,2569967757,2619329237
15286,3,8818,05-01-2024 22:12:17,,13663,86278057,95049573
15265,3,7842,05-01-2024 20:23:44,,20176,333993731,415431608
