IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15473,3,7560,06-01-2024 17:01:03,,21537,136840968,173266037
15442,3,5925,06-01-2024 13:55:43,,32657,600637943,790015012
15469,3,6906,06-01-2024 16:52:45,,22035,28158901,35693394
15514,3,7687,06-01-2024 21:54:50,,3910,57570861,80833848
15503,3,6310,06-01-2024 20:00:03,,10797,278098334,335842032
15445,3,9588,06-01-2024 14:01:21,,32319,581586834,620446631
15383,3,7219,06-01-2024 07:10:32,,56968,261485585,286389105
15459,3,6736,06-01-2024 15:45:23,,26077,682648356,784543980
15505,3,9583,06-01-2024 20:29:18,,9042,385586096,504926272
15365,3,9419,06-01-2024 06:04:30,,60930,759902076,797114353
15515,3,7098,06-01-2024 21:59:11,,3649,30948374,40747529
15509,3,5285,06-01-2024 20:55:19,,7481,312284731,449950324
15493,3,7451,06-01-2024 19:10:17,,13783,119929841,144425355
15420,3,9718,06-01-2024 11:59:54,,39606,1903955399,2065408576
15517,3,8053,06-01-2024 22:05:22,,3278,12347372,18148594
15497,3,9108,06-01-2024 19:31:06,,12534,190373492,202389176
15498,3,4343,06-01-2024 19:37:46,,12134,126313421,153337593
15483,3,7007,06-01-2024 18:13:29,,17191,933217600,1092693815
15388,3,9840,06-01-2024 07:40:56,,55144,1380569031,1687607450
15403,3,6617,06-01-2024 09:58:21,,46899,1713805285,2483439831
15434,3,4564,06-01-2024 12:52:52,,36428,770737530,850771852
15460,3,4880,06-01-2024 15:48:16,,25904,1626540778,1768220983
15366,3,9919,06-01-2024 06:05:06,,60894,3237001317,3502340247
15421,3,5424,06-01-2024 11:55:06,,39894,664865311,674184025
15499,3,8143,06-01-2024 19:35:43,,12257,163700474,191180859
15466,3,8861,06-01-2024 16:18:23,,24097,214347976,310310500
15479,3,8818,06-01-2024 17:21:16,,20324,183535595,223532046
15495,3,8569,06-01-2024 19:21:56,,13084,160193976,188751614
15506,3,7719,06-01-2024 20:27:57,,9123,275215368,317851830
15518,3,7065,06-01-2024 22:08:15,,3105,48483919,60492764
15485,3,8902,06-01-2024 18:21:37,,16703,803838608,1089019507
15525,3,4072,06-01-2024 22:31:06,,1734,72809880,108676701
15353,3,7221,06-01-2024 05:02:08,,64672,2274663201,3354514722
15468,3,4008,06-01-2024 16:32:13,,23267,751783288,1095880062
15441,3,8624,06-01-2024 13:40:39,,33561,2646592065,2729917795
15412,3,6091,06-01-2024 10:54:48,,43512,393548822,469244563
15489,3,6759,06-01-2024 18:59:16,,14444,2559553113,7094983112
15519,3,9225,06-01-2024 22:05:42,,3258,776006302,1551556969
15508,3,8953,06-01-2024 20:37:37,,8543,1070533370,1293597085
15496,3,9023,06-01-2024 19:22:27,,13053,741639788,845745897
15446,3,4603,06-01-2024 14:05:03,,32097,130005056,174031419
15438,3,5972,06-01-2024 13:18:57,,34863,1129183605,1223918169
15407,3,6470,06-01-2024 10:18:20,,45700,1137849902,1328022482
15504,3,6944,06-01-2024 20:18:45,,9675,463300663,655553522
15396,3,9311,06-01-2024 08:51:18,,50922,2798906443,3913719218
