IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14845,3,5925,04-01-2024 04:39:47,,1213,16920036,24396109
14833,3,8722,04-01-2024 03:58:44,,3676,964941220,1928745295
14753,3,8434,03-01-2024 19:19:42,,34818,521283804,769155395
14807,3,9080,04-01-2024 01:15:40,,13460,636112311,833459327
14771,3,7687,03-01-2024 22:04:30,,24930,151621654,222843185
14813,3,6310,04-01-2024 02:00:08,,10792,706432758,878301094
14691,3,7392,03-01-2024 13:08:57,,57063,3752941728,4748304239
14848,3,6389,04-01-2024 04:43:06,,1014,589487787,1213793431
14839,3,7413,04-01-2024 04:11:04,,2936,698821251,1519767427
14846,3,9588,04-01-2024 04:32:01,,1679,20171521,25742805
14820,3,7219,04-01-2024 02:59:49,,7211,90718400,131808203
14643,3,4338,03-01-2024 08:53:42,04-01-2024 04:50:44,71822,384574134,531043844
14772,3,6736,03-01-2024 22:09:02,,24658,319244009,394151133
14760,3,4433,03-01-2024 20:06:33,,32007,5198806336,14071709058
14755,3,8053,03-01-2024 19:43:59,,33361,640576629,648440553
14786,3,9634,03-01-2024 23:12:16,,20864,488133606,591954987
14697,3,4343,03-01-2024 13:45:57,,54843,3329460338,3516351620
14849,3,7145,04-01-2024 04:47:16,,764,6157274,7676507
14815,3,7505,04-01-2024 02:17:31,,9749,97765046,100667042
14703,3,9840,03-01-2024 14:12:09,,53271,706659043,957498456
14728,3,6617,03-01-2024 16:20:14,,45586,957574515,1290970787
14758,3,7938,03-01-2024 19:57:42,,32538,759803571,941535422
14826,3,6213,04-01-2024 03:11:45,,6495,76569946,94827484
14816,3,8160,04-01-2024 02:17:30,,9750,242867781,280562170
14842,3,9919,04-01-2024 04:22:41,,2239,207242688,229709057
14803,3,7493,04-01-2024 00:50:52,,14948,69991911,75318845
14784,3,8143,03-01-2024 23:09:33,,21027,1233859316,1491238450
14750,3,7410,03-01-2024 18:58:13,,36107,943776070,1107653775
14834,3,5856,04-01-2024 03:52:58,,4022,84450585,120867770
14797,3,4817,04-01-2024 00:21:34,,16706,248076554,347432021
14777,3,6970,03-01-2024 22:36:45,,22995,983280183,1104523631
14793,3,9792,04-01-2024 00:16:08,,17032,238935256,338868456
14837,3,7842,04-01-2024 04:00:19,,3581,82183462,106764014
14787,3,8569,03-01-2024 23:39:34,,19226,754981575,833412887
14713,3,8490,03-01-2024 14:53:39,,50781,1237760337,1407185318
14805,3,6361,04-01-2024 01:01:31,,14309,424620775,560018293
14823,3,6162,04-01-2024 03:01:47,,7093,88800259,101091754
14774,3,6765,03-01-2024 22:26:50,,23590,514060156,630085142
14809,3,8902,04-01-2024 01:33:50,,12370,516744311,613488714
14765,3,8770,03-01-2024 21:00:28,,28772,387901778,510345452
14775,3,8248,03-01-2024 22:28:33,,23487,281301608,378856099
14801,3,7861,04-01-2024 00:45:58,,15242,137012587,159812207
14802,3,8229,04-01-2024 00:42:07,,15473,266587028,346393384
14746,3,8483,03-01-2024 18:37:07,,37373,265700156,397001653
14779,3,4603,03-01-2024 22:33:02,,23218,102885744,112282342
14739,3,4355,03-01-2024 17:35:52,,41048,204393564,260634232
14766,3,6998,03-01-2024 21:08:57,,28263,1164622214,1200753641
14761,3,9311,03-01-2024 20:05:36,,32064,1070370117,1279816332
14768,3,7046,03-01-2024 21:22:46,,27434,1243892122,1854900632
14799,3,9723,04-01-2024 00:22:49,,16631,252798874,309967473
14794,3,6938,04-01-2024 00:13:49,,17171,11160801,15654336
14788,3,6927,03-01-2024 23:39:56,,19204,30171896,38962337
14817,3,4273,04-01-2024 02:48:48,,7872,3462710575,7327532849
14780,3,6737,03-01-2024 22:33:57,,23163,2239856130,6004680287
14716,3,6883,03-01-2024 15:27:12,,48768,197989041,256150432
14792,3,8638,04-01-2024 00:07:31,,17549,593092134,665315866
14773,3,9016,03-01-2024 22:02:52,,25028,872773168,915707218
14729,3,7987,03-01-2024 16:26:41,,45199,413522430,452523587
14840,3,6962,04-01-2024 04:15:25,,2675,41059937,60119782
14835,3,4250,04-01-2024 03:59:32,,3628,40234179,59506531
14838,3,3970,04-01-2024 04:02:05,,3475,24339009,30613637
14814,3,7738,04-01-2024 02:08:58,,10262,1716839283,3936152432
14791,3,8651,03-01-2024 23:59:30,,18030,46857106,47255747
14830,3,8454,04-01-2024 03:43:34,,4586,170741585,240873798
14810,3,8929,04-01-2024 01:44:45,,11715,663020720,967850992
14811,3,4672,04-01-2024 01:57:28,,10952,1518859543,1972282523
14831,3,8923,04-01-2024 03:47:42,,4338,23081714,30304296
14829,3,8616,04-01-2024 03:30:09,,5391,299162344,433943545
14800,3,7641,04-01-2024 00:20:01,,16799,92228851,97257729
14742,3,7461,03-01-2024 18:00:48,,39552,1435735309,1669435971
14789,3,6526,03-01-2024 23:30:11,,19789,6411699225,14934678066
14812,3,7757,04-01-2024 01:57:18,,10962,305652772,349399157
14752,3,8290,03-01-2024 19:03:46,,35774,142746708,168151113
14806,3,4723,04-01-2024 01:04:47,,14113,61583451,61764000
14795,3,8216,04-01-2024 00:14:18,,17142,154501308,191459013
14769,3,8784,03-01-2024 21:47:54,,25926,601810099,781785822
14827,3,6848,04-01-2024 03:13:57,,6363,254567555,321867379
14762,3,5552,03-01-2024 20:11:09,,31731,2275542116,2324720565
14847,3,7247,04-01-2024 04:33:06,,1614,131395857,191773878
14821,3,4547,04-01-2024 02:59:38,,7222,59543046,62915580
14705,3,8350,03-01-2024 14:17:02,,52978,1352427045,1670082713
14723,3,6498,03-01-2024 15:59:16,04-01-2024 04:59:34,46818,663696094,782956078
14851,3,6498,04-01-2024 04:59:50,,10,65755,70915
14836,3,8355,04-01-2024 03:50:46,,4154,3770295,5041598
14818,3,6516,04-01-2024 02:42:30,,8250,443233470,617911799
14685,3,4709,03-01-2024 12:22:44,,59836,983246615,1242542141
14776,3,7042,03-01-2024 22:24:12,,23748,379173080,465848576
14710,3,7959,03-01-2024 14:28:04,,52316,907487712,1146653044
14783,3,5168,03-01-2024 22:56:48,,21792,1451644256,2004035629
14841,3,6137,04-01-2024 04:13:23,,2797,253982570,296182660
14824,3,6457,04-01-2024 03:05:06,,6894,148799325,181973737
14828,3,7963,04-01-2024 03:25:02,,5698,66235170,76906574
14736,3,7500,03-01-2024 17:16:06,,42234,2140691473,3164262417
14744,3,8641,03-01-2024 18:13:39,,38781,1427595171,1615273072
14782,3,9219,03-01-2024 22:45:39,,22461,55037532,64511887
14686,3,4843,03-01-2024 12:24:07,,59753,10016269969,19585302051
14832,3,4395,04-01-2024 03:46:03,,4437,24853923,32065119
14843,3,5814,04-01-2024 04:23:13,,2207,124101922,144985228
14679,3,8354,03-01-2024 11:30:46,,62954,25748321778,49100090898
14844,3,4705,04-01-2024 04:20:10,,2390,132169677,169564250
14714,3,5902,03-01-2024 14:52:33,,50847,1639447995,1892712012
14707,3,6954,03-01-2024 14:11:15,,53325,739993247,871470505
14825,3,5052,04-01-2024 03:01:25,,7115,171166440,190267110
14796,3,7911,04-01-2024 00:15:00,,17100,478851908,587010520
14652,3,7804,03-01-2024 09:28:02,,70318,1697762337,2001703300
14763,3,8153,03-01-2024 20:17:21,,31359,3488014429,4500995063
14822,3,5482,04-01-2024 02:51:26,,7714,103731823,125674777
14790,3,4883,03-01-2024 23:49:07,,18653,4885560252,13121544976
14749,3,6599,03-01-2024 18:37:09,,37371,7662075741,20314882939
14850,3,6648,04-01-2024 04:48:32,,688,11505307,16401175
14785,3,9377,03-01-2024 23:04:01,,21359,9198890370,24383203199
14757,3,9243,03-01-2024 19:40:11,,33589,8568224187,22483401155
IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
14845,3,5925,04-01-2024 04:39:47,,1813,22338491,25462618
14833,3,8722,04-01-2024 03:58:44,,4276,882648181,2436711893
14753,3,8434,03-01-2024 19:19:42,,35418,455876840,624687948
14807,3,9080,04-01-2024 01:15:40,,14060,499240550,520788066
14771,3,7687,03-01-2024 22:04:30,,25530,198269723,280116866
14813,3,6310,04-01-2024 02:00:08,,11392,702163897,777092571
14691,3,7392,03-01-2024 13:08:57,,57663,3521117797,3922011781
14848,3,6389,04-01-2024 04:43:06,,1614,684742198,1363683872
14839,3,7413,04-01-2024 04:11:04,,3536,695363175,2050493414
14846,3,9588,04-01-2024 04:32:01,,2279,33662682,37072751
14820,3,7219,04-01-2024 02:59:49,,7811,233958724,246054924
14772,3,6736,03-01-2024 22:09:02,,25258,456041120,613684880
