IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15092,3,7560,05-01-2024 03:59:55,,21605,981433350,1184717455
15102,3,5026,05-01-2024 05:29:55,,16205,53872976,80541790
15135,3,4187,05-01-2024 08:41:45,,4695,9574384,13016426
15119,3,8722,05-01-2024 07:10:32,,10168,2117343744,4618225000
15131,3,8532,05-01-2024 08:21:43,,5897,230596027,238444572
14968,3,3817,04-01-2024 16:13:21,,63999,1935120219,2241586875
15096,3,9080,05-01-2024 04:54:18,,18342,285383931,302148613
15068,3,4707,05-01-2024 01:39:47,,30013,385592175,391500146
15140,3,6389,05-01-2024 08:55:28,,3872,1770981277,3488229654
15145,3,6335,05-01-2024 09:47:20,,760,78087682,83071492
15105,3,9588,05-01-2024 06:01:00,,14340,408352502,559789924
15136,3,4338,05-01-2024 08:47:39,,4341,40080226,54776074
15013,3,6736,04-01-2024 20:27:01,,48779,1048146500,1297714815
14974,3,8517,04-01-2024 16:34:20,,62740,1035164988,1330347327
15112,3,9583,05-01-2024 06:24:35,,12925,1031328746,1049522275
15030,3,9419,04-01-2024 21:54:50,,43510,210822587,282518945
15121,3,6232,05-01-2024 07:23:06,,9414,5837269,6046418
15080,3,4433,05-01-2024 02:48:10,,25910,5171657942,13754417087
15054,3,9108,05-01-2024 00:14:14,,35146,696477968,765239552
15123,3,7595,05-01-2024 07:36:04,,8636,357650681,421660204
14987,3,7145,04-01-2024 18:02:07,,57473,3073716381,3158244994
15085,3,7505,05-01-2024 03:08:28,,24692,1468334483,1755074359
15106,3,9840,05-01-2024 06:02:59,,14221,347064013,409251487
15076,3,7926,05-01-2024 02:17:37,,27743,458618252,506903119
15014,3,8465,04-01-2024 20:26:50,,48790,1825629399,2698464423
15124,3,4880,05-01-2024 07:41:34,,8306,169243440,235725020
15000,3,5424,04-01-2024 19:12:28,,53252,1273998906,1568398816
15107,3,6892,05-01-2024 06:08:01,,13919,909987876,1139157975
15101,3,8739,05-01-2024 05:17:35,,16945,5406409002,11494774995
15066,3,8872,05-01-2024 01:26:51,,30789,2318272820,2635790722
15035,3,7795,04-01-2024 22:25:15,,41685,571430068,790124579
15116,3,8861,05-01-2024 06:32:33,,12447,366477773,510199685
15108,3,5856,05-01-2024 06:02:21,,14259,464382585,634950911
14960,3,4817,04-01-2024 15:41:46,,65894,4089436451,5186435970
14969,3,9792,04-01-2024 16:11:16,,64124,1788236101,2130666546
15137,3,6439,05-01-2024 08:45:06,,4494,53999551,73181827
15031,3,6361,04-01-2024 21:59:00,,43260,1034265631,1187048034
15061,3,6765,05-01-2024 01:00:21,,32379,634819756,758534509
15134,3,8902,05-01-2024 08:38:42,,4878,173450987,179022266
15084,3,4072,05-01-2024 02:52:28,,25652,1014002210,1094138001
15044,3,7651,04-01-2024 23:03:55,,39365,12885821271,24274526177
15120,3,7221,05-01-2024 07:17:48,,9732,60038577,61384852
14980,3,8687,04-01-2024 17:21:14,,59926,2516188651,3247741612
14991,3,4116,04-01-2024 18:18:04,,56516,1449119129,2102543956
15143,3,8770,05-01-2024 09:07:14,,3166,29802787,39930832
15103,3,4011,05-01-2024 05:36:02,,15838,74944302,88904854
15008,3,9225,04-01-2024 20:04:33,,50127,9191331321,22553345573
15055,3,8248,05-01-2024 00:10:36,,35364,298295088,338716160
14956,3,7890,04-01-2024 15:22:46,,67034,979839794,1029272782
15049,3,4026,04-01-2024 23:39:34,,37226,99547879,128755901
15090,3,8229,05-01-2024 03:48:15,,22305,484110260,633886808
15058,3,4731,05-01-2024 00:41:41,,33499,117957353,125259582
15047,3,6430,04-01-2024 23:15:16,,38684,2466618207,2871452656
15125,3,6998,05-01-2024 08:06:38,,6802,123634742,133367969
15077,3,6944,05-01-2024 02:12:02,,28078,722859729,914569666
15036,3,9311,04-01-2024 22:21:29,,41911,1567005554,1778130338
15011,3,7046,04-01-2024 20:15:57,,49443,2656229962,3731881062
15081,3,4573,05-01-2024 02:49:10,,25850,234572194,299896900
15005,3,6126,04-01-2024 19:39:26,,51634,2627496363,3551162758
15082,3,6938,05-01-2024 02:48:17,,25903,22874067,30193218
15117,3,6927,05-01-2024 06:38:15,,12105,23796357,27395143
15141,3,8162,05-01-2024 08:52:59,,4021,73084606,91649150
15126,3,6239,05-01-2024 08:07:22,,6758,47305863,69374974
15048,3,6245,04-01-2024 23:18:47,,38473,689494091,820125920
15012,3,9223,04-01-2024 20:11:33,,49707,2550254460,2636565875
15075,3,9016,05-01-2024 02:02:37,,28643,1068352462,1545527816
15142,3,6962,05-01-2024 08:50:43,,4157,122750525,147490547
15113,3,3830,05-01-2024 06:25:58,,12842,689441512,719282677
15056,3,3970,05-01-2024 00:17:13,,34967,132389209,160410663
15046,3,5153,04-01-2024 23:04:57,,39303,2865567697,3025941899
15078,3,7738,05-01-2024 02:39:30,,26430,3788103103,11080882545
14996,3,8929,04-01-2024 18:43:35,,54985,1328555166,1987970935
15099,3,7641,05-01-2024 05:09:57,,17403,262801352,292315845
15132,3,7461,05-01-2024 08:28:23,,5497,89066024,101942397
15086,3,8983,05-01-2024 03:00:24,,25176,3975015741,9373700038
15122,3,5597,05-01-2024 07:23:34,,9386,140095534,144250361
15027,3,6848,04-01-2024 21:29:10,,45050,842347823,1199575836
15067,3,9111,05-01-2024 01:24:52,,30908,2734230329,2758610983
15147,3,8719,05-01-2024 09:54:39,,321,26951942,28328881
15146,3,9139,05-01-2024 09:40:21,,1179,33368743,43685578
15063,3,8350,05-01-2024 01:14:52,,31508,1202551299,1498797848
15109,3,7593,05-01-2024 06:07:58,,13922,1184333215,2570619503
15042,3,6498,04-01-2024 22:41:33,,40707,1036300537,1455642000
15114,3,8355,05-01-2024 06:22:08,,13072,9952266,12544645
15148,3,8211,05-01-2024 09:59:45,,15,19616,20474
14989,3,6871,04-01-2024 18:01:02,,57538,5137161277,6933867624
15110,3,4709,05-01-2024 06:04:24,,14136,176142736,212834493
15021,3,7042,04-01-2024 21:00:31,,46769,330013189,457370264
15065,3,4059,05-01-2024 01:10:15,,31785,201112300,208848108
15006,3,7971,04-01-2024 19:30:20,,52180,401332935,431720443
15100,3,5912,05-01-2024 05:09:09,,17451,253787390,276048177
15128,3,4894,05-01-2024 08:15:34,,6266,166141746,221687878
15118,3,5168,05-01-2024 06:56:28,,11012,710228555,903069257
15079,3,7189,05-01-2024 02:36:53,,26587,9138393793,22926032076
15133,3,6160,05-01-2024 08:23:07,,5813,89383737,95309956
15129,3,8354,05-01-2024 08:12:01,,6479,2613855737,7254123235
15043,3,6619,04-01-2024 22:44:53,,40507,507584169,548241489
15111,3,4705,05-01-2024 06:01:58,,14282,623250117,924960422
14949,3,5902,04-01-2024 14:11:51,05-01-2024 09:53:22,70891,2424488450,2984694790
15094,3,6954,05-01-2024 04:31:15,,19725,403434741,558045852
15138,3,5007,05-01-2024 08:44:30,,4530,49723876,65436480
15093,3,7911,05-01-2024 04:18:20,,20500,1954102318,2339914327
15139,3,4783,05-01-2024 08:44:35,,4525,16388485,21649202
15025,3,4586,04-01-2024 21:18:18,,45702,184405799,190827774
15127,3,4538,05-01-2024 08:01:34,,7106,52271849,63267983
15091,3,5151,05-01-2024 03:46:53,,22387,6969245021,13780688461
15004,3,5482,04-01-2024 19:23:27,,52593,879523692,1000266195
15057,3,4145,05-01-2024 00:12:02,,35278,593389135,815689061
15115,3,6841,05-01-2024 06:26:54,,12786,1343722620,1385897967
15071,3,5483,05-01-2024 01:42:45,,29835,447496299,471070208
15095,3,4883,05-01-2024 04:46:54,,18786,5157742420,12386869277
15037,3,8977,04-01-2024 22:26:52,,41588,1544080143,2008814894
15088,3,6648,05-01-2024 03:17:50,,24130,1000426130,1001702843
15130,3,9377,05-01-2024 08:17:00,,6180,2892955830,6368088292
15144,3,9243,05-01-2024 09:38:15,,1305,286159051,785634770
IdSession,IdPSX,IdSubscriber,StartSession,EndSession,Duartion,UpTx,DownTx
15092,3,7560,05-01-2024 03:59:55,,22205,826993775,1221569648
15102,3,5026,05-01-2024 05:29:55,,16805,131225589,147312798
15135,3,4187,05-01-2024 08:41:45,,5295,30797898,33430603
15119,3,8722,05-01-2024 07:10:32,,10768,2160671613,4789623776
15131,3,8532,05-01-2024 08:21:43,,6497,203575251,239982042
14968,3,3817,04-01-2024 16:13:21,,64599,2581245200,2795479719
15096,3,9080,05-01-2024 04:54:18,,18942,183413260,225952955
15068,3,4707,05-01-2024 01:39:47,,30613,389561177,482172362
15140,3,6389,05-01-2024 08:55:28,,4472,1959639248,4262884093
15145,3,6335,05-01-2024 09:47:20,,1360,100883394,125146995
15105,3,9588,05-01-2024 06:01:00,,14940,430331997,461208657
15136,3,4338,05-01-2024 08:47:39,,4941,48130372,65031817
15013,3,6736,04-01-2024 20:27:01,,49379,1134180532,1471699344
14974,3,8517,04-01-2024 16:34:20,,63340,1354705094,1792577004
15112,3,9583,05-01-2024 06:24:35,,13525,955999805,1297223893
15030,3,9419,04-01-2024 21:54:50,,44110,287038281,422641180
15121,3,6232,05-01-2024 07:23:06,,10014,12397372,13303594
15080,3,4433,05-01-2024 02:48:10,,26510,6119417609,15276622830
15054,3,9108,05-01-2024 00:14:14,,35746,502857528,606237398
15123,3,7595,05-01-2024 07:36:04,,9236,118730339,122670567
14987,3,7145,04-01-2024 18:02:07,,58073,3313892798,3715376963
15085,3,7505,05-01-2024 03:08:28,,25292,1527713014,1676506968
15106,3,9840,05-01-2024 06:02:59,,14821,408787431,524243236
15076,3,7926,05-01-2024 02:17:37,,28343,410693464,544661159
15014,3,8465,04-01-2024 20:26:50,,49390,2347455831,2574325029
15124,3,4880,05-01-2024 07:41:34,,8906,87481764,130334177
15000,3,5424,04-01-2024 19:12:28,,53852,973570735,1013782032
15107,3,6892,05-01-2024 06:08:01,,14519,754095564,965068919
15101,3,8739,05-01-2024 05:17:35,,17545,4107947560,9370118271
15066,3,8872,05-01-2024 01:26:51,,31389,2484763849,3469891147
15035,3,7795,04-01-2024 22:25:15,,42285,437258597,600285263
15116,3,8861,05-01-2024 06:32:33,,13047,340091677,436119529
15108,3,5856,05-01-2024 06:02:21,,14859,714004699,761566464
14960,3,4817,04-01-2024 15:41:46,,66494,5544142548,5552436899
14969,3,9792,04-01-2024 16:11:16,,64724,2205681198,2521388888
15137,3,6439,05-01-2024 08:45:06,,5094,84604221,88276722
15031,3,6361,04-01-2024 21:59:00,,43860,926413627,1005372992
15061,3,6765,05-01-2024 01:00:21,,32979,653897848,857873161
15134,3,8902,05-01-2024 08:38:42,,5478,168077893,212813336
15084,3,4072,05-01-2024 02:52:28,,26252,878399605,1100697758
15044,3,7651,04-01-2024 23:03:55,,39965,11647996936,29157491272
15120,3,7221,05-01-2024 07:17:48,,10332,98813579,118255051
14980,3,8687,04-01-2024 17:21:14,,60526,2126361647,2757517156
14991,3,4116,04-01-2024 18:18:04,,57116,1632921584,2021191935
15143,3,8770,05-01-2024 09:07:14,,3766,77376480,113110785
15103,3,4011,05-01-2024 05:36:02,,16438,125913024,146366455
15008,3,9225,04-01-2024 20:04:33,,50727,11765675346,22658702446
15055,3,8248,05-01-2024 00:10:36,,35964,259730439,350425343
14956,3,7890,04-01-2024 15:22:46,,67634,1124037141,1590334055
15049,3,4026,04-01-2024 23:39:34,,37826,200944963,225588537
15090,3,8229,05-01-2024 03:48:15,,22905,547811821,555375942
15058,3,4731,05-01-2024 00:41:41,,34099,137602969,140632772
15047,3,6430,04-01-2024 23:15:16,,39284,2128414805,2625583913
15125,3,6998,05-01-2024 08:06:38,,7402,141433952,176597865
15077,3,6944,05-01-2024 02:12:02,,28678,488263707,495528941
15036,3,9311,04-01-2024 22:21:29,,42511,1549897116,1982937748
15011,3,7046,04-01-2024 20:15:57,,50043,2109509466,3143321366
15081,3,4573,05-01-2024 02:49:10,,26450,526098125,674018317
15005,3,6126,04-01-2024 19:39:26,,52234,3144722112,3772781150
15082,3,6938,05-01-2024 02:48:17,,26503,14683382,15892908
15117,3,6927,05-01-2024 06:38:15,,12705,21492485,29263191
15141,3,8162,05-01-2024 08:52:59,,4621,110967021,139544086
15126,3,6239,05-01-2024 08:07:22,,7358,48640545,71298500
