"IdSession","IdPSX","IdSubscriber","StartSession","EndSession","Duartion","UpTx","DownTx","date","Hour"
14792,3,8638,2024-01-03 21:07:31,NA,149,4379604,6117111,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,232,2139573,2948584,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,371,166248,192345,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,749,25070069,36007378,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,342,2161652,3239618,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,300,28496755,31771758,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,506,2410978,3408077,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,832,1507106,1691690,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,182,3984212,4973810,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,431,791010,877652,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,971,1154452,1178216,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,1349,59180592,68908499,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,599,11415761,13973834,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,942,16175828,17112101,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,900,82416106,102692303,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,1106,1879558,2275000,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,1432,1187244,1534103,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,782,20742814,22661495,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,1031,4299649,6341552,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,1571,382616,537750,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,1949,69160060,78740773,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,1199,11924774,14863320,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,1542,28143213,39457721,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,1500,134816200,170472283,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,1706,32586475,42333919,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,2032,17161750,23294104,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,1382,21699534,31548952,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,242,1450965,1978616,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,473,5693371,5785520,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,1631,23688122,33418207,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,2171,400095,498242,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,2549,89771849,119245942,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,1799,23074906,29649191,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,2142,13341500,14803960,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,2100,228208833,240257089,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,548,2205713,2403034,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,2306,6082675,6989840,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,2632,19052077,22710973,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,1982,34555789,37295031,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,842,3015317,3805493,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,1073,13377600,19066052,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,2231,11304267,16546741,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,2771,1879124,2134932,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,3149,125417377,139514410,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,2399,9987192,13309327,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,2742,12963458,15636088,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,574,25447825,27306229,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,2700,264189449,358639249,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,1148,2011685,2777301,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,2906,11154351,12432827,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,3232,4912461,5937234,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,2582,65371369,79344809,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,1442,10660419,13904555,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,1673,15599652,16088820,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,2831,32789283,39113378,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,3371,471464,483846,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,3749,167576892,208240190,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,2999,38176205,39565293,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,3342,14403352,15850512,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,1174,47721434,53879079,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,3300,351954917,357123204,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,1748,3437368,4216302,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,3506,16209196,18762320,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,3832,17901109,25917224,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,3182,42838423,54085687,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,2042,10297406,13783147,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,2273,14243554,14629776,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,3431,16530722,23389434,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,3971,3201242,3873401,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,4349,137901252,202643886,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,3599,19191257,28551751,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,3942,29235945,31188253,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,1774,89120760,108832505,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,3900,324244435,416219940,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,2348,6694119,9596927,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,4106,12098258,14317045,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,4432,78614661,89893118,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,3782,66819506,89602723,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,2642,28823073,39973090,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,2873,10713987,14834650,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,4031,16135546,16226636,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,4571,4986419,6710499,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,4949,218617874,252037897,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,4199,25144070,31391835,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,4542,16705844,21730349,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,2374,84235276,125090807,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,4500,361810808,368179181,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,2948,5133924,6536064,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,4706,73210025,94174113,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,5032,5874419,7877708,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,NA,4382,52986972,70252237,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,3242,12838677,13336297,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,3473,54916272,57250024,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,4631,13880304,15718057,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,5171,621250,662543,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,5549,181710545,242554013,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,4799,40200239,57388603,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,5142,36382985,41885467,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,2974,112416969,166115298,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,5100,297339333,429325738,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,3548,9116459,10582559,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,5306,13511991,18532211,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,5632,74968351,89102941,"2024-01-03",21
14798,3,6572,2024-01-03 21:26:58,"04-01-2024 01:45:44",4726,72119912,107389289,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,3842,26996059,29291526,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,4073,44947630,52565034,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,5231,107310752,156551430,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,5771,3095105,3907251,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,6149,216900740,296520500,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,5399,43732337,58137581,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,5742,14654943,16195122,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,3574,201399591,226921494,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,5700,283740076,422182773,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,4148,8372789,11822430,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,5906,87737284,116253779,"2024-01-03",21
14793,3,9792,2024-01-03 21:16:08,NA,6232,37994181,45383768,"2024-01-03",21
14801,3,7861,2024-01-03 21:45:58,NA,4442,37286772,54368786,"2024-01-03",21
14802,3,8229,2024-01-03 21:42:07,NA,4673,25280689,27442531,"2024-01-03",21
14799,3,9723,2024-01-03 21:22:49,NA,5831,36793910,42605493,"2024-01-03",21
14794,3,6938,2024-01-03 21:13:49,NA,6371,1924934,1949567,"2024-01-03",21
14792,3,8638,2024-01-03 21:07:31,NA,6749,216156086,320746731,"2024-01-03",21
14800,3,7641,2024-01-03 21:20:01,NA,5999,37072448,52056533,"2024-01-03",21
14795,3,8216,2024-01-03 21:14:18,NA,6342,84358930,98161651,"2024-01-03",21
14804,3,6457,2024-01-03 21:50:26,NA,4174,173588001,238899733,"2024-01-03",21
14796,3,7911,2024-01-03 21:15:00,NA,6300,409622960,446743806,"2024-01-03",21
14803,3,7493,2024-01-03 21:50:52,NA,4748,14535539,15786946,"2024-01-03",21
14797,3,4817,2024-01-03 21:21:34,NA,6506,133165756,136333454,"2024-01-03",21
