"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
5195,"2024-01-02",19,494037,505382,FALSE
5195,"2024-01-02",19,7037698,7670055,FALSE
8402,"2024-01-02",19,1305403,1476792,FALSE
5195,"2024-01-02",19,2849363,3762810,FALSE
8402,"2024-01-02",19,8073681,11134198,FALSE
4626,"2024-01-02",19,456425,569123,FALSE
5195,"2024-01-02",19,11920248,13364136,FALSE
6579,"2024-01-02",19,444960,645709,FALSE
5856,"2024-01-02",19,0,0,FALSE
8402,"2024-01-02",19,14959544,17937903,FALSE
9294,"2024-01-02",19,6862051,9323977,FALSE
4626,"2024-01-02",19,3997021,5069075,FALSE
7963,"2024-01-02",19,1740092,2268353,FALSE
5195,"2024-01-02",19,13761070,15314111,FALSE
6579,"2024-01-02",19,1385553,1702909,FALSE
5856,"2024-01-02",19,19527975,21969182,FALSE
3970,"2024-01-02",19,2080610,3049733,FALSE
8402,"2024-01-02",19,29405096,38880109,FALSE
9294,"2024-01-02",19,17810564,23200679,FALSE
4626,"2024-01-02",19,13815904,18082809,FALSE
8492,"2024-01-02",19,122445816,310000279,FALSE
7963,"2024-01-02",19,3018607,3603825,FALSE
7560,"2024-01-02",19,21674918,23838952,FALSE
5195,"2024-01-02",19,27516349,28994248,FALSE
6579,"2024-01-02",19,14843976,15363615,FALSE
9365,"2024-01-02",19,1093375,1597457,FALSE
5856,"2024-01-02",19,51477320,54163400,FALSE
3970,"2024-01-02",19,5619160,6307424,FALSE
8402,"2024-01-02",19,16987371,20369772,FALSE
9294,"2024-01-02",19,23814759,27799983,FALSE
8724,"2024-01-02",19,25785724,26377757,FALSE
4626,"2024-01-02",19,13291876,14787287,FALSE
8492,"2024-01-02",19,352166334,925725482,FALSE
7963,"2024-01-02",19,19705188,28215591,FALSE
7560,"2024-01-02",19,32518841,45509783,FALSE
5195,"2024-01-02",19,68188332,92634414,FALSE
6579,"2024-01-02",19,22825206,25115000,FALSE
9365,"2024-01-02",19,10108623,11406030,FALSE
5856,"2024-01-02",19,83569381,88263787,FALSE
3970,"2024-01-02",19,9521430,10419788,FALSE
8402,"2024-01-02",19,15842585,19376778,FALSE
9294,"2024-01-02",19,21294913,24106452,FALSE
8724,"2024-01-02",19,61450203,69192922,FALSE
4626,"2024-01-02",19,24393850,35361829,FALSE
8492,"2024-01-02",19,629587507,1489636539,FALSE
7963,"2024-01-02",19,31533736,33416711,FALSE
7560,"2024-01-02",19,62489798,88911609,FALSE
5195,"2024-01-02",19,27871403,29428097,FALSE
6579,"2024-01-02",19,16086638,18988681,FALSE
9365,"2024-01-02",19,13343100,14278978,FALSE
5856,"2024-01-02",19,59493095,69981196,FALSE
3970,"2024-01-02",19,16280757,23581047,FALSE
8402,"2024-01-02",19,78928141,111576886,FALSE
9294,"2024-01-02",19,36520336,38685388,FALSE
8724,"2024-01-02",19,117889104,148424864,FALSE
4626,"2024-01-02",19,66513725,69048316,FALSE
8492,"2024-01-02",19,968749305,1906448864,FALSE
7963,"2024-01-02",19,10060737,10397911,FALSE
7560,"2024-01-02",19,72230590,83228792,FALSE
6579,"2024-01-02",19,12513777,18311410,FALSE
9365,"2024-01-02",19,17233925,21835371,FALSE
5856,"2024-01-02",19,77897467,99867735,FALSE
3970,"2024-01-02",19,17099845,20549628,FALSE
8402,"2024-01-02",19,113693539,124589700,FALSE
9294,"2024-01-02",19,29163358,43470690,FALSE
8724,"2024-01-02",19,135763324,178075105,FALSE
4626,"2024-01-02",19,43937186,45838381,FALSE
8492,"2024-01-02",19,1373954457,2618369489,FALSE
7963,"2024-01-02",19,25428278,27742737,FALSE
7560,"2024-01-02",19,95656538,104781105,FALSE
6579,"2024-01-02",19,7837596,9449510,FALSE
9365,"2024-01-02",19,22993892,29836037,FALSE
5856,"2024-01-02",19,136524000,176003218,FALSE
3970,"2024-01-02",19,27582041,31082034,FALSE
8402,"2024-01-02",19,71452964,83704375,FALSE
9294,"2024-01-02",19,29679755,30926045,FALSE
8724,"2024-01-02",19,179963091,213773233,FALSE
4626,"2024-01-02",19,52866480,73743424,FALSE
8492,"2024-01-02",19,1557076889,3663130150,FALSE
7963,"2024-01-02",19,16668261,17521167,FALSE
7560,"2024-01-02",19,105873559,125146450,FALSE
6579,"2024-01-02",19,4382786,5146982,FALSE
9365,"2024-01-02",19,33276756,40931081,FALSE
5856,"2024-01-02",19,99672066,140143232,FALSE
3970,"2024-01-02",19,20090148,27571667,FALSE
8402,"2024-01-02",19,39593588,51685718,FALSE
9294,"2024-01-02",19,96419748,123494818,FALSE
8724,"2024-01-02",19,239245881,241501760,FALSE
4626,"2024-01-02",19,53674859,72815710,FALSE
8492,"2024-01-02",19,1612775116,3718688497,FALSE
7963,"2024-01-02",19,78346492,95096251,FALSE
7560,"2024-01-02",19,140709150,158666102,FALSE
6579,"2024-01-02",19,11685436,12576252,FALSE
9365,"2024-01-02",19,35760434,36001676,FALSE
5856,"2024-01-02",19,197837593,214852329,FALSE
3970,"2024-01-02",19,26592786,33667544,FALSE
8402,"2024-01-02",19,83981518,104783682,FALSE
9294,"2024-01-02",19,106347841,146920328,FALSE
8724,"2024-01-02",19,309165546,380027115,FALSE
4626,"2024-01-02",19,62443119,87267799,FALSE
8492,"2024-01-02",19,2071435246,3902313194,FALSE
7963,"2024-01-02",19,11964099,16649642,FALSE
7560,"2024-01-02",19,141488984,210397739,FALSE
6579,"2024-01-02",19,18906639,21409472,FALSE
9365,"2024-01-02",19,62112590,81635310,FALSE
5856,"2024-01-02",19,164212598,174484893,FALSE
3970,"2024-01-02",19,23581006,33648591,FALSE
8402,"2024-01-02",19,85637492,117376698,FALSE
9294,"2024-01-02",19,78823862,79543192,FALSE
8724,"2024-01-02",19,390828859,393798032,FALSE
4626,"2024-01-02",19,113018101,129619420,FALSE
8492,"2024-01-02",19,2276753487,4488124189,FALSE
7963,"2024-01-02",19,72180005,90511899,FALSE
7560,"2024-01-02",19,183579818,221699018,FALSE
6579,"2024-01-02",19,22710698,33064560,FALSE
9365,"2024-01-02",19,91912094,99034072,FALSE
5856,"2024-01-02",19,210868344,276476955,FALSE
3970,"2024-01-02",19,32139442,38190098,FALSE
8402,"2024-01-02",19,63912669,71915934,FALSE
9294,"2024-01-02",19,74850871,111656121,FALSE
8724,"2024-01-02",19,288245795,400162837,FALSE
4626,"2024-01-02",19,80738763,119444948,FALSE
8492,"2024-01-02",19,2374803564,5204384196,FALSE
7963,"2024-01-02",19,20756594,22565909,FALSE
7560,"2024-01-02",19,233176133,236143114,FALSE
6579,"2024-01-02",19,35596085,47755196,FALSE
9365,"2024-01-02",19,57179704,71129766,FALSE
5856,"2024-01-02",19,233988031,321621578,FALSE
3970,"2024-01-02",19,41043097,43977010,FALSE
8402,"2024-01-02",19,158535140,213209931,FALSE
9294,"2024-01-02",19,138237425,165144720,FALSE
8724,"2024-01-02",19,305666605,420435781,FALSE
4626,"2024-01-02",19,91747650,127593412,FALSE
8492,"2024-01-02",19,2749998387,5270579621,FALSE
7963,"2024-01-02",19,72862713,74107266,FALSE
7560,"2024-01-02",19,211802385,260309691,FALSE
6579,"2024-01-02",19,37684051,41646879,FALSE
9365,"2024-01-02",19,70521671,74625473,FALSE
5856,"2024-01-02",19,232041078,275722100,FALSE
3970,"2024-01-02",19,48950756,55221480,FALSE
8402,"2024-01-02",19,158235593,160232982,FALSE
9294,"2024-01-02",19,137675105,191025975,FALSE
8724,"2024-01-02",19,404271777,565380849,FALSE
4626,"2024-01-02",19,118337265,162091941,FALSE
8492,"2024-01-02",19,3216809958,6745544774,FALSE
7963,"2024-01-02",19,96053108,97443580,FALSE
7560,"2024-01-02",19,202737286,288347611,FALSE
6579,"2024-01-02",19,19475033,24500839,FALSE
9365,"2024-01-02",19,79396154,94141347,FALSE
5856,"2024-01-02",19,266038228,322831554,FALSE
3970,"2024-01-02",19,54044680,61332109,FALSE
8402,"2024-01-02",19,194938481,235892837,FALSE
9294,"2024-01-02",19,197603628,200105663,FALSE
8724,"2024-01-02",19,536728216,803946565,FALSE
4626,"2024-01-02",19,103225983,104920492,FALSE
8492,"2024-01-02",19,3040277474,8254637147,FALSE
7963,"2024-01-02",19,32545122,33331314,FALSE
7560,"2024-01-02",19,261094875,387016841,FALSE
6579,"2024-01-02",19,64572220,74566730,FALSE
9365,"2024-01-02",19,84106267,108764242,FALSE
5856,"2024-01-02",19,396785175,406675867,FALSE
3970,"2024-01-02",19,64391660,71916403,FALSE
8402,"2024-01-02",19,156467217,161064465,FALSE
9294,"2024-01-02",19,130280791,151289739,FALSE
8724,"2024-01-02",19,519443687,585600990,FALSE
4626,"2024-01-02",19,134063382,140266075,FALSE
8492,"2024-01-02",19,3387606746,6854547245,FALSE
7963,"2024-01-02",19,110888143,112712606,FALSE
7560,"2024-01-02",19,277163455,395648039,FALSE
6579,"2024-01-02",19,25022852,29640183,FALSE
9365,"2024-01-02",19,77421287,84663682,FALSE
5856,"2024-01-02",19,452787548,476150024,FALSE
3970,"2024-01-02",19,40097467,56655375,FALSE
8402,"2024-01-02",19,167767328,229445472,FALSE
9294,"2024-01-02",19,182205665,245680294,FALSE
8724,"2024-01-02",19,470084388,575755449,FALSE
4626,"2024-01-02",19,141613218,168790468,FALSE
8492,"2024-01-02",19,3405525464,7633542786,FALSE
7963,"2024-01-02",19,27369389,29481560,FALSE
7560,"2024-01-02",19,249032326,320028373,FALSE
6579,"2024-01-02",19,49865350,71477316,FALSE
9365,"2024-01-02",19,101540016,135330847,FALSE
5856,"2024-01-02",19,358704443,433669457,FALSE
3970,"2024-01-02",19,64449560,90120744,FALSE
8402,"2024-01-02",19,106681621,124122343,FALSE
9294,"2024-01-02",19,136533575,139565755,FALSE
8724,"2024-01-02",19,589817211,613502142,FALSE
4626,"2024-01-02",19,128945866,173107324,FALSE
8492,"2024-01-02",19,4105442656,7729149208,FALSE
7963,"2024-01-02",19,99951372,130684555,FALSE
7560,"2024-01-02",19,253944503,376330178,FALSE
6579,"2024-01-02",19,58143539,65231761,FALSE
9365,"2024-01-02",19,86891217,106525284,FALSE
5856,"2024-01-02",19,413354725,599529118,FALSE
3970,"2024-01-02",19,86411332,98996344,FALSE
8402,"2024-01-02",19,216175903,312305665,FALSE
9294,"2024-01-02",19,150010674,165207114,FALSE
8724,"2024-01-02",19,552675936,696633259,FALSE
4626,"2024-01-02",19,146693515,176982691,FALSE
8492,"2024-01-02",19,4630275229,9076118106,FALSE
7963,"2024-01-02",19,40512629,60423328,FALSE
7560,"2024-01-02",19,326017369,346566608,FALSE
6579,"2024-01-02",19,96528404,98575406,FALSE
9365,"2024-01-02",19,107058997,130371359,FALSE
5856,"2024-01-02",19,502243451,595191092,FALSE
3970,"2024-01-02",19,112351515,129852375,FALSE
8402,"2024-01-02",19,119238459,164251989,FALSE
9294,"2024-01-02",19,222037989,310366698,FALSE
8724,"2024-01-02",19,578681020,671524767,FALSE
4626,"2024-01-02",19,148061901,185172428,FALSE
8492,"2024-01-02",19,4454061749,8898429100,FALSE
7963,"2024-01-02",19,107595857,153613543,FALSE
7560,"2024-01-02",19,298556703,310857636,FALSE
6579,"2024-01-02",19,33676891,43587196,FALSE
9365,"2024-01-02",19,119128755,150489959,FALSE
5856,"2024-01-02",19,410024047,515139753,FALSE
3970,"2024-01-02",19,108046416,108473264,FALSE
8402,"2024-01-02",19,201999639,272648385,FALSE
9294,"2024-01-02",19,242570816,350554152,FALSE
8724,"2024-01-02",19,566345648,649746176,FALSE
4626,"2024-01-02",19,148960106,150324356,FALSE
8492,"2024-01-02",19,4473033595,10045697723,FALSE
7963,"2024-01-02",19,137629692,194098611,FALSE
7560,"2024-01-02",19,281794167,382633143,FALSE
6579,"2024-01-02",19,27630150,39086582,FALSE
9365,"2024-01-02",19,135036451,196111596,FALSE
5856,"2024-01-02",19,513318097,590454125,FALSE
3970,"2024-01-02",19,119812684,158201421,FALSE
8402,"2024-01-02",19,171372155,181976893,FALSE
9294,"2024-01-02",19,220817430,321933987,FALSE
4626,"2024-01-02",19,171740071,198831346,FALSE
8492,"2024-01-02",19,4802585701,10990317784,FALSE
7963,"2024-01-02",19,217969126,286144230,FALSE
7560,"2024-01-02",19,281045788,380649397,FALSE
6579,"2024-01-02",19,64011411,67936687,FALSE
9365,"2024-01-02",19,131366900,153528118,FALSE
5856,"2024-01-02",19,452066069,673707223,FALSE
