"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
5876,"2024-01-02",16,1886499,2362785,FALSE
5876,"2024-01-02",16,6829631,8130236,FALSE
8153,"2024-01-02",16,416854,483271,FALSE
5876,"2024-01-02",16,19920634,28250984,FALSE
8153,"2024-01-02",16,3285194,3640580,FALSE
5876,"2024-01-02",16,15123549,19442177,FALSE
7500,"2024-01-02",16,12741747,17188236,FALSE
8153,"2024-01-02",16,6936707,7549276,FALSE
5876,"2024-01-02",16,31524256,33618577,FALSE
6208,"2024-01-02",16,607193,640013,FALSE
8188,"2024-01-02",16,14172265,14727339,FALSE
7500,"2024-01-02",16,28928338,37689454,FALSE
8153,"2024-01-02",16,35446625,49580199,FALSE
5876,"2024-01-02",16,35620543,50497017,FALSE
6208,"2024-01-02",16,14283506,18520330,FALSE
8188,"2024-01-02",16,17120684,24663196,FALSE
7500,"2024-01-02",16,53062025,59805608,FALSE
8153,"2024-01-02",16,59896372,62972308,FALSE
5876,"2024-01-02",16,59198874,72551944,FALSE
6208,"2024-01-02",16,35674298,41369610,FALSE
8188,"2024-01-02",16,34773527,40236536,FALSE
7500,"2024-01-02",16,88523772,112619669,FALSE
8153,"2024-01-02",16,20604783,28314866,FALSE
5876,"2024-01-02",16,56615841,61791243,FALSE
6208,"2024-01-02",16,52171694,56490563,FALSE
8188,"2024-01-02",16,81554664,84804885,FALSE
7500,"2024-01-02",16,93853057,122786173,FALSE
8153,"2024-01-02",16,55084889,57077817,FALSE
5876,"2024-01-02",16,88671530,122839533,FALSE
6208,"2024-01-02",16,71212623,100648642,FALSE
8188,"2024-01-02",16,80721549,99308685,FALSE
7500,"2024-01-02",16,88861978,115075483,FALSE
8153,"2024-01-02",16,49947477,70145995,FALSE
5876,"2024-01-02",16,39106796,50794928,FALSE
6208,"2024-01-02",16,80289509,104753115,FALSE
8188,"2024-01-02",16,98272382,113245405,FALSE
7500,"2024-01-02",16,143003220,165184615,FALSE
8153,"2024-01-02",16,39552763,56416601,FALSE
5876,"2024-01-02",16,68731877,82527953,FALSE
