"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
7687,"2024-01-02",13,4670147,6140186,FALSE
6091,"2024-01-02",13,3641781,3984294,FALSE
5972,"2024-01-02",13,3375362,4497954,FALSE
7687,"2024-01-02",13,14215630,16610203,FALSE
6091,"2024-01-02",13,6935448,7440913,FALSE
5972,"2024-01-02",13,25371004,29998040,FALSE
6962,"2024-01-02",13,506512,510659,FALSE
8784,"2024-01-02",13,15259635,15454711,FALSE
4331,"2024-01-02",13,22852,23325,FALSE
7687,"2024-01-02",13,26667145,26745595,FALSE
9108,"2024-01-02",13,5634372,6815497,FALSE
6091,"2024-01-02",13,12529177,17787496,FALSE
5972,"2024-01-02",13,64067025,64745585,FALSE
6962,"2024-01-02",13,4911332,6109514,FALSE
8188,"2024-01-02",13,8562406,12356392,FALSE
8784,"2024-01-02",13,71973613,107876780,FALSE
8476,"2024-01-02",13,3413404,4373121,FALSE
4331,"2024-01-02",13,6078237,8590734,FALSE
7687,"2024-01-02",13,41595808,59637016,FALSE
9108,"2024-01-02",13,13416541,18374672,FALSE
6892,"2024-01-02",13,11981182,14198516,FALSE
6091,"2024-01-02",13,5912149,6879860,FALSE
5972,"2024-01-02",13,66025837,81388498,FALSE
6962,"2024-01-02",13,12752149,16760576,FALSE
8188,"2024-01-02",13,18346866,27429429,FALSE
8784,"2024-01-02",13,148425354,162158804,FALSE
8476,"2024-01-02",13,18686603,20083192,FALSE
4331,"2024-01-02",13,5415261,5903583,FALSE
7687,"2024-01-02",13,65390444,69495517,FALSE
9108,"2024-01-02",13,25403881,32614665,FALSE
6892,"2024-01-02",13,32928554,44104009,FALSE
6091,"2024-01-02",13,5159614,6818705,FALSE
8483,"2024-01-02",13,4474105,6611618,FALSE
5972,"2024-01-02",13,62310366,81772310,FALSE
9056,"2024-01-02",13,28033638,29566621,FALSE
6962,"2024-01-02",13,16071924,17932472,FALSE
8188,"2024-01-02",13,46483473,55738685,FALSE
8784,"2024-01-02",13,209896460,250525864,FALSE
8476,"2024-01-02",13,22566781,25832891,FALSE
4331,"2024-01-02",13,24986370,27314466,FALSE
7687,"2024-01-02",13,68778572,74915527,FALSE
9108,"2024-01-02",13,34970682,38990286,FALSE
6892,"2024-01-02",13,56089744,60697521,FALSE
6091,"2024-01-02",13,57199450,76960591,FALSE
8483,"2024-01-02",13,4780781,5967722,FALSE
5972,"2024-01-02",13,104026731,110867022,FALSE
9056,"2024-01-02",13,52413318,65731198,FALSE
6962,"2024-01-02",13,36678549,49967229,FALSE
8188,"2024-01-02",13,39186708,50784596,FALSE
8784,"2024-01-02",13,278858996,323233848,FALSE
8476,"2024-01-02",13,47669144,58458337,FALSE
9716,"2024-01-02",13,4190039,4929295,FALSE
4331,"2024-01-02",13,28237251,37090044,FALSE
7687,"2024-01-02",13,100271167,105244596,FALSE
9108,"2024-01-02",13,53926868,55922142,FALSE
6892,"2024-01-02",13,103813405,151677110,FALSE
6091,"2024-01-02",13,27134848,29373419,FALSE
8483,"2024-01-02",13,16845592,18473031,FALSE
5972,"2024-01-02",13,109194470,150996603,FALSE
9056,"2024-01-02",13,86936222,109672884,FALSE
6962,"2024-01-02",13,40537222,54464557,FALSE
8188,"2024-01-02",13,71189488,74017351,FALSE
8784,"2024-01-02",13,357637370,385391566,FALSE
8476,"2024-01-02",13,32675285,47543066,FALSE
9716,"2024-01-02",13,12210621,12356070,FALSE
4331,"2024-01-02",13,38715298,40148214,FALSE
7687,"2024-01-02",13,107640814,140337312,FALSE
9108,"2024-01-02",13,49728400,51850251,FALSE
6892,"2024-01-02",13,147859584,178615909,FALSE
6091,"2024-01-02",13,18907257,20348824,FALSE
8483,"2024-01-02",13,17275650,18765058,FALSE
5972,"2024-01-02",13,115823920,116059159,FALSE
9056,"2024-01-02",13,117529887,149987283,FALSE
6962,"2024-01-02",13,91587815,96713341,FALSE
8188,"2024-01-02",13,75180718,106572175,FALSE
8784,"2024-01-02",13,429242372,457335913,FALSE
8476,"2024-01-02",13,60183910,64533671,FALSE
9716,"2024-01-02",13,28551968,31163141,FALSE
4331,"2024-01-02",13,31368424,37941804,FALSE
7687,"2024-01-02",13,151216242,172819808,FALSE
9108,"2024-01-02",13,47281920,62333750,FALSE
6892,"2024-01-02",13,145549242,176462827,FALSE
6091,"2024-01-02",13,25697550,32516479,FALSE
8483,"2024-01-02",13,45604140,66211130,FALSE
9056,"2024-01-02",13,96331353,115889100,FALSE
6962,"2024-01-02",13,61480317,83953531,FALSE
8188,"2024-01-02",13,80444887,97249046,FALSE
8784,"2024-01-02",13,458496015,617530465,FALSE
8476,"2024-01-02",13,65197364,67097520,FALSE
9716,"2024-01-02",13,48558885,61442218,FALSE
4331,"2024-01-02",13,114703522,165993367,FALSE
7687,"2024-01-02",13,149932405,179222786,FALSE
9108,"2024-01-02",13,49480330,72460037,FALSE
6892,"2024-01-02",13,162431479,183875972,FALSE
6091,"2024-01-02",13,25483937,30702253,FALSE
8483,"2024-01-02",13,101628166,111204975,FALSE
9056,"2024-01-02",13,69540866,88087307,FALSE
6962,"2024-01-02",13,44120878,50375866,FALSE
8188,"2024-01-02",13,114607333,146141825,FALSE
8784,"2024-01-02",13,635739165,639175927,FALSE
8476,"2024-01-02",13,69006897,79444939,FALSE
9716,"2024-01-02",13,35098231,48210731,FALSE
4331,"2024-01-02",13,21281223,30732655,FALSE
7687,"2024-01-02",13,202955288,242855163,FALSE
9108,"2024-01-02",13,108030779,111744247,FALSE
6892,"2024-01-02",13,159487925,221322061,FALSE
6091,"2024-01-02",13,17267896,23709098,FALSE
8483,"2024-01-02",13,50945072,70406722,FALSE
9056,"2024-01-02",13,145664808,193064797,FALSE
6962,"2024-01-02",13,103802709,125357740,FALSE
8188,"2024-01-02",13,85590667,110613231,FALSE
8784,"2024-01-02",13,604411895,764927804,FALSE
8476,"2024-01-02",13,57427414,82042613,FALSE
9716,"2024-01-02",13,58021380,59039531,FALSE
4331,"2024-01-02",13,67916654,75005318,FALSE
7687,"2024-01-02",13,204860554,226559479,FALSE
9108,"2024-01-02",13,86962164,89188251,FALSE
6892,"2024-01-02",13,212463703,303705230,FALSE
6091,"2024-01-02",13,15912425,21143441,FALSE
8483,"2024-01-02",13,37345064,45744807,FALSE
9056,"2024-01-02",13,85137369,116293162,FALSE
6962,"2024-01-02",13,57987470,86824613,FALSE
8188,"2024-01-02",13,138044050,168157927,FALSE
8784,"2024-01-02",13,596739003,860664142,FALSE
8476,"2024-01-02",13,76772694,78459859,FALSE
9716,"2024-01-02",13,53814573,67079077,FALSE
4331,"2024-01-02",13,144665803,168552718,FALSE
7687,"2024-01-02",13,209886475,269743611,FALSE
9108,"2024-01-02",13,102974473,127046800,FALSE
6892,"2024-01-02",13,182025474,230626258,FALSE
6091,"2024-01-02",13,95873843,125933744,FALSE
8483,"2024-01-02",13,13172868,18918410,FALSE
9056,"2024-01-02",13,132125713,142014395,FALSE
6962,"2024-01-02",13,82670662,107550542,FALSE
8188,"2024-01-02",13,198685952,243494608,FALSE
8784,"2024-01-02",13,667771099,898352212,FALSE
8476,"2024-01-02",13,107168065,134766399,FALSE
9716,"2024-01-02",13,77794616,97007428,FALSE
4331,"2024-01-02",13,154450925,196714738,FALSE
7687,"2024-01-02",13,219417083,328566218,FALSE
9108,"2024-01-02",13,82717304,102583229,FALSE
6892,"2024-01-02",13,266252486,270670169,FALSE
6091,"2024-01-02",13,16965475,23240507,FALSE
8483,"2024-01-02",13,97590836,137596668,FALSE
9056,"2024-01-02",13,279053437,297058524,FALSE
6962,"2024-01-02",13,149116026,211046080,FALSE
8188,"2024-01-02",13,126251990,146104803,FALSE
8784,"2024-01-02",13,803484296,1023770304,FALSE
8476,"2024-01-02",13,149400849,160242899,FALSE
9716,"2024-01-02",13,104294199,113696493,FALSE
4331,"2024-01-02",13,126350063,145444596,FALSE
7687,"2024-01-02",13,267466696,311600025,FALSE
9108,"2024-01-02",13,74917266,102015612,FALSE
6892,"2024-01-02",13,207869583,258669386,FALSE
6091,"2024-01-02",13,135080248,145505594,FALSE
8483,"2024-01-02",13,81751544,100766607,FALSE
9056,"2024-01-02",13,133675665,188605212,FALSE
6962,"2024-01-02",13,55153036,66123206,FALSE
8188,"2024-01-02",13,143002552,209015510,FALSE
8784,"2024-01-02",13,935611498,970560858,FALSE
8476,"2024-01-02",13,95103404,122081855,FALSE
9716,"2024-01-02",13,81452086,100429588,FALSE
4331,"2024-01-02",13,125866299,188034968,FALSE
7687,"2024-01-02",13,271282803,360552960,FALSE
9108,"2024-01-02",13,116845740,137261375,FALSE
6892,"2024-01-02",13,327120571,335681046,FALSE
6091,"2024-01-02",13,146142175,156402194,FALSE
8483,"2024-01-02",13,74387406,89272540,FALSE
9056,"2024-01-02",13,232613965,238487116,FALSE
6962,"2024-01-02",13,117842021,150136522,FALSE
8188,"2024-01-02",13,218296211,298785960,FALSE
8784,"2024-01-02",13,803809025,1118438264,FALSE
8476,"2024-01-02",13,171274789,189614823,FALSE
9716,"2024-01-02",13,81780183,103528610,FALSE
4331,"2024-01-02",13,36622899,49153765,FALSE
7687,"2024-01-02",13,382677112,398792622,FALSE
9108,"2024-01-02",13,95820243,134316062,FALSE
6892,"2024-01-02",13,454218927,476043918,FALSE
6091,"2024-01-02",13,29570790,33151168,FALSE
8483,"2024-01-02",13,57072953,79509178,FALSE
9056,"2024-01-02",13,191266566,217967938,FALSE
6962,"2024-01-02",13,112945106,139905004,FALSE
8188,"2024-01-02",13,285808817,295255234,FALSE
8784,"2024-01-02",13,1183948920,1228765671,FALSE
8476,"2024-01-02",13,186718570,265836506,FALSE
9716,"2024-01-02",13,96115010,118970986,FALSE
4331,"2024-01-02",13,39269979,48030441,FALSE
7687,"2024-01-02",13,412888864,425760992,FALSE
9108,"2024-01-02",13,122708106,140314120,FALSE
6892,"2024-01-02",13,487306200,520729655,FALSE
6091,"2024-01-02",13,102325317,105978451,FALSE
8483,"2024-01-02",13,28790672,29902821,FALSE
9056,"2024-01-02",13,180670901,225144570,FALSE
6962,"2024-01-02",13,102323074,128071847,FALSE
8188,"2024-01-02",13,272841599,392608193,FALSE
8784,"2024-01-02",13,1057193477,1526026018,FALSE
8476,"2024-01-02",13,121790377,179846399,FALSE
9716,"2024-01-02",13,118964117,154078942,FALSE
4331,"2024-01-02",13,92310972,112563791,FALSE
7687,"2024-01-02",13,341221760,411435230,FALSE
9108,"2024-01-02",13,113456300,155580118,FALSE
6892,"2024-01-02",13,396023294,458982519,FALSE
6091,"2024-01-02",13,120954266,121434443,FALSE
8483,"2024-01-02",13,92441705,125512486,FALSE
9056,"2024-01-02",13,161032239,167430280,FALSE
6962,"2024-01-02",13,100970357,135134893,FALSE
8188,"2024-01-02",13,163171757,193958688,FALSE
8784,"2024-01-02",13,1191899323,1515290765,FALSE
8476,"2024-01-02",13,113949117,166898544,FALSE
9716,"2024-01-02",13,145187048,152180628,FALSE
4331,"2024-01-02",13,189536874,213316911,FALSE
9108,"2024-01-02",13,131938204,135734794,FALSE
6892,"2024-01-02",13,419364174,566056217,FALSE
6091,"2024-01-02",13,35516983,50931921,FALSE
8483,"2024-01-02",13,111957466,141191429,FALSE
9056,"2024-01-02",13,334128736,411372288,FALSE
6962,"2024-01-02",13,114037499,130960451,FALSE
8188,"2024-01-02",13,202748371,297718803,FALSE
8784,"2024-01-02",13,1235104855,1427223812,FALSE
8476,"2024-01-02",13,192177619,251831366,FALSE
9716,"2024-01-02",13,149762603,198270140,FALSE
4331,"2024-01-02",13,48746940,68966137,FALSE
9108,"2024-01-02",13,117841721,161981897,FALSE
6892,"2024-01-02",13,552553190,652663115,FALSE
6091,"2024-01-02",13,80469813,109114552,FALSE
8483,"2024-01-02",13,53349136,60636896,FALSE
9056,"2024-01-02",13,261473513,271187022,FALSE
6962,"2024-01-02",13,114469374,119280705,FALSE
8188,"2024-01-02",13,287076821,360786243,FALSE
8784,"2024-01-02",13,1403163688,1427931031,FALSE
8476,"2024-01-02",13,152508161,167997120,FALSE
9716,"2024-01-02",13,140786100,140820689,FALSE
4331,"2024-01-02",13,162720908,228622478,FALSE
9108,"2024-01-02",13,130892476,136046243,FALSE
6892,"2024-01-02",13,491743314,729616751,FALSE
6091,"2024-01-02",13,81832746,120526308,FALSE
8483,"2024-01-02",13,74746995,87892562,FALSE
9056,"2024-01-02",13,240243016,297024475,FALSE
6962,"2024-01-02",13,56382181,61893214,FALSE
8188,"2024-01-02",13,322416120,412032038,FALSE
8784,"2024-01-02",13,1214908584,1500189672,FALSE
8476,"2024-01-02",13,198275250,247498857,FALSE
9716,"2024-01-02",13,176252525,229680021,FALSE
4331,"2024-01-02",13,111505799,163518510,FALSE
9108,"2024-01-02",13,158804732,214127771,FALSE
6892,"2024-01-02",13,441247556,624802928,FALSE
6091,"2024-01-02",13,22016762,30009458,FALSE
8483,"2024-01-02",13,54273058,62784620,FALSE
9056,"2024-01-02",13,299349661,336783083,FALSE
6962,"2024-01-02",13,83629364,84631729,FALSE
8188,"2024-01-02",13,304969676,324970219,FALSE
8784,"2024-01-02",13,1177991438,1720609703,FALSE
8476,"2024-01-02",13,276391272,304190219,FALSE
9716,"2024-01-02",13,146239074,173422544,FALSE
4331,"2024-01-02",13,120956546,155067172,FALSE
9108,"2024-01-02",13,238785864,300261895,FALSE
6892,"2024-01-02",13,539730081,606208957,FALSE
6091,"2024-01-02",13,134324801,196407799,FALSE
8483,"2024-01-02",13,79079275,83212836,FALSE
9056,"2024-01-02",13,247929486,319212906,FALSE
6962,"2024-01-02",13,100888139,126490463,FALSE
8784,"2024-01-02",13,1502185315,1900245454,FALSE
8476,"2024-01-02",13,212333185,273467990,FALSE
9716,"2024-01-02",13,178575364,180380063,FALSE
4331,"2024-01-02",13,37158296,51100115,FALSE
9108,"2024-01-02",13,126901437,178870227,FALSE
6892,"2024-01-02",13,686249734,864403074,FALSE
6091,"2024-01-02",13,154454798,157360862,FALSE
8483,"2024-01-02",13,251076684,301896795,FALSE
9056,"2024-01-02",13,170395246,171458418,FALSE
6962,"2024-01-02",13,94992266,131886823,FALSE
8784,"2024-01-02",13,1707298829,1830416384,FALSE
8476,"2024-01-02",13,224160484,236245898,FALSE
9716,"2024-01-02",13,178933938,215443966,FALSE
4331,"2024-01-02",13,156256125,169985722,FALSE
9108,"2024-01-02",13,153400016,219221698,FALSE
6892,"2024-01-02",13,492078104,638625949,FALSE
6091,"2024-01-02",13,57855700,71014795,FALSE
8483,"2024-01-02",13,72565501,79008978,FALSE
9056,"2024-01-02",13,205361164,231412858,FALSE
6962,"2024-01-02",13,204469976,284985583,FALSE
8784,"2024-01-02",13,1484865344,2163677589,FALSE
8476,"2024-01-02",13,198331239,239551181,FALSE
9716,"2024-01-02",13,188725748,204216057,FALSE
4331,"2024-01-02",13,124497639,163917803,FALSE
9108,"2024-01-02",13,160239797,198939463,FALSE
6892,"2024-01-02",13,565028588,805023517,FALSE
6091,"2024-01-02",13,64190083,79265224,FALSE
8483,"2024-01-02",13,86491775,126243482,FALSE
9056,"2024-01-02",13,245743922,297301451,FALSE
6962,"2024-01-02",13,103272986,119732091,FALSE
