"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
7560,"2024-01-06",14,2894869,3392205,FALSE
4689,"2024-01-06",14,1253944,1720862,FALSE
3964,"2024-01-06",14,12902217,13308158,FALSE
4843,"2024-01-06",14,44607813,108370984,FALSE
7911,"2024-01-06",14,33105227,43045429,FALSE
7560,"2024-01-06",14,3260339,3746236,FALSE
4689,"2024-01-06",14,2201127,2917628,FALSE
8983,"2024-01-06",14,32748182,73895566,FALSE
3964,"2024-01-06",14,24061816,35930212,FALSE
4843,"2024-01-06",14,104049530,297402166,FALSE
7911,"2024-01-06",14,114017779,118117227,FALSE
7560,"2024-01-06",14,908905,1037492,FALSE
8818,"2024-01-06",14,2603287,2791839,FALSE
8402,"2024-01-06",14,2859423,3486541,FALSE
4689,"2024-01-06",14,2029939,2481588,FALSE
8983,"2024-01-06",14,122480456,310125905,FALSE
6652,"2024-01-06",14,2610318,2983576,FALSE
3964,"2024-01-06",14,69329726,79535415,FALSE
4843,"2024-01-06",14,198893458,374154510,FALSE
7911,"2024-01-06",14,137641532,177489050,FALSE
7560,"2024-01-06",14,16344390,18549223,FALSE
8818,"2024-01-06",14,4631736,6769863,FALSE
8402,"2024-01-06",14,9521867,14106969,FALSE
4689,"2024-01-06",14,1782019,2594311,FALSE
8983,"2024-01-06",14,240991216,563538362,FALSE
6652,"2024-01-06",14,15962732,21373470,FALSE
3964,"2024-01-06",14,86233033,86900187,FALSE
4843,"2024-01-06",14,241600696,515416425,FALSE
7911,"2024-01-06",14,182477945,273075699,FALSE
7560,"2024-01-06",14,3607603,3734830,FALSE
8818,"2024-01-06",14,4099277,5917167,FALSE
8402,"2024-01-06",14,17948579,21894888,FALSE
4689,"2024-01-06",14,13134625,18082989,FALSE
8983,"2024-01-06",14,316521748,600206068,FALSE
6652,"2024-01-06",14,31646319,33187053,FALSE
3964,"2024-01-06",14,78669006,81735742,FALSE
4843,"2024-01-06",14,263707129,562596395,FALSE
7911,"2024-01-06",14,238076462,296152450,FALSE
7560,"2024-01-06",14,32140817,44241731,FALSE
8818,"2024-01-06",14,17094252,20611292,FALSE
8402,"2024-01-06",14,23311699,27454256,FALSE
4689,"2024-01-06",14,13026541,13709449,FALSE
8983,"2024-01-06",14,347925798,835942415,FALSE
6652,"2024-01-06",14,42666987,46998427,FALSE
3964,"2024-01-06",14,110034746,110571276,FALSE
4843,"2024-01-06",14,257695516,745816234,FALSE
7911,"2024-01-06",14,266394072,365713877,FALSE
4658,"2024-01-06",14,69621545,190792219,FALSE
7560,"2024-01-06",14,2626623,3675562,FALSE
8818,"2024-01-06",14,24520634,31444808,FALSE
8402,"2024-01-06",14,26360089,30428475,FALSE
4689,"2024-01-06",14,7519710,8516379,FALSE
8983,"2024-01-06",14,357055664,992376043,FALSE
6652,"2024-01-06",14,48514702,71645847,FALSE
3964,"2024-01-06",14,185866472,235342826,FALSE
4843,"2024-01-06",14,411704036,815594228,FALSE
7911,"2024-01-06",14,301563922,315468818,FALSE
4658,"2024-01-06",14,351151100,1006580925,FALSE
7560,"2024-01-06",14,28325570,41128897,FALSE
8818,"2024-01-06",14,50711474,52092188,FALSE
8402,"2024-01-06",14,27736982,38662550,FALSE
4689,"2024-01-06",14,17524303,21781834,FALSE
8983,"2024-01-06",14,647401983,1528693074,FALSE
6652,"2024-01-06",14,64847821,72872636,FALSE
3964,"2024-01-06",14,102572778,133420002,FALSE
4843,"2024-01-06",14,509430990,1194812760,FALSE
7911,"2024-01-06",14,281951720,381209381,FALSE
4658,"2024-01-06",14,862588396,1704987191,FALSE
7560,"2024-01-06",14,9834274,13128658,FALSE
8818,"2024-01-06",14,56266377,78211074,FALSE
8402,"2024-01-06",14,33253029,35573102,FALSE
4689,"2024-01-06",14,5286474,6432583,FALSE
8983,"2024-01-06",14,656492204,1440285462,FALSE
6652,"2024-01-06",14,67169633,100122531,FALSE
3964,"2024-01-06",14,209694280,274448214,FALSE
4843,"2024-01-06",14,555773492,1094485397,FALSE
7911,"2024-01-06",14,320129731,370128150,FALSE
4658,"2024-01-06",14,1413424588,2706184900,FALSE
7560,"2024-01-06",14,52102937,53952511,FALSE
8818,"2024-01-06",14,69645703,81404039,FALSE
8402,"2024-01-06",14,47897695,63359493,FALSE
4689,"2024-01-06",14,3671225,4113194,FALSE
8983,"2024-01-06",14,688022688,1799220387,FALSE
6652,"2024-01-06",14,79522004,116250532,FALSE
3964,"2024-01-06",14,132221377,172704288,FALSE
4843,"2024-01-06",14,625986947,1469611552,FALSE
7911,"2024-01-06",14,262673068,300518883,FALSE
4658,"2024-01-06",14,1156771863,2952151674,FALSE
7560,"2024-01-06",14,10399183,13064225,FALSE
8818,"2024-01-06",14,16703577,20991386,FALSE
8402,"2024-01-06",14,56702573,64686589,FALSE
4689,"2024-01-06",14,17873926,22227872,FALSE
8983,"2024-01-06",14,753269886,1656996788,FALSE
6652,"2024-01-06",14,159865279,180735813,FALSE
3964,"2024-01-06",14,149268369,209515071,FALSE
4843,"2024-01-06",14,633542260,1506968359,FALSE
7911,"2024-01-06",14,291407402,323228372,FALSE
4658,"2024-01-06",14,1797799017,3451941971,FALSE
7560,"2024-01-06",14,51628120,68241027,FALSE
8818,"2024-01-06",14,22780552,25435874,FALSE
8402,"2024-01-06",14,92646422,108981823,FALSE
4689,"2024-01-06",14,9304840,13482224,FALSE
8983,"2024-01-06",14,730196740,1833194239,FALSE
6652,"2024-01-06",14,202902607,212749021,FALSE
3964,"2024-01-06",14,201581848,254114299,FALSE
4843,"2024-01-06",14,600255258,1416084755,FALSE
7911,"2024-01-06",14,397087671,400662606,FALSE
4658,"2024-01-06",14,1696182830,4856841738,FALSE
7560,"2024-01-06",14,24731220,31302696,FALSE
8818,"2024-01-06",14,35480556,45864539,FALSE
8402,"2024-01-06",14,136826956,164701336,FALSE
4689,"2024-01-06",14,14776838,17971919,FALSE
8983,"2024-01-06",14,935848219,2289310243,FALSE
6652,"2024-01-06",14,224900367,260312403,FALSE
3964,"2024-01-06",14,265039166,321764991,FALSE
4843,"2024-01-06",14,791189028,1625059824,FALSE
7911,"2024-01-06",14,286945576,318851846,FALSE
4658,"2024-01-06",14,2241297942,5541726863,FALSE
