"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
8875,"2024-01-05",22,6042574,6733634,FALSE
5168,"2024-01-05",22,32668269,36875802,FALSE
5928,"2024-01-05",22,23831627,25575213,FALSE
4672,"2024-01-05",22,47429904,53409570,FALSE
8875,"2024-01-05",22,6857478,10051575,FALSE
5168,"2024-01-05",22,70976607,103410478,FALSE
5928,"2024-01-05",22,49293623,52409158,FALSE
9840,"2024-01-05",22,3554311,3915136,FALSE
4672,"2024-01-05",22,109345118,150129062,FALSE
8355,"2024-01-05",22,2129075,2136656,FALSE
8875,"2024-01-05",22,4642961,5574888,FALSE
5168,"2024-01-05",22,138160457,143031425,FALSE
8535,"2024-01-05",22,20290948,22538000,FALSE
5928,"2024-01-05",22,76521017,89424994,FALSE
9840,"2024-01-05",22,12272848,15083484,FALSE
7013,"2024-01-05",22,6903474,10213214,FALSE
4672,"2024-01-05",22,208177737,231806347,FALSE
8355,"2024-01-05",22,917285,950754,FALSE
8875,"2024-01-05",22,13624349,16009599,FALSE
5168,"2024-01-05",22,144670243,202138490,FALSE
4705,"2024-01-05",22,30468512,36460020,FALSE
8535,"2024-01-05",22,55931293,63071016,FALSE
5928,"2024-01-05",22,90619954,117539779,FALSE
9840,"2024-01-05",22,24522549,25041772,FALSE
7013,"2024-01-05",22,38542526,44581673,FALSE
4355,"2024-01-05",22,5152839,5474388,FALSE
4672,"2024-01-05",22,239411735,312593436,FALSE
8355,"2024-01-05",22,1487884,1502146,FALSE
8875,"2024-01-05",22,9032253,10133186,FALSE
5168,"2024-01-05",22,217741314,288283625,FALSE
4705,"2024-01-05",22,64060152,78581333,FALSE
8535,"2024-01-05",22,61735130,80164101,FALSE
5928,"2024-01-05",22,100240123,115759176,FALSE
9840,"2024-01-05",22,29873903,31423183,FALSE
7013,"2024-01-05",22,44697625,57766065,FALSE
4355,"2024-01-05",22,8965448,9634293,FALSE
4672,"2024-01-05",22,328742014,385094734,FALSE
8355,"2024-01-05",22,8061482,8096868,FALSE
8875,"2024-01-05",22,54079333,75525704,FALSE
5168,"2024-01-05",22,247799559,336367121,FALSE
4705,"2024-01-05",22,98315547,140641553,FALSE
8535,"2024-01-05",22,76174991,95316348,FALSE
5928,"2024-01-05",22,139878534,153660503,FALSE
9840,"2024-01-05",22,40904606,56566304,FALSE
7013,"2024-01-05",22,66117017,91420144,FALSE
4355,"2024-01-05",22,29826391,36553320,FALSE
4672,"2024-01-05",22,310315848,369888121,FALSE
8355,"2024-01-05",22,15483085,19208165,FALSE
8875,"2024-01-05",22,22012569,25479505,FALSE
5168,"2024-01-05",22,302947940,405436788,FALSE
4705,"2024-01-05",22,133726836,155417865,FALSE
8535,"2024-01-05",22,135506720,143454509,FALSE
5928,"2024-01-05",22,132927915,132970152,FALSE
9840,"2024-01-05",22,82590846,101152037,FALSE
7013,"2024-01-05",22,146074769,162190820,FALSE
4355,"2024-01-05",22,17297019,24175875,FALSE
4672,"2024-01-05",22,277620113,396174644,FALSE
8355,"2024-01-05",22,3075367,4181368,FALSE
8875,"2024-01-05",22,16721632,22352605,FALSE
5168,"2024-01-05",22,502178948,580074842,FALSE
4705,"2024-01-05",22,202001485,214112399,FALSE
8535,"2024-01-05",22,99385407,111183437,FALSE
5928,"2024-01-05",22,154506575,176475702,FALSE
9840,"2024-01-05",22,63187518,78058317,FALSE
7013,"2024-01-05",22,107929391,144645363,FALSE
4355,"2024-01-05",22,17698240,24876793,FALSE
4672,"2024-01-05",22,464136725,506063882,FALSE
8355,"2024-01-05",22,35858219,41405708,FALSE
8875,"2024-01-05",22,17864479,22492557,FALSE
