"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
7430,"2024-01-06",6,29379921,29480946,FALSE
5026,"2024-01-06",6,1889025,1930473,FALSE
4222,"2024-01-06",6,1634316,2074048,FALSE
9421,"2024-01-06",6,10447677,15517084,FALSE
7430,"2024-01-06",6,64700901,86667232,FALSE
5026,"2024-01-06",6,4192413,4831454,FALSE
4222,"2024-01-06",6,12520719,14225480,FALSE
9421,"2024-01-06",6,24672436,32603571,FALSE
7430,"2024-01-06",6,98423704,136187765,FALSE
5026,"2024-01-06",6,5826758,7125580,FALSE
8160,"2024-01-06",6,3622775,4737469,FALSE
4222,"2024-01-06",6,22680171,22707664,FALSE
9421,"2024-01-06",6,39354738,39640320,FALSE
7430,"2024-01-06",6,157135813,172007940,FALSE
5026,"2024-01-06",6,8649381,12141606,FALSE
8160,"2024-01-06",6,14883664,21575634,FALSE
8651,"2024-01-06",6,588764,851807,FALSE
4222,"2024-01-06",6,32797070,36640741,FALSE
9421,"2024-01-06",6,43256009,47084000,FALSE
7430,"2024-01-06",6,288993480,290668046,FALSE
5026,"2024-01-06",6,8915890,9085455,FALSE
6617,"2024-01-06",6,1033724,1246117,FALSE
8160,"2024-01-06",6,22402807,25648194,FALSE
8651,"2024-01-06",6,6120003,6379800,FALSE
9294,"2024-01-06",6,929386,1009083,FALSE
4222,"2024-01-06",6,37809529,50888045,FALSE
9421,"2024-01-06",6,83511062,97658340,FALSE
7430,"2024-01-06",6,291981817,358110800,FALSE
5026,"2024-01-06",6,17685758,21716937,FALSE
6617,"2024-01-06",6,2795253,2953508,FALSE
8160,"2024-01-06",6,26739784,37192757,FALSE
8651,"2024-01-06",6,9990715,12551027,FALSE
9294,"2024-01-06",6,13967279,18776288,FALSE
4222,"2024-01-06",6,47810993,62880633,FALSE
9421,"2024-01-06",6,73704724,100523053,FALSE
7430,"2024-01-06",6,270749855,327123761,FALSE
5026,"2024-01-06",6,19238616,20790627,FALSE
6617,"2024-01-06",6,9331905,11483743,FALSE
8160,"2024-01-06",6,20535041,29433147,FALSE
8651,"2024-01-06",6,11929142,16676328,FALSE
9294,"2024-01-06",6,27462656,33031935,FALSE
4222,"2024-01-06",6,71840561,106542785,FALSE
9421,"2024-01-06",6,70563385,94795427,FALSE
7430,"2024-01-06",6,379231193,473577984,FALSE
5026,"2024-01-06",6,20047250,23414171,FALSE
6617,"2024-01-06",6,11911453,16647981,FALSE
8160,"2024-01-06",6,31345275,32072198,FALSE
8651,"2024-01-06",6,16551017,23183748,FALSE
