"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
9040,"2024-01-01",18,31068320,35774437,FALSE
7493,"2024-01-01",18,2635817,3038919,FALSE
8902,"2024-01-01",18,12211410,13195328,FALSE
9040,"2024-01-01",18,71030325,87826303,FALSE
7493,"2024-01-01",18,8088747,11441922,FALSE
8902,"2024-01-01",18,39570090,55404343,FALSE
9428,"2024-01-01",18,886505,964737,FALSE
9040,"2024-01-01",18,101292872,118620690,FALSE
7493,"2024-01-01",18,16199464,20683686,FALSE
7410,"2024-01-01",18,2357875,3180096,FALSE
8902,"2024-01-01",18,106589505,117088586,FALSE
9428,"2024-01-01",18,13482062,19280544,FALSE
9040,"2024-01-01",18,123899267,169195610,FALSE
7493,"2024-01-01",18,21510624,29571874,FALSE
7410,"2024-01-01",18,15495720,18109725,FALSE
8902,"2024-01-01",18,127465403,158840219,FALSE
9428,"2024-01-01",18,27145649,28025333,FALSE
9831,"2024-01-01",18,12362619,13808180,FALSE
5928,"2024-01-01",18,8716645,10789831,FALSE
9040,"2024-01-01",18,172120862,183299209,FALSE
7493,"2024-01-01",18,22957430,23558574,FALSE
7410,"2024-01-01",18,27985144,34353423,FALSE
8569,"2024-01-01",18,4725681,5321790,FALSE
8902,"2024-01-01",18,134803184,183842869,FALSE
9428,"2024-01-01",18,37321309,54361899,FALSE
9831,"2024-01-01",18,64234409,94818798,FALSE
9377,"2024-01-01",18,33647036,97318000,FALSE
7430,"2024-01-01",18,5966584,6636019,FALSE
5928,"2024-01-01",18,12051679,17142670,FALSE
9040,"2024-01-01",18,205917422,270092530,FALSE
7493,"2024-01-01",18,28124689,28464888,FALSE
7410,"2024-01-01",18,51559032,64221896,FALSE
8569,"2024-01-01",18,30265077,35095110,FALSE
8902,"2024-01-01",18,192009384,211674523,FALSE
8271,"2024-01-01",18,24112977,28067169,FALSE
9428,"2024-01-01",18,47546024,65774284,FALSE
9057,"2024-01-01",18,101399640,268161383,FALSE
9573,"2024-01-01",18,4641171,5190830,FALSE
8983,"2024-01-01",18,28896004,83204906,FALSE
9831,"2024-01-01",18,110088926,157598344,FALSE
9132,"2024-01-01",18,6790551,8812782,FALSE
9377,"2024-01-01",18,408751104,1032290764,FALSE
7430,"2024-01-01",18,52802582,68756030,FALSE
5928,"2024-01-01",18,21608544,26430437,FALSE
9040,"2024-01-01",18,258243574,278058769,FALSE
7493,"2024-01-01",18,40564472,50684221,FALSE
7410,"2024-01-01",18,19732032,24959802,FALSE
8569,"2024-01-01",18,6032265,6512792,FALSE
8902,"2024-01-01",18,200898090,233408767,FALSE
8271,"2024-01-01",18,54999897,63927759,FALSE
9428,"2024-01-01",18,108352885,117902313,FALSE
9057,"2024-01-01",18,277886909,705754720,FALSE
9573,"2024-01-01",18,1481714,1638191,FALSE
8983,"2024-01-01",18,97177451,285466735,FALSE
9831,"2024-01-01",18,191728373,209636674,FALSE
9132,"2024-01-01",18,32009717,40386613,FALSE
9377,"2024-01-01",18,874608981,2449565086,FALSE
7430,"2024-01-01",18,115911403,124674361,FALSE
5928,"2024-01-01",18,14641687,16309800,FALSE
9040,"2024-01-01",18,236228381,336457658,FALSE
7493,"2024-01-01",18,44137084,45652405,FALSE
7410,"2024-01-01",18,8949360,11090055,FALSE
8569,"2024-01-01",18,7902440,9958511,FALSE
8902,"2024-01-01",18,232395171,288244333,FALSE
8271,"2024-01-01",18,80165507,80534726,FALSE
9428,"2024-01-01",18,94671739,124332210,FALSE
9057,"2024-01-01",18,498948576,1306815648,FALSE
9573,"2024-01-01",18,21740253,30854719,FALSE
8983,"2024-01-01",18,145990759,309436308,FALSE
9831,"2024-01-01",18,231952576,323168313,FALSE
9132,"2024-01-01",18,30680816,40958673,FALSE
9377,"2024-01-01",18,1286468186,3377470912,FALSE
7430,"2024-01-01",18,120846466,169137395,FALSE
5928,"2024-01-01",18,2782026,3092284,FALSE
9040,"2024-01-01",18,310244509,372029314,FALSE
7493,"2024-01-01",18,42255815,58937266,FALSE
7410,"2024-01-01",18,67581883,75123099,FALSE
8569,"2024-01-01",18,41893981,50890337,FALSE
8902,"2024-01-01",18,388306371,403314764,FALSE
8271,"2024-01-01",18,100347135,121391162,FALSE
9428,"2024-01-01",18,93535666,111242353,FALSE
9057,"2024-01-01",18,625292258,1694665713,FALSE
9573,"2024-01-01",18,5157211,5440804,FALSE
8983,"2024-01-01",18,221219811,441407588,FALSE
9831,"2024-01-01",18,306124969,348933974,FALSE
9132,"2024-01-01",18,46684816,56576688,FALSE
9377,"2024-01-01",18,1710517296,4577790226,FALSE
7430,"2024-01-01",18,196377813,201682935,FALSE
5928,"2024-01-01",18,2836497,3518404,FALSE
9040,"2024-01-01",18,385869898,394915855,FALSE
7493,"2024-01-01",18,50092386,53666046,FALSE
7410,"2024-01-01",18,196054067,213763395,FALSE
8569,"2024-01-01",18,16973025,21002541,FALSE
8902,"2024-01-01",18,258725870,356442068,FALSE
8271,"2024-01-01",18,119157322,162096657,FALSE
9428,"2024-01-01",18,130318152,161434906,FALSE
9057,"2024-01-01",18,900532815,2412706217,FALSE
9573,"2024-01-01",18,33345973,38044362,FALSE
8983,"2024-01-01",18,239902319,539815269,FALSE
9831,"2024-01-01",18,339564977,473258975,FALSE
9132,"2024-01-01",18,62427210,80307578,FALSE
9377,"2024-01-01",18,2218747739,5051286511,FALSE
7430,"2024-01-01",18,210090727,213790254,FALSE
5928,"2024-01-01",18,42775468,55055039,FALSE
9040,"2024-01-01",18,340737374,435834686,FALSE
7493,"2024-01-01",18,47471293,47533181,FALSE
7410,"2024-01-01",18,63127483,73241849,FALSE
8569,"2024-01-01",18,38128124,41288455,FALSE
8902,"2024-01-01",18,388974183,495695990,FALSE
8271,"2024-01-01",18,156422931,173360052,FALSE
9428,"2024-01-01",18,120696450,159512053,FALSE
9057,"2024-01-01",18,1166163710,2376306036,FALSE
9573,"2024-01-01",18,56177085,76624955,FALSE
8983,"2024-01-01",18,328281136,609803997,FALSE
9831,"2024-01-01",18,403156911,460653672,FALSE
9132,"2024-01-01",18,71569898,91252092,FALSE
9377,"2024-01-01",18,2891189644,5509234502,FALSE
7430,"2024-01-01",18,214049099,258426660,FALSE
5928,"2024-01-01",18,25314239,35931701,FALSE
9040,"2024-01-01",18,368157860,478598193,FALSE
7493,"2024-01-01",18,48756444,63595937,FALSE
7410,"2024-01-01",18,130925866,185822268,FALSE
8569,"2024-01-01",18,16365810,18343199,FALSE
8902,"2024-01-01",18,362869063,460293892,FALSE
8271,"2024-01-01",18,187243877,227460562,FALSE
9428,"2024-01-01",18,155285353,175336176,FALSE
9057,"2024-01-01",18,1163390691,2831449954,FALSE
9573,"2024-01-01",18,61411111,76010169,FALSE
8983,"2024-01-01",18,302500645,831381546,FALSE
9831,"2024-01-01",18,407885895,558843503,FALSE
9132,"2024-01-01",18,75019809,101437744,FALSE
9377,"2024-01-01",18,3028828030,7012634188,FALSE
7430,"2024-01-01",18,249967236,285766172,FALSE
5928,"2024-01-01",18,42983670,55112085,FALSE
9040,"2024-01-01",18,415127933,500862415,FALSE
7493,"2024-01-01",18,51215416,51408123,FALSE
7410,"2024-01-01",18,63563852,70037196,FALSE
8569,"2024-01-01",18,36037383,38249186,FALSE
8902,"2024-01-01",18,355236060,444625408,FALSE
8271,"2024-01-01",18,169655141,179698963,FALSE
9428,"2024-01-01",18,134066663,158418717,FALSE
9057,"2024-01-01",18,1398443501,3526010863,FALSE
9573,"2024-01-01",18,26180290,38987181,FALSE
8983,"2024-01-01",18,446015328,852758152,FALSE
9831,"2024-01-01",18,536111159,543917375,FALSE
9132,"2024-01-01",18,72055288,107898318,FALSE
9377,"2024-01-01",18,2576093073,7696450938,FALSE
7430,"2024-01-01",18,264628006,368316910,FALSE
5928,"2024-01-01",18,33603131,45201794,FALSE
7493,"2024-01-01",18,48545407,71487041,FALSE
7410,"2024-01-01",18,76338680,98241695,FALSE
8569,"2024-01-01",18,49662886,55328475,FALSE
8902,"2024-01-01",18,414314017,474812176,FALSE
8271,"2024-01-01",18,181618849,197565396,FALSE
9428,"2024-01-01",18,189029528,212751512,FALSE
9057,"2024-01-01",18,2132519827,4127881978,FALSE
9573,"2024-01-01",18,19459212,27357250,FALSE
8983,"2024-01-01",18,501590795,987826344,FALSE
9831,"2024-01-01",18,519530922,728550672,FALSE
9132,"2024-01-01",18,101178288,126703034,FALSE
9377,"2024-01-01",18,3933487747,9570804599,FALSE
7430,"2024-01-01",18,416442982,459606469,FALSE
5928,"2024-01-01",18,43866365,59695480,FALSE
7493,"2024-01-01",18,53849541,63926600,FALSE
7410,"2024-01-01",18,234817931,244001772,FALSE
8569,"2024-01-01",18,30895781,43623838,FALSE
8902,"2024-01-01",18,521683793,522196393,FALSE
8271,"2024-01-01",18,160169733,211609983,FALSE
9428,"2024-01-01",18,180244348,194610330,FALSE
9057,"2024-01-01",18,2160476735,4485928177,FALSE
9573,"2024-01-01",18,61387440,62873745,FALSE
8983,"2024-01-01",18,534328389,1249078384,FALSE
9831,"2024-01-01",18,605765634,878686443,FALSE
9132,"2024-01-01",18,141206079,183793950,FALSE
9377,"2024-01-01",18,3398933182,9712689314,FALSE
7430,"2024-01-01",18,379269144,488589051,FALSE
5928,"2024-01-01",18,7402067,10165877,FALSE
7493,"2024-01-01",18,46550544,59462175,FALSE
8569,"2024-01-01",18,43191303,44218031,FALSE
8902,"2024-01-01",18,443116948,572938743,FALSE
8271,"2024-01-01",18,156017382,204695674,FALSE
9428,"2024-01-01",18,267517835,352506151,FALSE
9057,"2024-01-01",18,2234747873,4374996076,FALSE
9573,"2024-01-01",18,26948411,27792856,FALSE
8983,"2024-01-01",18,731176149,1838595380,FALSE
9831,"2024-01-01",18,758176783,916414137,FALSE
9132,"2024-01-01",18,124220310,161827922,FALSE
9377,"2024-01-01",18,4177611072,11303052876,FALSE
7430,"2024-01-01",18,441497992,656532972,FALSE
5928,"2024-01-01",18,11987943,15628628,FALSE
7493,"2024-01-01",18,71850962,92384680,FALSE
8569,"2024-01-01",18,172095778,177428880,FALSE
8902,"2024-01-01",18,507585317,552942356,FALSE
8271,"2024-01-01",18,235192358,248330312,FALSE
9428,"2024-01-01",18,337735701,467468614,FALSE
9057,"2024-01-01",18,2376822583,5349303341,FALSE
9573,"2024-01-01",18,59271811,72161831,FALSE
8983,"2024-01-01",18,605656982,1682293570,FALSE
9831,"2024-01-01",18,679883287,890295259,FALSE
9132,"2024-01-01",18,147061117,200376458,FALSE
9377,"2024-01-01",18,5020943924,9865931877,FALSE
7430,"2024-01-01",18,468549487,623812281,FALSE
