"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
7795,"2024-01-02",4,801766,924708,FALSE
9634,"2024-01-02",4,2741963,4025792,FALSE
7795,"2024-01-02",4,-4828045,-5750568,FALSE
4731,"2024-01-02",4,1710750,1942549,FALSE
9634,"2024-01-02",4,2491891,3732191,FALSE
7795,"2024-01-02",4,5196520,6499326,FALSE
7065,"2024-01-02",4,11130623,13060767,FALSE
4731,"2024-01-02",4,14636517,20553594,FALSE
6454,"2024-01-02",4,7397560,10293325,FALSE
3970,"2024-01-02",4,1132805,1275502,FALSE
9634,"2024-01-02",4,30532097,43363813,FALSE
7795,"2024-01-02",4,17179015,24583882,FALSE
7065,"2024-01-02",4,6380153,6709284,FALSE
9878,"2024-01-02",4,3146896,4183410,FALSE
4731,"2024-01-02",4,7517905,9929285,FALSE
6454,"2024-01-02",4,37221563,41348597,FALSE
3970,"2024-01-02",4,3331812,3541075,FALSE
9634,"2024-01-02",4,6412050,7209694,FALSE
8160,"2024-01-02",4,1079563,1556602,FALSE
7795,"2024-01-02",4,6687747,8668856,FALSE
7065,"2024-01-02",4,26470724,37271422,FALSE
9878,"2024-01-02",4,7947913,9728302,FALSE
4731,"2024-01-02",4,10368596,13667242,FALSE
6454,"2024-01-02",4,73869159,81339080,FALSE
3970,"2024-01-02",4,4683332,6859092,FALSE
9634,"2024-01-02",4,6053875,7807661,FALSE
4880,"2024-01-02",4,7559874,8745580,FALSE
8160,"2024-01-02",4,10821565,14771825,FALSE
7795,"2024-01-02",4,11568483,15196541,FALSE
7065,"2024-01-02",4,20507931,21397785,FALSE
9878,"2024-01-02",4,12197904,12943186,FALSE
4731,"2024-01-02",4,20522722,22999419,FALSE
6454,"2024-01-02",4,85448495,101700825,FALSE
3970,"2024-01-02",4,20177046,25571904,FALSE
8290,"2024-01-02",4,6037888,7298301,FALSE
9634,"2024-01-02",4,11299496,16781613,FALSE
4880,"2024-01-02",4,34837953,41232304,FALSE
8160,"2024-01-02",4,8727188,9389558,FALSE
7795,"2024-01-02",4,11554760,13257081,FALSE
7065,"2024-01-02",4,13400521,14727146,FALSE
9878,"2024-01-02",4,18697622,20001207,FALSE
4731,"2024-01-02",4,2856116,3301322,FALSE
6454,"2024-01-02",4,116207827,138486074,FALSE
3970,"2024-01-02",4,11287659,12273965,FALSE
8290,"2024-01-02",4,6579359,7393736,FALSE
9634,"2024-01-02",4,8718201,12307032,FALSE
4880,"2024-01-02",4,39419602,42313670,FALSE
8160,"2024-01-02",4,31862481,39705438,FALSE
7795,"2024-01-02",4,14675526,20628798,FALSE
7065,"2024-01-02",4,36001038,51214363,FALSE
9878,"2024-01-02",4,25414354,35025849,FALSE
4731,"2024-01-02",4,80799924,80848074,FALSE
6454,"2024-01-02",4,127780497,165704864,FALSE
3970,"2024-01-02",4,28496637,29550189,FALSE
8290,"2024-01-02",4,19292050,20732704,FALSE
9634,"2024-01-02",4,61941752,67001148,FALSE
4880,"2024-01-02",4,54541197,69623477,FALSE
8160,"2024-01-02",4,16423756,24036056,FALSE
7795,"2024-01-02",4,30118704,44767337,FALSE
7065,"2024-01-02",4,14768835,20513890,FALSE
9878,"2024-01-02",4,31333035,33559620,FALSE
4731,"2024-01-02",4,4675613,5319014,FALSE
6454,"2024-01-02",4,166697224,243877798,FALSE
3970,"2024-01-02",4,26529900,36253464,FALSE
8290,"2024-01-02",4,14096165,18886221,FALSE
9634,"2024-01-02",4,69407397,96158200,FALSE
4880,"2024-01-02",4,90405262,98198674,FALSE
8160,"2024-01-02",4,44831346,46508493,FALSE
7795,"2024-01-02",4,33558061,43963827,FALSE
7065,"2024-01-02",4,30766467,43470739,FALSE
9878,"2024-01-02",4,28482210,31674577,FALSE
4731,"2024-01-02",4,27461359,36701654,FALSE
6454,"2024-01-02",4,169537225,249516323,FALSE
3970,"2024-01-02",4,13450570,18049589,FALSE
8290,"2024-01-02",4,19507506,24118325,FALSE
9634,"2024-01-02",4,89140002,90248963,FALSE
4880,"2024-01-02",4,89702065,129680044,FALSE
8160,"2024-01-02",4,55690699,66174030,FALSE
7795,"2024-01-02",4,55386588,62055690,FALSE
7065,"2024-01-02",4,17101118,18879066,FALSE
9878,"2024-01-02",4,36329533,47488310,FALSE
4731,"2024-01-02",4,41019064,49169970,FALSE
6454,"2024-01-02",4,196553862,248199168,FALSE
3970,"2024-01-02",4,33857276,38986930,FALSE
8290,"2024-01-02",4,18817510,20180149,FALSE
9634,"2024-01-02",4,30274847,43011770,FALSE
4880,"2024-01-02",4,109172386,149946210,FALSE
8160,"2024-01-02",4,22753155,27728718,FALSE
7795,"2024-01-02",4,34224573,43585390,FALSE
7065,"2024-01-02",4,56975150,80674297,FALSE
9878,"2024-01-02",4,55629781,58478508,FALSE
4731,"2024-01-02",4,32558399,46713159,FALSE
6454,"2024-01-02",4,275531161,379297697,FALSE
3970,"2024-01-02",4,13757959,16250712,FALSE
8290,"2024-01-02",4,72458693,81691541,FALSE
9634,"2024-01-02",4,19703384,21065908,FALSE
4880,"2024-01-02",4,133577312,166821261,FALSE
8160,"2024-01-02",4,41207407,50065028,FALSE
7795,"2024-01-02",4,52145090,72212640,FALSE
9878,"2024-01-02",4,61842378,65847563,FALSE
4731,"2024-01-02",4,25011897,25637405,FALSE
6454,"2024-01-02",4,243186596,266924122,FALSE
3970,"2024-01-02",4,45860401,46004830,FALSE
8290,"2024-01-02",4,103649308,115249639,FALSE
9634,"2024-01-02",4,123491908,135063192,FALSE
4880,"2024-01-02",4,156325421,195757209,FALSE
8160,"2024-01-02",4,129746335,162004054,FALSE
7795,"2024-01-02",4,41055251,49293846,FALSE
9878,"2024-01-02",4,75774861,83813288,FALSE
4731,"2024-01-02",4,70101180,72733143,FALSE
6454,"2024-01-02",4,359376156,404089923,FALSE
3970,"2024-01-02",4,28634186,37808706,FALSE
8290,"2024-01-02",4,34792426,42851778,FALSE
9634,"2024-01-02",4,84557268,118507682,FALSE
4880,"2024-01-02",4,182702597,266073849,FALSE
8160,"2024-01-02",4,46219034,65485858,FALSE
7795,"2024-01-02",4,76814905,89993279,FALSE
9878,"2024-01-02",4,76094323,96001635,FALSE
4731,"2024-01-02",4,14979470,20184537,FALSE
6454,"2024-01-02",4,328074790,412070268,FALSE
3970,"2024-01-02",4,22616356,32373543,FALSE
8290,"2024-01-02",4,54041557,57112622,FALSE
9634,"2024-01-02",4,85320229,125251799,FALSE
4880,"2024-01-02",4,241687837,250037086,FALSE
8160,"2024-01-02",4,81821382,110953880,FALSE
7795,"2024-01-02",4,82641014,106842377,FALSE
9878,"2024-01-02",4,93840804,96491260,FALSE
