"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
7145,"2024-01-04",15,31629521,46408677,FALSE
9023,"2024-01-04",15,6049655,6700193,FALSE
6871,"2024-01-04",15,11033218,12091053,FALSE
9601,"2024-01-04",15,10340350,12985450,FALSE
7145,"2024-01-04",15,69775631,101949334,FALSE
4116,"2024-01-04",15,4305010,5119349,FALSE
9023,"2024-01-04",15,37031707,43797057,FALSE
6871,"2024-01-04",15,28217401,34001393,FALSE
9601,"2024-01-04",15,44158222,51255100,FALSE
7145,"2024-01-04",15,118025632,167217896,FALSE
4116,"2024-01-04",15,29306364,40049873,FALSE
9023,"2024-01-04",15,77554539,80202852,FALSE
6871,"2024-01-04",15,48254611,58388634,FALSE
9601,"2024-01-04",15,94983959,113330202,FALSE
7145,"2024-01-04",15,177918196,210213926,FALSE
6892,"2024-01-04",15,3336336,4665042,FALSE
8569,"2024-01-04",15,7365820,7715232,FALSE
4116,"2024-01-04",15,64329523,70194149,FALSE
9023,"2024-01-04",15,128646389,129386693,FALSE
7248,"2024-01-04",15,21968372,25384180,FALSE
6871,"2024-01-04",15,71958795,74356547,FALSE
9080,"2024-01-04",15,16912461,20780898,FALSE
9601,"2024-01-04",15,99777178,140632815,FALSE
7145,"2024-01-04",15,248744254,272818425,FALSE
6892,"2024-01-04",15,31821813,38664700,FALSE
8569,"2024-01-04",15,62584449,71787748,FALSE
4116,"2024-01-04",15,82278699,94335311,FALSE
9023,"2024-01-04",15,169943155,194823271,FALSE
7248,"2024-01-04",15,53404207,67093453,FALSE
8929,"2024-01-04",15,21461182,27967097,FALSE
7247,"2024-01-04",15,36089800,44226014,FALSE
6871,"2024-01-04",15,92649739,121043820,FALSE
9080,"2024-01-04",15,70352428,85707882,FALSE
9601,"2024-01-04",15,158228644,191685532,FALSE
7145,"2024-01-04",15,291130096,313109931,FALSE
6892,"2024-01-04",15,58813419,77597335,FALSE
8569,"2024-01-04",15,110979236,154715865,FALSE
6572,"2024-01-04",15,5293234,5710025,FALSE
4116,"2024-01-04",15,92628720,135518028,FALSE
9023,"2024-01-04",15,175908410,231692907,FALSE
7248,"2024-01-04",15,77444474,96461836,FALSE
8929,"2024-01-04",15,69848876,82713990,FALSE
7247,"2024-01-04",15,85591493,111632507,FALSE
6871,"2024-01-04",15,183057924,217619722,FALSE
9080,"2024-01-04",15,119698361,133254621,FALSE
9601,"2024-01-04",15,178181755,245733838,FALSE
7145,"2024-01-04",15,286557950,395405981,FALSE
6892,"2024-01-04",15,69217021,99652720,FALSE
8569,"2024-01-04",15,181270678,189167846,FALSE
