"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
4338,"2024-01-06",3,4291451,5361022,FALSE
9419,"2024-01-06",3,10796680,11187638,FALSE
9919,"2024-01-06",3,6933139,9192339,FALSE
6848,"2024-01-06",3,2286351,2782910,FALSE
4338,"2024-01-06",3,10397735,14155000,FALSE
9419,"2024-01-06",3,1868399,2036428,FALSE
9919,"2024-01-06",3,32552061,35942440,FALSE
8739,"2024-01-06",3,99673574,258890483,FALSE
8872,"2024-01-06",3,32929215,37322651,FALSE
3904,"2024-01-06",3,140713951,276253479,FALSE
6848,"2024-01-06",3,37231417,48937577,FALSE
8977,"2024-01-06",3,23650008,32406705,FALSE
4338,"2024-01-06",3,11370822,13594346,FALSE
9419,"2024-01-06",3,3159128,3414152,FALSE
9919,"2024-01-06",3,44001225,49770731,FALSE
8739,"2024-01-06",3,238831558,658641191,FALSE
8872,"2024-01-06",3,69606704,87263359,FALSE
3904,"2024-01-06",3,320305789,816420029,FALSE
6848,"2024-01-06",3,69533042,91647392,FALSE
4145,"2024-01-06",3,20630822,28901372,FALSE
8977,"2024-01-06",3,45524210,60941561,FALSE
7141,"2024-01-06",3,3683587,4458345,FALSE
4338,"2024-01-06",3,14097928,15781832,FALSE
9419,"2024-01-06",3,15988114,17861002,FALSE
8200,"2024-01-06",3,13254394,17180724,FALSE
9919,"2024-01-06",3,70909989,92152449,FALSE
8739,"2024-01-06",3,350197133,991301702,FALSE
8872,"2024-01-06",3,87366748,95108484,FALSE
3904,"2024-01-06",3,612664497,1220650634,FALSE
6848,"2024-01-06",3,109467893,122468429,FALSE
4547,"2024-01-06",3,10393993,12122859,FALSE
8170,"2024-01-06",3,1458970,1670436,FALSE
8354,"2024-01-06",3,3115054,7587505,FALSE
4145,"2024-01-06",3,43034884,61188590,FALSE
8977,"2024-01-06",3,75063955,89316386,FALSE
7141,"2024-01-06",3,35136685,47889093,FALSE
4338,"2024-01-06",3,15422923,17167912,FALSE
9419,"2024-01-06",3,14463690,18420792,FALSE
8200,"2024-01-06",3,36919045,38595099,FALSE
9919,"2024-01-06",3,107700269,148136163,FALSE
8739,"2024-01-06",3,705076924,1325095425,FALSE
8872,"2024-01-06",3,114676116,125649431,FALSE
9573,"2024-01-06",3,8369440,9796848,FALSE
3904,"2024-01-06",3,854259275,1638687565,FALSE
8216,"2024-01-06",3,38185272,45975509,FALSE
6848,"2024-01-06",3,133304644,162329138,FALSE
4547,"2024-01-06",3,12807024,14704633,FALSE
8170,"2024-01-06",3,12865470,17412876,FALSE
8354,"2024-01-06",3,192573431,478785741,FALSE
5052,"2024-01-06",3,7996033,10303317,FALSE
4145,"2024-01-06",3,98920207,117351830,FALSE
8977,"2024-01-06",3,113045024,147604362,FALSE
7141,"2024-01-06",3,56048547,81088455,FALSE
4338,"2024-01-06",3,38394162,38760052,FALSE
9419,"2024-01-06",3,51198260,74070566,FALSE
8200,"2024-01-06",3,49863286,67647086,FALSE
9919,"2024-01-06",3,128624075,165970009,FALSE
8739,"2024-01-06",3,792116729,1633333800,FALSE
8872,"2024-01-06",3,141603121,199472758,FALSE
9573,"2024-01-06",3,46918980,47082620,FALSE
3904,"2024-01-06",3,986829649,2487253908,FALSE
8216,"2024-01-06",3,103950371,107998771,FALSE
6848,"2024-01-06",3,153637947,215582278,FALSE
4547,"2024-01-06",3,10270037,11017688,FALSE
8170,"2024-01-06",3,18778230,26619204,FALSE
8354,"2024-01-06",3,331736511,964629992,FALSE
4989,"2024-01-06",3,88122429,212292204,FALSE
5052,"2024-01-06",3,17740689,24549678,FALSE
4145,"2024-01-06",3,106802029,116865144,FALSE
8977,"2024-01-06",3,138045194,150192890,FALSE
7141,"2024-01-06",3,99814729,113451630,FALSE
4338,"2024-01-06",3,55770704,60471680,FALSE
9419,"2024-01-06",3,17611809,18799319,FALSE
