"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
5052,"2024-01-02",11,16623125,21618645,FALSE
5052,"2024-01-02",11,26437818,29404122,FALSE
5955,"2024-01-02",11,22099,33105,FALSE
5052,"2024-01-02",11,27606368,36175080,FALSE
6439,"2024-01-02",11,12058519,13891861,FALSE
6470,"2024-01-02",11,14690020,19729967,FALSE
8651,"2024-01-02",11,4485705,6477451,FALSE
5955,"2024-01-02",11,3275188,4338484,FALSE
5052,"2024-01-02",11,39922713,41889244,FALSE
4783,"2024-01-02",11,4762373,6288206,FALSE
6439,"2024-01-02",11,30443539,37128878,FALSE
6470,"2024-01-02",11,47262127,56040818,FALSE
6938,"2024-01-02",11,33285,45606,FALSE
8651,"2024-01-02",11,16176145,21370304,FALSE
9831,"2024-01-02",11,38790280,54545723,FALSE
5955,"2024-01-02",11,676703,916786,FALSE
5052,"2024-01-02",11,62269995,72596776,FALSE
4783,"2024-01-02",11,13798814,14222616,FALSE
6439,"2024-01-02",11,51000858,59024907,FALSE
6470,"2024-01-02",11,58562032,78561286,FALSE
6938,"2024-01-02",11,308648,395666,FALSE
8651,"2024-01-02",11,19445723,28837305,FALSE
9831,"2024-01-02",11,94559130,139905124,FALSE
5955,"2024-01-02",11,3508651,4485666,FALSE
6871,"2024-01-02",11,3150006,3322051,FALSE
9219,"2024-01-02",11,9040782,10538332,FALSE
5052,"2024-01-02",11,57449472,80869266,FALSE
4783,"2024-01-02",11,20838090,27681306,FALSE
6439,"2024-01-02",11,84372286,94992746,FALSE
6470,"2024-01-02",11,89456928,125369609,FALSE
6938,"2024-01-02",11,1041112,1488511,FALSE
8651,"2024-01-02",11,5287320,7410086,FALSE
9831,"2024-01-02",11,148588589,152652745,FALSE
5955,"2024-01-02",11,10879814,11868541,FALSE
6871,"2024-01-02",11,9086287,11517492,FALSE
9219,"2024-01-02",11,2021562,2985219,FALSE
5052,"2024-01-02",11,73960019,94339775,FALSE
4783,"2024-01-02",11,25659270,33271435,FALSE
6439,"2024-01-02",11,84742590,111464559,FALSE
6470,"2024-01-02",11,133895079,145757721,FALSE
6938,"2024-01-02",11,414484,572464,FALSE
8651,"2024-01-02",11,12167703,14099664,FALSE
9831,"2024-01-02",11,161468491,185698237,FALSE
5955,"2024-01-02",11,36954712,42409315,FALSE
6871,"2024-01-02",11,4619428,5013342,FALSE
9219,"2024-01-02",11,44944221,49906027,FALSE
5052,"2024-01-02",11,82247567,112314156,FALSE
4783,"2024-01-02",11,30479947,42064117,FALSE
6439,"2024-01-02",11,97442174,142570712,FALSE
6470,"2024-01-02",11,167460390,170429937,FALSE
6938,"2024-01-02",11,138198,194259,FALSE
8651,"2024-01-02",11,49334708,49760779,FALSE
9831,"2024-01-02",11,149465988,197906274,FALSE
5955,"2024-01-02",11,1965854,2790829,FALSE
6871,"2024-01-02",11,18215331,19371041,FALSE
9219,"2024-01-02",11,4213423,5483881,FALSE
5052,"2024-01-02",11,126750887,149553515,FALSE
4783,"2024-01-02",11,43486536,59857614,FALSE
6439,"2024-01-02",11,115351021,168523903,FALSE
6470,"2024-01-02",11,177017737,212418297,FALSE
6938,"2024-01-02",11,2439108,3078496,FALSE
8651,"2024-01-02",11,13718022,18432633,FALSE
9831,"2024-01-02",11,157428920,214926679,FALSE
5955,"2024-01-02",11,4755390,5314542,FALSE
6871,"2024-01-02",11,16771519,17412534,FALSE
9219,"2024-01-02",11,15052623,18942225,FALSE
5052,"2024-01-02",11,112242725,153525287,FALSE
4783,"2024-01-02",11,54658786,57378540,FALSE
6439,"2024-01-02",11,158771068,174537991,FALSE
6470,"2024-01-02",11,168486161,207806429,FALSE
6938,"2024-01-02",11,851206,1041324,FALSE
8651,"2024-01-02",11,46832891,49497832,FALSE
9831,"2024-01-02",11,180589506,187661723,FALSE
5955,"2024-01-02",11,27442349,31559840,FALSE
6871,"2024-01-02",11,14877524,21608110,FALSE
9219,"2024-01-02",11,39374769,39429102,FALSE
5052,"2024-01-02",11,98475703,145639604,FALSE
4783,"2024-01-02",11,52879427,58991808,FALSE
6439,"2024-01-02",11,200950066,201009767,FALSE
6470,"2024-01-02",11,205872084,217308145,FALSE
6938,"2024-01-02",11,4488948,4496566,FALSE
8651,"2024-01-02",11,11955553,17058484,FALSE
9831,"2024-01-02",11,276176122,309209771,FALSE
5955,"2024-01-02",11,35168770,36342416,FALSE
6871,"2024-01-02",11,99548087,106443294,FALSE
9219,"2024-01-02",11,28013962,34497007,FALSE
5052,"2024-01-02",11,122380180,146636293,FALSE
4783,"2024-01-02",11,55835178,82773082,FALSE
6439,"2024-01-02",11,196116399,230154452,FALSE
6470,"2024-01-02",11,216180360,247850506,FALSE
6938,"2024-01-02",11,4382134,4419570,FALSE
8651,"2024-01-02",11,55157162,68068451,FALSE
9831,"2024-01-02",11,319102543,398368870,FALSE
5955,"2024-01-02",11,44582100,53827382,FALSE
6871,"2024-01-02",11,85327583,107573008,FALSE
9219,"2024-01-02",11,11853727,15866225,FALSE
5052,"2024-01-02",11,121271974,163919108,FALSE
4783,"2024-01-02",11,68174433,91141963,FALSE
6439,"2024-01-02",11,206341377,260017079,FALSE
6470,"2024-01-02",11,235230601,298123733,FALSE
6938,"2024-01-02",11,3616075,3912523,FALSE
8651,"2024-01-02",11,21850341,30465213,FALSE
9831,"2024-01-02",11,161833846,185025241,FALSE
5955,"2024-01-02",11,43838453,64894353,FALSE
6871,"2024-01-02",11,27163956,36104950,FALSE
9219,"2024-01-02",11,51670957,74319647,FALSE
5052,"2024-01-02",11,112006711,131211703,FALSE
4783,"2024-01-02",11,76078316,98538384,FALSE
6439,"2024-01-02",11,248210893,295677888,FALSE
6470,"2024-01-02",11,342181164,365209896,FALSE
6938,"2024-01-02",11,2366611,3304452,FALSE
8651,"2024-01-02",11,98566322,124354368,FALSE
9831,"2024-01-02",11,204393179,205751948,FALSE
5955,"2024-01-02",11,8617984,11644846,FALSE
6871,"2024-01-02",11,30921083,43073635,FALSE
9219,"2024-01-02",11,36868340,53703115,FALSE
5052,"2024-01-02",11,131608865,176764888,FALSE
4783,"2024-01-02",11,85848600,91548893,FALSE
6439,"2024-01-02",11,251346233,337175130,FALSE
6470,"2024-01-02",11,303298470,420576846,FALSE
6938,"2024-01-02",11,1192624,1495652,FALSE
8651,"2024-01-02",11,44773918,52680785,FALSE
9831,"2024-01-02",11,165187015,201620151,FALSE
5955,"2024-01-02",11,84474994,120950754,FALSE
6871,"2024-01-02",11,158758486,170404526,FALSE
9219,"2024-01-02",11,104071771,109070563,FALSE
5052,"2024-01-02",11,150923700,203416793,FALSE
4783,"2024-01-02",11,88683416,122322890,FALSE
6439,"2024-01-02",11,264381937,285509601,FALSE
6470,"2024-01-02",11,280656386,341626602,FALSE
6938,"2024-01-02",11,599802,717408,FALSE
8651,"2024-01-02",11,12783531,15234520,FALSE
9831,"2024-01-02",11,220057627,259856261,FALSE
5955,"2024-01-02",11,10340333,12291486,FALSE
6871,"2024-01-02",11,78380429,117217775,FALSE
9219,"2024-01-02",11,176073924,191750638,FALSE
5052,"2024-01-02",11,181812724,235727864,FALSE
4783,"2024-01-02",11,85007026,121872306,FALSE
6439,"2024-01-02",11,259166429,289686993,FALSE
6470,"2024-01-02",11,294745828,356356566,FALSE
6938,"2024-01-02",11,8961670,9304472,FALSE
8651,"2024-01-02",11,65253574,93377038,FALSE
9831,"2024-01-02",11,215946555,268561399,FALSE
5955,"2024-01-02",11,71920501,77241897,FALSE
6871,"2024-01-02",11,160532145,162322126,FALSE
9219,"2024-01-02",11,101116732,127064517,FALSE
5052,"2024-01-02",11,226334176,228745815,FALSE
4783,"2024-01-02",11,76314386,98981951,FALSE
6439,"2024-01-02",11,214346017,274072459,FALSE
6470,"2024-01-02",11,361707823,392100695,FALSE
6938,"2024-01-02",11,6335165,6880854,FALSE
8651,"2024-01-02",11,104681687,125778447,FALSE
9831,"2024-01-02",11,197909426,267705637,FALSE
5955,"2024-01-02",11,32774720,48293334,FALSE
6871,"2024-01-02",11,263914211,392151850,FALSE
9219,"2024-01-02",11,57999301,79614192,FALSE
5052,"2024-01-02",11,204906273,237432971,FALSE
4783,"2024-01-02",11,90168489,118427785,FALSE
6439,"2024-01-02",11,234945100,334350552,FALSE
6470,"2024-01-02",11,340495151,367189201,FALSE
6938,"2024-01-02",11,2752420,4116930,FALSE
8651,"2024-01-02",11,46827136,51883406,FALSE
9831,"2024-01-02",11,298139870,351242735,FALSE
5955,"2024-01-02",11,21894049,26740532,FALSE
6871,"2024-01-02",11,108147707,137749789,FALSE
9219,"2024-01-02",11,111452325,122690347,FALSE
5052,"2024-01-02",11,165143490,224976112,FALSE
4783,"2024-01-02",11,97703123,127190649,FALSE
6439,"2024-01-02",11,212376721,276844692,FALSE
6470,"2024-01-02",11,375284335,495225211,FALSE
6938,"2024-01-02",11,1909403,2426028,FALSE
8651,"2024-01-02",11,158863005,183961899,FALSE
9831,"2024-01-02",11,284568795,409985923,FALSE
