"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
8983,"2024-01-07",16,16362652,40234785,FALSE
9421,"2024-01-07",16,479202,677897,FALSE
6736,"2024-01-07",16,4534134,4754790,FALSE
7037,"2024-01-07",16,675831,805232,FALSE
7890,"2024-01-07",16,474473,545896,FALSE
4250,"2024-01-07",16,1521022,2056854,FALSE
9573,"2024-01-07",16,5865667,7693290,FALSE
8983,"2024-01-07",16,103384972,302497995,FALSE
9421,"2024-01-07",16,6186510,7351477,FALSE
3866,"2024-01-07",16,3071538,3463558,FALSE
6736,"2024-01-07",16,10098576,14289605,FALSE
7037,"2024-01-07",16,2158080,2447273,FALSE
7890,"2024-01-07",16,4347030,6382959,FALSE
4250,"2024-01-07",16,1349935,1746654,FALSE
3970,"2024-01-07",16,87617,121474,FALSE
9573,"2024-01-07",16,11751540,13202559,FALSE
8983,"2024-01-07",16,167446131,339144582,FALSE
9421,"2024-01-07",16,36982382,40777002,FALSE
6954,"2024-01-07",16,12506000,12588351,FALSE
7097,"2024-01-07",16,2986922,4392216,FALSE
6648,"2024-01-07",16,979498,1252500,FALSE
3866,"2024-01-07",16,3999159,5844000,FALSE
6736,"2024-01-07",16,12153286,17489746,FALSE
8517,"2024-01-07",16,39266,54188,FALSE
7037,"2024-01-07",16,1370309,1583014,FALSE
7890,"2024-01-07",16,5697357,7610356,FALSE
4250,"2024-01-07",16,2324779,2559978,FALSE
3970,"2024-01-07",16,1649288,2029902,FALSE
9573,"2024-01-07",16,1856314,2019408,FALSE
8983,"2024-01-07",16,354403785,792681590,FALSE
8193,"2024-01-07",16,449722,615845,FALSE
9421,"2024-01-07",16,21145227,21263088,FALSE
6954,"2024-01-07",16,8090463,8144682,FALSE
7097,"2024-01-07",16,7148406,7663817,FALSE
6648,"2024-01-07",16,3459149,4162806,FALSE
3866,"2024-01-07",16,5698525,8085314,FALSE
6736,"2024-01-07",16,8089139,8512672,FALSE
8517,"2024-01-07",16,1703437,2060236,FALSE
7037,"2024-01-07",16,23671858,24348758,FALSE
4817,"2024-01-07",16,358195,387219,FALSE
7890,"2024-01-07",16,7578381,10069077,FALSE
4250,"2024-01-07",16,10545769,11029891,FALSE
3970,"2024-01-07",16,2601998,2648637,FALSE
9573,"2024-01-07",16,25762960,31917421,FALSE
8983,"2024-01-07",16,504053514,1244780155,FALSE
8193,"2024-01-07",16,925663,1138952,FALSE
9421,"2024-01-07",16,54181366,61394623,FALSE
6954,"2024-01-07",16,13256128,16751913,FALSE
7097,"2024-01-07",16,56791755,79831238,FALSE
6648,"2024-01-07",16,3439510,4206218,FALSE
3866,"2024-01-07",16,5110212,7617820,FALSE
6736,"2024-01-07",16,10124290,11843187,FALSE
8517,"2024-01-07",16,2446759,2662946,FALSE
7037,"2024-01-07",16,15136939,15867156,FALSE
