"IdSubscriber","date","Hour","UpTx","DownTx","is_hacked"
9225,"2024-01-04",17,67986559,138819205,FALSE
7141,"2024-01-04",17,18622813,26996401,FALSE
9410,"2024-01-04",17,188536471,552182076,FALSE
9225,"2024-01-04",17,223316189,578120204,FALSE
7046,"2024-01-04",17,6966701,8481713,FALSE
9223,"2024-01-04",17,4295434,4742277,FALSE
7141,"2024-01-04",17,37675443,38794714,FALSE
6736,"2024-01-04",17,3754371,4245015,FALSE
9410,"2024-01-04",17,608451595,1343092796,FALSE
8465,"2024-01-04",17,11976401,15394143,FALSE
9225,"2024-01-04",17,393880357,742387017,FALSE
7046,"2024-01-04",17,27867669,37831148,FALSE
9223,"2024-01-04",17,35520238,41395636,FALSE
7141,"2024-01-04",17,64695407,77006074,FALSE
6736,"2024-01-04",17,19036132,22449908,FALSE
9410,"2024-01-04",17,705107095,1767697708,FALSE
8465,"2024-01-04",17,43720929,56453033,FALSE
9225,"2024-01-04",17,413471538,954149705,FALSE
6430,"2024-01-04",17,7459951,9486176,FALSE
7046,"2024-01-04",17,57160442,59333990,FALSE
9223,"2024-01-04",17,23933811,32193709,FALSE
7141,"2024-01-04",17,90061266,117962174,FALSE
6736,"2024-01-04",17,31411320,37199826,FALSE
9410,"2024-01-04",17,920064068,2466910826,FALSE
8465,"2024-01-04",17,76014592,98758036,FALSE
9225,"2024-01-04",17,500410332,1501135489,FALSE
6430,"2024-01-04",17,48417639,68625697,FALSE
7046,"2024-01-04",17,60602649,85656228,FALSE
9223,"2024-01-04",17,32571644,47388768,FALSE
9057,"2024-01-04",17,109253359,204250416,FALSE
8641,"2024-01-04",17,15493321,21559934,FALSE
9080,"2024-01-04",17,11952471,13921165,FALSE
7141,"2024-01-04",17,85096178,100748434,FALSE
6736,"2024-01-04",17,52318134,67846820,FALSE
9410,"2024-01-04",17,1265376214,2729110008,FALSE
8465,"2024-01-04",17,103727222,146217422,FALSE
4008,"2024-01-04",17,21680759,29173643,FALSE
9225,"2024-01-04",17,669264061,1450893959,FALSE
7861,"2024-01-04",17,5386280,7897828,FALSE
6430,"2024-01-04",17,89197957,95616573,FALSE
7046,"2024-01-04",17,78712159,95132985,FALSE
9223,"2024-01-04",17,84290796,106824550,FALSE
9057,"2024-01-04",17,140855317,395309607,FALSE
8641,"2024-01-04",17,40837051,48577443,FALSE
9080,"2024-01-04",17,41311374,59918143,FALSE
7141,"2024-01-04",17,133864554,166218518,FALSE
6736,"2024-01-04",17,59635443,75492036,FALSE
9410,"2024-01-04",17,1834657217,3418954014,FALSE
8465,"2024-01-04",17,146690803,219932615,FALSE
4008,"2024-01-04",17,60238592,88811922,FALSE
9225,"2024-01-04",17,693389246,1795953509,FALSE
7861,"2024-01-04",17,10822051,12623511,FALSE
6430,"2024-01-04",17,111625870,161826265,FALSE
7046,"2024-01-04",17,116276239,173250290,FALSE
9223,"2024-01-04",17,74274200,82949106,FALSE
9057,"2024-01-04",17,321388338,657083603,FALSE
8641,"2024-01-04",17,60857364,73750600,FALSE
9080,"2024-01-04",17,84315523,98020571,FALSE
7141,"2024-01-04",17,118564020,125290025,FALSE
6736,"2024-01-04",17,70320326,96834186,FALSE
9410,"2024-01-04",17,1844320625,4273095540,FALSE
8465,"2024-01-04",17,202958392,239063484,FALSE
4008,"2024-01-04",17,76636211,114208426,FALSE
9225,"2024-01-04",17,1149174684,2146594215,FALSE
7861,"2024-01-04",17,19757935,28944261,FALSE
6430,"2024-01-04",17,115447560,169192122,FALSE
